Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1993-04-13,0.61718798,3.82004593,4.38891626,21.26567799,0.08228379,0.7197937,5.0,2.0,1,1,0.8628361,0.78643518,-3.65846215,0,61.0,3.79738816,0.00988045,0.00839878,5.50590814,-8.68612048,-0.00017369,0.01935522,0.01816681,-0.00640987,0.07213730583704624,0.02857143,-0.06666743,-0.00662211,0.03220536,0.58816985,0.59368509,1,0,0.59589864,0,0.12653887,52.94126095,0,0,0,0,79126.60980225,3.0,5.0,6.0,-0.38589315,7.83470522,0.79297026,1.0,0.0,0,0,0.0,130686.47827681
1993-04-14,0.61718798,3.86526213,4.24133236,20.95931624,0.0818318,-0.0336265,5.0,3.0,1,1,0.86537687,0.78807163,-3.65846215,0,62.0,2.53164361,0.01017656,0.00874188,5.591772,-8.76037401,0.00312498,0.0,0.01816681,0.01935522,-0.00640987,0.07214711203307679,0.02857143,-0.06666743,0.0581827,0.59207613,0.59524759,0,1,0.59589864,0,0.12639708,52.94126095,0,0,0,0,0.0,3.0,5.0,6.0,-0.14048353,7.29720071,0.79297026,0.0,0.0,0,0,0.0,0.0
1993-04-15,0.61718798,3.75224922,4.19222243,20.64067944,0.0807632,-0.01157889,5.0,4.0,1,1,0.86643029,0.79138531,-3.65846215,0,63.0,1.26589907,0.01017782,0.0091679,5.648841,-8.8096595,-0.00026038,0.0,0.01855177,0.0,0.01935522,-0.00640987,0.07217526704893525,0.02857143,0.12485012,0.59654042,0.59628926,0,1,0.59628929,0,0.1262579,51.02060136,0,0,0,0,0.0,2.0,4.0,5.0,-0.22446826,6.5048651,0.78162658,0.0,0.0,0,0,0.0,0.0
1993-04-16,0.60546899,3.59446301,2.02162882,18.06152274,0.08062928,-0.5177668,6.0,5.0,1,1,0.88296064,0.81107138,-5.48776766,0,64.0,2.58064415,0.00989367,0.00953888,3.6508114,-8.81669804,-0.00060754,-0.01898771,0.01855177,0.0,0.0,0.01935522,-0.00640987,0.07217477231006951,0.09627869,0.60491099,0.59694029,0,1,0.59628929,0,0.11417792,54.34783762,0,0,0,0,-93001.89208984,1.0,3.0,5.0,1.99791324,4.70182689,0.62370381,0.0,1.0,0,0,0.0,-150686.49354843
1993-04-19,0.62109399,3.63880988,4.21348742,20.79544226,0.0818123,1.08420427,7.0,6.0,1,1,0.8642339,0.79145771,-3.04874327,0,65.0,4.40255242,0.00914671,0.00971744,5.89965829,-8.4498871,0.00130209,0.02580644,0.01934124,-0.01898771,0.0,0.0,0.01935522,-0.00640987,-0.00604235,0.61328156,0.59837259,1,0,0.59726584,0,0.12938548,59.18362263,0,0,0,0,136700.0,2.0,4.0,6.0,-0.13039532,6.80671757,0.80799672,1.0,0.0,0,0,0.0,225775.39496622
1993-04-20,0.59375,4.08834873,-0.60722407,15.21040073,0.08201596,-1.14411437,7.0,7.0,0,1,0.90886068,0.8270937,-7.31707317,0,66.0,7.89473684,0.00806402,0.00972407,0.80797067,-8.05992203,0.00286454,-0.04402552,0.01932877,0.02580644,-0.01898771,0.0,0.0,0.01935522,0.02617395,0.61104941,0.59889342,0,1,0.59687519,0,0.10120607,54.71692898,0,0,0,0,-541454.72106934,1.0,4.0,6.0,4.52768551,2.75976388,0.45957852,0.0,1.0,0,0,0.0,-871775.82003004
1993-04-21,0.60546899,3.96313771,1.21269185,17.2000698,0.08160303,-2.99710767,8.0,8.0,1,1,0.89287319,0.81361044,-5.48776766,0,67.0,3.2257658,0.00689396,0.00962313,2.6394667,-7.91823518,0.0117188,0.01973724,0.01932877,-0.04402552,0.02580644,-0.01898771,0.0,0.0,-0.0372068,0.61104941,0.59980489,1,0,0.59687519,0,0.11250651,52.94123279,0,0,0,0,117602.39257812,2.0,5.0,6.0,2.75519924,4.68898474,0.61115291,1.0,0.0,0,0,0.0,198067.1875
1993-04-22,0.609375,4.07511114,1.72329729,17.65812069,0.08113151,0.42105127,9.0,9.0,1,1,0.8906712,0.80916897,-4.87804878,0,68.0,3.8462321,0.0055417,0.00934339,3.15379803,-7.78628317,0.00954866,0.00645122,0.01943959,0.01973724,-0.04402552,0.02580644,-0.01898771,0.0,-0.01746955,0.60993327,0.60110696,0,1,0.59707049,0,0.11608133,52.94123279,0,0,0,0,29798.18115234,3.0,5.0,6.0,2.17513339,5.0734144,0.65824031,2.0,0.0,0,0,0.0,49215.04110421
1993-04-23,0.58984399,4.35194924,-1.537025,13.63424289,0.07997916,-1.89190937,9.0,10.0,0,1,0.92353592,0.83649693,-7.92679205,0,69.0,4.63563845,0.00430571,0.00890074,-0.19988244,-7.74238528,0.00017366,-0.03205089,0.01911466,0.00645122,0.01973724,-0.04402552,0.02580644,-0.01898771,-0.01101834,0.60602699,0.60026062,0,1,0.59589864,0,0.09630533,50.0,0,0,0,0,-121998.51074219,3.0,4.0,6.0,5.69125712,2.40861476,0.42081141,0.0,1.0,0,0,0.0,-200202.68429487
1993-04-26,0.58789098,4.46132249,-1.88588903,13.01348101,0.07899561,0.22697355,9.0,11.0,0,1,0.92946341,0.84023696,-8.23165149,0,70.0,3.32221656,0.00315364,0.00833095,-0.53079588,-7.74194957,0.00060764,-0.00331105,0.01915217,-0.03205089,0.00645122,0.01973724,-0.04402552,0.02580644,-0.02408151,0.60184171,0.59967469,0,1,0.59580099,0,0.09413772,50.46725987,0,0,0,0,-11699.28588867,2.0,4.0,6.0,5.12554233,1.5445324,0.3967479,0.0,2.0,0,0,0.0,-19834.54289335
1993-04-27,0.58984399,4.11542223,-2.06161466,13.15100944,0.08097108,0.0931792,9.0,12.0,0,1,0.92492893,0.84262048,-7.92679205,0,71.0,2.64900555,0.00415753,0.00769771,-1.15899786,-6.84715254,-0.0023872,0.00332205,0.01906602,-0.00331105,-0.03205089,0.00645122,0.01973724,-0.04402552,-0.05319901,0.59960956,0.59850282,0,1,0.59599629,0,0.09590889,62.50006936,0,0,0,0,10311.87057495,3.0,4.0,7.0,4.37159008,1.74149966,0.41932898,1.0,0.0,0,0,0.0,17540.44691901
1993-04-28,0.60156298,3.94249145,-0.57639989,15.14455277,0.08260895,-0.72041337,9.0,13.0,0,1,0.90789848,0.82904865,-6.09748654,0,72.0,3.24686957,0.00545442,0.00734878,-0.10527717,-5.99852445,-0.00299484,0.01986795,0.01839065,0.00332205,-0.00331105,-0.03205089,0.00645122,0.01973724,-0.00585143,0.59681942,0.59798199,1,0,0.59736349,0,0.10745211,61.62803241,0,0,0,0,53851.09558105,3.0,5.0,7.0,1.72674678,2.91861333,0.55708726,2.0,0.0,0,0,0.0,91297.18474445
1993-04-29,0.609375,3.57143416,0.71473586,16.38748114,0.08147614,-2.24,9.0,14.0,1,1,0.89491328,0.82348459,-4.87804878,0,73.0,3.8460756,0.00647964,0.00727195,0.96711496,-5.78917576,-0.00334206,0.01298621,0.01856017,0.01986795,0.00332205,-0.00331105,-0.03205089,0.00645122,-0.00572073,0.59905156,0.59798199,0,1,0.59814474,0,0.11500258,50.0,0,0,0,0,49196.99707031,3.0,6.0,7.0,0.67471793,4.05900988,0.65126832,3.0,0.0,0,0,0.0,81781.95627825
1993-04-30,0.60546899,3.54838289,0.06916799,15.4240128,0.08048981,-0.90322581,9.0,15.0,1,1,0.90185468,0.83088702,-5.48776766,0,74.0,2.58064415,0.00717359,0.00730705,0.29828054,-5.76884087,-0.00091147,-0.00640987,0.01863142,0.01298621,0.01986795,0.00332205,-0.00331105,-0.03205089,0.00081426,0.59905156,0.59798199,0,1,0.59853539,0,0.11083536,50.0,0,0,0,0,-23298.57788086,3.0,6.0,7.0,1.2760562,3.19042511,0.59303636,0.0,1.0,0,0,0.0,-38233.56370192
1993-05-03,0.63281298,3.48324522,4.39589051,20.40363481,0.08059025,62.55383056,9.0,16.0,1,1,0.86537216,0.79570726,-1.21943776,0,75.0,4.32102207,0.00793363,0.00783537,4.31657055,-5.3069309,-0.00438369,0.04516167,0.02000337,-0.00640987,0.01298621,0.01986795,0.00332205,-0.00331105,0.02645529,0.60239984,0.59902366,1,0,0.60068384,0,0.13729657,55.40541432,0,0,0,0,490179.27398682,4.0,6.0,7.0,-2.1027778,7.37342041,0.90154648,1.0,0.0,0,0,0.0,809586.09501556
1993-05-04,0.65625,3.57143895,7.76628234,24.59900796,0.08226712,0.76671423,9.0,17.0,1,1,0.838289,0.76686022,0.0,1,0.0,5.35725185,0.00948624,0.00941815,6.64580232,-6.23165861,0.00195318,0.03703626,0.02319884,0.04516167,-0.00640987,0.01298621,0.01986795,0.00332205,0.07492801,0.61188642,0.60084656,1,0,0.60419944,0,0.15909951,61.62781455,0,0,0,0,671086.34643555,4.0,7.0,8.0,-4.41169549,10.31826375,1.06091781,2.0,0.0,0,0,0.0,1060481.32860625
1993-05-05,0.66015601,3.71935891,7.86407359,25.07624593,0.08422298,0.01259177,9.0,18.0,1,1,0.83670591,0.76231873,0.0,1,0.0,3.55022491,0.01207753,0.01209594,5.35092706,-5.07914568,0.00073784,0.00595202,0.02227691,0.03703626,0.04516167,-0.00640987,0.01298621,0.01986795,0.10864221,0.62220999,0.60266946,0,1,0.60986349,0,0.16046669,62.49986128,0,0,0,0,164339.96887207,4.0,7.0,9.0,-4.36020375,9.95870757,1.06440198,3.0,0.0,0,0,0.0,250422.80970982
1993-05-06,0.66796899,3.75940225,8.35031275,26.27615948,0.08751539,0.06183044,9.0,19.0,1,1,0.82950914,0.7543211,0.0,1,0.0,3.50884206,0.01405427,0.01421253,5.95871364,-5.62361833,0.00108511,0.01183505,0.02294813,0.00595202,0.03703626,0.04516167,-0.00640987,0.01298621,0.09472628,0.63337071,0.60475279,0,1,0.61513694,0,0.16751995,68.60473039,0,0,0,0,95755.84411621,4.0,7.0,10.0,-4.82853633,10.09166763,1.07555948,4.0,0.0,0,0,0.0,145050.3251297
1993-05-07,0.66015601,3.67709605,6.6005223,24.54164357,0.08921179,-0.20954789,9.0,20.0,1,1,0.83971524,0.76617332,-1.16966161,0,1.0,2.36686476,0.0154522,0.0159008,4.47208625,-5.40024428,0.00672742,-0.01169662,0.02499505,0.01183505,0.00595202,0.03703626,0.04516167,-0.00640987,0.09357512,0.64174114,0.60631529,0,1,0.61767599,0,0.15949399,62.19499124,0,0,0,0,-27851.6998291,4.0,7.0,9.0,-3.43736841,8.080048,0.92488438,0.0,1.0,0,0,0.0,-41696.09714224
1993-05-10,0.6875,3.32792703,9.82836774,29.40459681,0.09469728,0.48902879,10.0,21.0,1,1,0.80604935,0.7394908,0.0,1,0.0,3.97730741,0.01712092,0.01781834,7.65471163,-7.11042881,0.00872391,0.04142049,0.02925408,-0.01169662,0.01183505,0.00595202,0.03703626,0.04516167,0.08828837,0.65290185,0.60957049,1,0,0.62177754,0,0.18611119,79.26833625,1,0,0,0,309927.70233154,4.0,8.0,10.0,-6.11029724,11.09279872,1.06165208,1.0,0.0,0,0,0.0,469476.45237541
1993-05-11,0.703125,3.33333333,11.0865987,32.03737827,0.10043248,0.12802034,10.0,22.0,1,1,0.79069463,0.72402796,0.0,1,0.0,3.88878716,0.01892341,0.0199321,8.83221321,-8.11544022,0.01050345,0.02272727,0.03440265,0.04142049,-0.01169662,0.01183505,0.00595202,0.03703626,0.0845472,0.66685271,0.61347673,0,1,0.62607439,0,0.20062325,79.7619186,1,0,0,0,248300.0,4.0,8.0,10.0,-6.99179255,12.24819499,1.05991762,2.0,0.0,0,0,0.0,361163.63636364
1993-05-12,0.69140601,3.34946915,8.23318262,29.5279152,0.1050223,-0.25737525,10.0,23.0,1,1,0.80552904,0.73853966,-1.66670058,0,1.0,2.82482525,0.02061197,0.02202229,5.94072357,-7.18083083,0.01041658,-0.01666701,0.03727645,0.02272727,0.04142049,-0.01169662,0.01183505,0.00595202,0.07023821,0.67522315,0.61738296,0,1,0.62978529,0,0.18756608,73.86356701,1,0,0,0,-231454.7088623,3.0,7.0,9.0,-4.77542482,9.86018029,0.91326838,0.0,1.0,0,0,0.0,-329180.03038194
1993-05-13,0.67578101,3.38562786,4.78039618,26.29343033,0.10986184,-0.41937445,11.0,24.0,1,1,0.8256631,0.75795055,-3.8889228,0,2.0,2.89013915,0.02161003,0.02370057,3.04147179,-6.72583036,0.01067709,-0.02259888,0.03851616,-0.01666701,0.02272727,0.04142049,-0.01169662,0.01183505,0.04761919,0.67801329,0.62011733,0,1,0.63271495,0,0.17129615,75.5812171,1,0,0,0,-163900.0,2.0,6.0,9.0,-1.84741667,7.51661719,0.77953242,0.0,2.0,0,0,0.0,-237053.18908801
1993-05-14,0.69140601,3.47054688,5.98798187,28.87951113,0.11586905,0.25261205,12.0,25.0,1,1,0.81062399,0.74121305,-1.66670058,0,3.0,5.08485097,0.02194281,0.02506707,4.81328071,-6.18240478,0.01302078,0.0231214,0.0400785,-0.02259888,-0.01666701,0.02272727,0.04142049,-0.01169662,0.01318527,0.68247758,0.62324233,0,1,0.6370118,0,0.18609909,78.49440348,1,0,0,0,204500.0,3.0,7.0,10.0,-3.18633438,9.1837448,0.83929794,1.0,0.0,0,0,0.0,302612.82352613
1993-05-17,0.68554699,3.70370554,4.00001405,27.46717341,0.12135733,-0.33199296,13.0,26.0,1,1,0.82155277,0.74747865,-2.49998305,0,4.0,5.12816946,0.0221806,0.0262217,3.42193493,-5.72597871,0.00885405,-0.00847406,0.04130377,0.0231214,-0.02259888,-0.01666701,0.02272727,0.04142049,0.04800328,0.68498872,0.62643243,0,1,0.64023445,0,0.17962565,75.78942499,1,0,0,0,-56734.03701782,2.0,6.0,9.0,-1.94485653,7.79626505,0.77426401,0.0,1.0,0,0,0.0,-82056.03663766
1993-05-18,0.69531298,3.61154961,4.42076737,28.9528609,0.1266768,0.10518796,14.0,27.0,1,1,0.81159267,0.73936168,-1.11104329,0,5.0,2.24718947,0.0222731,0.0271398,4.48778067,-5.35835284,0.00481769,0.01424553,0.04153066,-0.00847406,0.0231214,-0.02259888,-0.01666701,0.02272727,-0.00189128,0.69001114,0.63007826,0,1,0.6453126,0,0.18891644,75.53188174,1,0,0,0,70752.59094238,2.0,6.0,9.0,-2.69854582,8.53261915,0.80098479,1.0,0.0,0,0,0.0,103206.04063619
1993-05-19,0.69921899,3.51157103,4.00500916,29.35162997,0.1317368,-0.09404662,14.0,28.0,1,1,0.80820222,0.7379708,-0.55552165,0,6.0,2.23463611,0.02186893,0.02780285,4.53246071,-4.86737069,0.00481775,0.00561763,0.0420839,0.01424553,-0.00847406,0.0231214,-0.02259888,-0.01666701,-0.01037302,0.69168528,0.63515639,0,1,0.6500001,0,0.19210867,75.0,1,0,0,0,41897.44262695,3.0,6.0,9.0,-2.65706387,8.45854661,0.7923855,2.0,0.0,0,0,0.0,60256.95481413
1993-05-20,0.74609399,3.590126,9.34372062,37.59568904,0.14010176,1.33300855,14.0,29.0,1,1,0.76266822,0.6908657,0.0,1,0.0,6.28272051,0.0213481,0.02868374,9.97650852,-9.0714905,0.0039496,0.06703908,0.04605436,0.00561763,0.01424553,-0.00847406,0.0231214,-0.02259888,0.01191162,0.69782371,0.64127619,1,0,0.65683604,0,0.2366367,81.57884593,1,0,0,0,1422900.0,4.0,6.0,10.0,-7.37638455,13.41747671,0.98452493,3.0,0.0,0,0,0.0,2034984.78097422
1993-05-21,0.73046899,3.55232653,5.97048199,34.31738124,0.14547562,-0.36101664,14.0,30.0,1,1,0.78002855,0.70898202,-2.09424017,0,1.0,2.67376328,0.02097058,0.02967906,6.17854782,-7.79139305,0.00742193,-0.0209424,0.04602298,0.06703908,0.00561763,0.01424553,-0.00847406,0.0231214,0.10154958,0.70340414,0.64531266,0,1,0.66386729,0,0.21914824,73.14803931,1,0,0,0,-377100.0,3.0,6.0,9.0,-4.71088334,10.63439981,0.86178497,0.0,1.0,0,0,0.0,-505432.29921917
1993-05-24,0.734375,3.41943897,5.68158616,34.65357462,0.14951301,-0.04838735,14.0,31.0,1,1,0.77684085,0.70845207,-1.57071208,0,2.0,3.19142443,0.02130789,0.03050164,5.56782741,-6.76204074,0.002908,0.00534727,0.0449387,-0.0209424,0.06703908,0.00561763,0.01424553,-0.00847406,0.05748578,0.71177471,0.64960953,0,1,0.6711915,0,0.22189408,70.408087,1,0,0,0,60921.28143311,4.0,6.0,9.0,-4.44021278,10.33222311,0.85149832,1.0,0.0,0,0,0.0,83400.22971406
1993-05-25,0.73828101,3.28796677,5.39729333,34.98305097,0.15353086,-0.05003758,14.0,32.0,1,1,0.77371342,0.70795408,-1.047184,0,3.0,1.58720522,0.02282778,0.03168886,4.78694765,-5.56761292,0.00047744,0.00531882,0.04301294,0.00534727,-0.0209424,0.06703908,0.00561763,0.01424553,0.07130711,0.71847114,0.65364596,0,1,0.67861335,0,0.22514834,70.408087,1,0,0,0,33697.94311523,4.0,6.0,9.0,-4.25673562,9.99545066,0.84680065,2.0,0.0,0,0,0.0,45886.56083777
1993-05-26,0.75,3.19938206,6.18210419,36.72532426,0.15778866,0.14540823,14.0,33.0,1,1,0.76338722,0.69939958,0.0,1,0.0,2.60413488,0.02388025,0.03274099,5.79783251,-5.48010519,0.00386291,0.01587334,0.04180768,0.00531882,0.00534727,-0.0209424,0.06703908,0.00561763,0.0623804,0.72767871,0.65807303,0,1,0.6860352,0,0.23603663,70.9998877,1,0,0,0,124577.53448486,4.0,7.0,9.0,-4.87577851,10.64500927,0.88249429,3.0,0.0,0,0,0.0,168739.99538199
1993-05-27,0.75781298,3.12958016,6.2390566,37.71323375,0.16302588,0.00921246,14.0,34.0,1,1,0.75744243,0.69485082,0.0,1,0.0,1.54642224,0.0240898,0.03325936,6.39890432,-6.01406976,0.00863722,0.0104173,0.04064179,0.01587334,0.00531882,0.00534727,-0.0209424,0.06703908,0.07263612,0.73660728,0.66276053,0,1,0.6934571,0,0.24297757,75.00012207,1,0,0,0,83105.07202148,4.0,8.0,10.0,-5.32422426,10.43921641,0.89587262,4.0,0.0,0,0,0.0,110806.76269531
1993-05-28,0.75,3.05057253,4.48978724,35.87385903,0.16579094,-0.28037402,14.0,35.0,1,1,0.76648247,0.70547102,-1.03099011,0,1.0,2.08333333,0.02421928,0.03317306,4.71613987,-5.48829434,0.00698793,-0.0103099,0.03684539,0.0104173,0.01587334,0.00531882,0.00534727,-0.0209424,0.01601433,0.74386171,0.66757823,0,1,0.70068365,0,0.23431859,67.77770544,0,0,0,0,-83455.09338379,4.0,7.0,9.0,-3.79889577,8.72680239,0.83461685,0.0,1.0,0,0,0.0,-110126.23950054
1993-06-01,0.734375,3.15347921,1.99572882,32.62549505,0.1662848,-0.5554959,14.0,36.0,1,1,0.78553763,0.72246805,-3.09284448,0,2.0,4.25531915,0.02430074,0.03260648,2.11051707,-5.09581354,0.00959202,-0.02083333,0.03387827,-0.0103099,0.0104173,0.01587334,0.00531882,0.00534727,0.02664684,0.74218757,0.67135426,0,1,0.70576175,0,0.21758954,58.88885272,0,0,0,0,-235400.0,3.0,7.0,8.0,-1.28417447,6.43967227,0.71114752,0.0,2.0,0,0,0.0,-313866.66666667
