Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2010-06-02,5.84000015,5.68772318,5.69285314,5.68259321,-2.51964054,2.69532421,8.84476988,-11.7615941,3.9995118,3.1671945,13.8178613,0.52970932,-9.38254277,2.0,2.0,1,1,0.91859184,0.83860161,-7.81373137,0,21.0,4.4520586,0.13323922,0.12486843,4.55631012,-11.83098512,-0.0777778,0.03362833,0.21888238,0.02727274,-0.00181492,-0.05454549,0.00338983,5.52857147,5.80416667,0,1,5.69400003,0,0.47489056,45.76272602,0,0,0,0,7296.00219727,3.0,4.0,7.0,0.8501064,6.06507105,2.0,0.0,9.0,4.0,0,0,0.0,1291.32780073
2010-06-03,5.80000019,5.69841623,5.7031509,5.69368155,-1.66981526,1.83307994,8.84476988,-8.98358486,4.07635565,2.73279633,12.85133861,0.50620932,-0.13715551,2.0,3.0,1,1,0.92688508,0.84535797,-8.44514355,0,22.0,3.96551744,0.1322146,0.13152139,3.61953359,-11.64324594,-0.02622219,-0.00684931,0.21893047,0.03362833,0.0,0.05961547,-0.04054058,5.57142864,5.80083334,0,1,5.70400004,0,0.43227718,44.13408015,0,0,0,0,-1703.99837494,2.0,4.0,6.0,1.39179017,4.89468527,0.0,1.0,9.0,4.0,0,0,0.0,-291.78053603
2010-06-04,5.94000006,5.72142421,5.7263392,5.71650922,-3.59698415,3.7624719,8.84476988,-8.98358486,3.90812944,5.02652246,15.36881713,0.50700931,0.83933299,3.0,4.0,1,1,0.90586664,0.82770405,-6.23520092,0,23.0,2.52524608,0.12688547,0.13699756,6.11884456,-11.6417075,-0.02799995,0.02413791,0.22385328,-0.00684931,0.02727274,-0.00181492,0.00352112,5.67714296,5.80100001,0,1,5.72050004,0,0.57133473,54.0697618,0,0,0,0,2001.99809074,3.0,4.0,7.0,-0.53287323,6.82658273,1.0,0.0,9.0,4.0,0,0,0.0,345.17207326
2010-06-07,5.75,5.72414571,5.72889226,5.71939917,-0.36709112,0.53218838,8.84476988,-8.98358486,4.08695766,1.86005287,11.51071808,0.48854501,-0.62995234,4.0,5.0,1,1,0.93764436,0.85590521,-9.23441254,0,24.0,1.39130302,0.11449842,0.13879881,2.73092867,-11.64726278,0.01288891,-0.03198654,0.21983013,0.02413791,0.03362833,0.0,-0.02807015,5.71142864,5.79656668,0,1,5.73100004,0,0.38039143,45.85635301,0,0,0,0,-3534.0010643,3.0,4.0,6.0,3.14233537,4.04161479,0.0,1.0,9.0,4.0,0,0,0.0,-594.94966839
2010-06-08,5.92000008,5.74279851,5.74750178,5.73809525,-2.91382261,3.07271669,6.09010728,-8.98358486,3.93339906,4.87156883,14.6053052,0.47944501,1.61904858,5.0,6.0,1,1,0.91189395,0.83322596,-6.55090701,0,25.0,4.05405819,0.09254927,0.13650076,5.25548041,-11.21688617,0.02644446,0.02956523,0.21323268,-0.03198654,-0.00684931,0.02727274,-0.00722021,5.77142865,5.80066668,0,1,5.72550004,0,0.54549672,50.0,0,0,0,0,14382.00645447,3.0,5.0,6.0,0.35912264,6.34566187,1.0,0.0,9.0,4.0,0,0,0.0,2501.21851382
2010-06-09,5.78999996,5.74729389,5.75203633,5.74255144,-0.65567584,0.81949083,6.09010728,-8.98358486,3.98470392,2.42607924,11.90557331,0.47885216,-0.50199221,6.0,7.0,1,1,0.93345758,0.8537635,-8.60300036,0,26.0,2.93609806,0.06798655,0.13239388,2.79196898,-11.08546656,0.1024445,-0.02195948,0.21147606,0.02956523,0.02413791,0.03362833,-0.05454549,5.81285722,5.80083335,0,1,5.72200003,0,0.41279484,52.9729752,0,0,0,0,-7332.00645447,2.0,5.0,6.0,2.90928973,4.38445634,0.0,1.0,9.0,4.0,0,0,0.0,-1238.51458783
2010-06-10,5.9000001,5.76183734,5.76680025,5.75687442,-2.25762449,2.42585882,6.09010728,-8.98358486,3.8983065,4.10889927,13.83357899,0.4841379,0.6936377,7.0,8.0,1,1,0.91745848,0.83949235,-6.8666131,0,27.0,3.2203399,0.05394726,0.12782861,4.78927562,-11.12316948,0.04666663,0.0189983,0.20636905,-0.02195948,-0.03198654,-0.00684931,0.05961547,5.8485715,5.80250003,0,1,5.71750004,0,0.52196024,55.15464386,0,0,0,0,1639.00198936,3.0,5.0,6.0,1.13935577,5.82283902,1.0,0.0,9.0,4.0,0,0,0.0,283.07461143
2010-06-11,5.96000004,5.78070997,5.78586907,5.77555088,-2.9216606,3.09478447,6.09010728,-8.98358486,3.83509254,4.61384127,14.79906375,0.5054629,0.12288985,8.0,9.0,1,1,0.90943817,0.83273632,-5.91949483,0,28.0,3.35570148,0.04077111,0.1209233,5.62279171,-10.92783703,0.05755557,0.01016948,0.20291305,0.0189983,0.02956523,0.02413791,-0.00181492,5.86571435,5.79453336,0,1,5.71500003,0,0.58126371,61.41303869,0,0,0,0,665.99936485,3.0,6.0,7.0,0.47654995,6.49299497,2.0,0.0,9.0,4.0,0,0,0.0,112.88124646
2010-06-14,6.0999999,5.81111854,5.81709416,5.80514291,-4.6377991,4.83372124,6.09010728,-8.98358486,4.05152347,6.27177453,17.27825807,0.53869504,0.35933903,9.0,10.0,1,1,0.8931882,0.81215773,-3.7095522,0,29.0,4.91802817,0.0302678,0.11133475,7.72131093,-10.61151506,0.06777779,0.02348991,0.21990432,0.01016948,-0.02195948,-0.03198654,0.0,5.90857145,5.78703337,0,1,5.73000002,0,0.71960376,65.46390701,0,0,0,0,3079.99706268,4.0,7.0,8.0,-1.63361479,7.83790551,3.0,0.0,4.0,4.0,0,0,0.0,516.77802734
2010-06-15,6.25,5.85291677,5.85794696,5.84788659,-6.27284866,6.4338146,7.7247868,-8.98358486,3.60000065,7.48065242,19.91143811,0.60282005,0.19274894,10.0,11.0,1,1,0.86994881,0.79794879,-1.34175276,0,30.0,3.83999634,0.0435654,0.09841989,8.7918909,-9.31470496,0.04777777,0.02459018,0.24646717,0.02348991,0.0189983,0.02956523,0.02727274,5.95285715,5.78420003,0,1,5.74750001,0,0.86686137,79.32959927,1,0,0,0,4305.00273705,4.0,7.0,9.0,-3.621023,9.08564022,4.0,0.0,4.0,4.0,0,0,0.0,705.73816465
