Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,3.55962896,4.65667677,1.68540246,-15.77183309,-0.72554481,-0.5317596,6.0,0.0,1,0,1.23381806,1.14068452,-27.01612178,0,64.0,5.24863555,0.0484271,0.12192345,2.18572772,-28.57722908,0.01748131,-0.01630426,0.11881108,0.03370796,0.04398811,-0.03124986,-0.03296706,-0.02933346,-0.01585431,3.5371527,3.63042792,0,1,3.52914568,0,-0.68392688,54.33072881,0,0,0,0,-195823.96230221,2.0,6.0,8.0,3.92637938,3.21344231,0.56414234,0.0,1.0,0,0,0.0,-54115.52691969
1990-10-17,3.66779399,4.50019775,4.00318314,-13.14573646,-0.69631207,1.37520903,7.0,0.0,1,0,1.19635593,1.10635198,-24.79838978,0,65.0,5.09382474,0.03276768,0.11084475,4.4069157,-27.97257756,0.01769987,0.0303866,0.11131775,-0.01630426,0.03370796,0.04398811,-0.03124986,-0.03296706,-0.00282511,3.53434314,3.62157803,0,1,3.52472073,0,-0.57055269,65.04063214,0,0,0,0,771646.48113203,3.0,6.0,9.0,1.26412482,5.97448259,0.82131727,1.0,0.0,0,0,0.0,216777.22286531
1990-10-18,3.81529307,4.21576476,7.20348718,-9.60029727,-0.66154454,0.79943983,8.0,0.0,1,0,1.14835598,1.06404068,-21.77418267,0,66.0,3.35052044,0.02833246,0.09760763,7.31823326,-27.10854907,0.00699251,0.04021466,0.12584093,0.0303866,-0.01630426,0.03370796,0.04398811,-0.03124986,0.06052855,3.56805716,3.61764476,0,1,3.53258734,0,-0.42092654,67.42425634,0,0,0,0,573189.99720764,4.0,6.0,9.0,-1.97770517,9.11490005,1.06163312,2.0,0.0,0,0,0.0,156276.49723466
1990-10-19,3.79562593,4.31162848,5.98156011,-10.01177917,-0.63651198,-0.16962994,9.0,0.0,1,0,1.15437284,1.06814027,-22.17742267,0,67.0,5.18136014,0.03304474,0.08520297,5.79775126,-26.44212528,-0.0150776,-0.00515482,0.13720143,0.04021466,0.0303866,-0.01630426,0.03370796,0.04398811,0.11338738544108032,3.61581857,3.61371146,0,1,3.54045389,0,-0.43801348,63.11472543,0,0,0,0,-101603.57735872,3.0,5.0,8.0,-1.01808262,8.13247655,0.96495879,0.0,1.0,0,0,0.0,-26630.60881491
1990-10-22,3.77595997,4.1294699,4.75448975,-10.4195526,-0.61058032,-0.20514219,10.0,0.0,1,0,1.15760973,1.07502033,-22.58063822,0,68.0,1.04166535,0.04178519,0.07305388,4.68335625,-26.04424949,-0.01857394,-0.00518122,0.14666461,-0.00515482,0.04021466,0.0303866,-0.01630426,0.03370796,0.08285014,3.6762227,3.60715599,0,1,3.55372874,0,-0.45636182,63.63637821,0,0,0,0,-48598.76735329,2.0,4.0,8.0,-0.08410958,7.29565059,0.87880856,0.0,2.0,0,0,0.0,-12803.8875044
1990-10-23,3.74645996,4.16198576,3.35206215,-11.06338965,-0.5875565,-0.29496911,11.0,0.0,1,0,1.16601621,1.08277649,-23.18548356,0,69.0,1.31233123,0.05056367,0.06304608,3.48940062,-25.77547461,0.00742959,-0.00781258,0.1528785,-0.00518122,-0.00515482,0.04021466,0.0303866,-0.01630426,0.04396096,3.71134142,3.60125605,0,1,3.56307029,0,-0.48493099,61.78862045,0,0,0,0,-49613.0538311,2.0,4.0,7.0,0.86069257,6.16535573,0.79989449,0.0,3.0,0,0,0.0,-13139.18956877
1990-10-24,3.74645996,4.04949859,2.91336927,-11.00937974,-0.56954764,-0.13087254,12.0,0.0,1,0,1.16420892,1.08321895,-23.18548356,0,70.0,1.31233123,0.05865699,0.05635481,3.0677413,-25.47181545,0.03736634,0.0,0.15574765,-0.00781258,-0.00518122,-0.00515482,0.04021466,0.0303866,0.05245264,3.72960312,3.59601165,0,1,3.57782013,0,-0.48381449,59.48275322,0,0,0,0,0.0,1.0,4.0,6.0,0.71959488,5.51905203,0.77069401,0.0,0.0,0,0,0.0,0.0
1990-10-25,3.726794,3.67508844,2.23507877,-11.4216835,-0.56202519,-0.23281995,12.0,0.0,1,0,1.16569535,1.09219358,-23.58869911,0,71.0,2.37466387,0.06487701,0.05624511,2.35979295,-25.35027799,0.06773998,-0.00524921,0.1449404,0.0,-0.00781258,-0.00518122,-0.00515482,0.04021466,0.02206604,3.75348384,3.59568388,0,1,3.59896158,0,-0.50239699,53.33335796,0,0,0,0,-36324.08361196,0.0,4.0,5.0,1.40013139,4.81054224,0.72049135,0.0,1.0,0,0,0.0,-9695.57502034
1990-10-26,3.61862803,3.92081222,-0.59811013,-13.93926746,-0.56433602,-1.26760136,11.0,0.0,0,0,1.20117825,1.122762,-25.80645067,0,72.0,3.5326078,0.06898621,0.05977547,-0.54255125,-25.40171675,0.0432663,-0.02902387,0.13388337,-0.00524921,0.0,-0.00781258,-0.00518122,-0.00515482,-0.02339783,3.74646013,3.59306169,0,1,3.61174479,0,-0.60859971,46.90264309,0,0,0,0,-316801.38789296,0.0,3.0,4.0,4.31370127,2.0826183,0.51285305,0.0,2.0,0,0,0.0,-85006.41235215
1990-10-29,3.57929492,3.88540305,-1.67857072,-14.82093069,-0.56168105,1.80645762,10.0,0.0,0,0,1.21285136,1.1351433,-26.61290622,0,73.0,1.92305809,0.07130742,0.0634531,-1.59432322,-25.4239225,0.01966648,-0.01086962,0.13059298,-0.02902387,-0.00524921,0.0,-0.00781258,-0.00518122,-0.04726688,3.71274611,3.59109502,0,1,3.61666138,0,-0.64567258,50.0,0,0,0,0,-121200.59735179,0.0,2.0,4.0,4.99435174,0.96507285,0.42846771,0.0,3.0,0,0,0.0,-33493.5219958
