Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1992-11-27,2.328125,2.26114458,2.26305386,2.2592353,-2.79500194,2.95902054,8.69565217,-9.87654321,5.80057526,1.2130034,14.88935153,0.27381696,-0.30454472,6.0,2.0,1,1,0.92840844,0.81239693,-9.14634146,0,179.0,2.68456376,0.04358711,0.06299956,3.24872916,-12.00505878,-0.0625,-0.00666667,0.11941415,0.06533288362676576,0.0,0.01470588,0.0,2.22991071,2.26197917,0,1,2.30078125,0,0.3415894,47.76119403,0,0,0,0,-275.0,2.0,3.0,5.0,2.15654583,7.91056827,0.0,1.0,4.0,3.0,0,0,0.0,-117.33333333
1992-11-30,2.25,2.26008319,2.26196091,2.25820547,0.53159618,-0.36468767,8.69565217,-9.87654321,5.90277778,-1.89781022,11.03400416,0.26712054,-2.56455474,5.0,3.0,0,1,0.95965278,0.84159722,-12.19512195,0,180.0,4.16666667,0.04284285,0.05852607,-0.22363058,-11.99832329,-0.01145833,-0.03355705,0.11941415,-0.00666667,-0.04166667,0.04347826,-0.06361562268343361,2.24776786,2.26614583,0,1,2.30078125,0,0.26210038,45.71428571,0,0,0,0,-31062.5,1.0,3.0,5.0,5.25583425,4.35955037,0.0,2.0,4.0,3.0,0,0,0.0,-13342.28187919
1992-12-01,2.328125,2.26656337,2.26816138,2.26496535,-2.57561867,2.71289759,8.69565217,-9.87654321,5.32118888,2.05479452,14.81410133,0.25351562,-2.08271865,5.0,4.0,1,1,0.92418504,0.81776127,-9.14634146,0,181.0,4.02684564,0.04684136,0.0552311,4.69302811,-13.21899827,-0.01215278,0.03472222,0.11894245,-0.03355705,0.06534582846670046,0.0,0.0,2.27232143,2.27395833,0,1,2.3046875,0,0.33993713,41.53846154,0,0,0,0,6062.5,2.0,4.0,5.0,2.23442025,7.52293648,1.0,0.0,4.0,3.0,0,0,0.0,2694.44444444
1992-12-02,2.328125,2.27242638,2.2737706,2.27108215,-2.33468545,2.4501626,8.69565217,-9.87654321,5.32118888,2.7080256,14.76546253,0.23814732,0.31790579,5.0,5.0,1,1,0.92455417,0.81813039,-9.14634146,0,182.0,4.02684564,0.04935741,0.05206269,4.78974512,-13.29909388,0.02361111,0.0,0.11904774,0.03472222,-0.00666667,-0.04166667,-0.06361562268343361,2.28348214,2.28125,0,1,2.30546875,0,0.33959606,39.68253968,0,0,0,0,0.0,2.0,4.0,4.0,2.48625436,7.27110238,0.0,0.0,4.0,3.0,0,0,0.0,0.0
1992-12-03,2.34375,2.2792191,2.28022061,2.2782176,-2.7105873,2.79604915,8.69565217,-9.87654321,5.23809524,4.01188707,15.5001155,0.22412946,0.48148048,5.0,6.0,1,1,0.91818095,0.81341905,-8.53658537,0,183.0,3.33333333,0.04938013,0.04984053,5.43355069,-13.25018077,0.028125,0.00671141,0.11934957,0.0,-0.03355705,0.06536981639050474,0.0,2.296875,2.28802083,0,1,2.30703125,0,0.35481771,40.625,0,0,0,0,1650.0,2.0,5.0,5.0,0.93898948,6.4456259,1.0,0.0,4.0,3.0,0,0,0.0,708.72483221
1992-12-04,2.34375,2.2853649,2.28631206,2.28441774,-2.45068531,2.53150957,8.69565217,-9.87654321,4.76190476,3.80622837,15.4823312,0.22828125,-0.05126233,6.0,7.0,1,1,0.91355238,0.81831429,-8.53658537,0,184.0,4.0,0.04765214,0.04861395,5.75954688,-13.51758084,0.02604167,0.0,0.11962917,0.00671141,0.03472222,-0.00666667,0.01470588,2.32366071,2.29739583,0,1,2.30859375,0,0.35470662,54.16666667,0,0,0,0,0.0,2.0,4.0,5.0,1.20121026,6.18340512,0.0,0.0,4.0,3.0,0,0,0.0,0.0
1992-12-07,2.28125,2.28497301,2.28588228,2.28406374,0.2030589,-0.12334182,8.69565217,-9.87654321,4.69667319,1.03806228,12.41145673,0.2284375,-0.72727273,7.0,8.0,1,1,0.93655577,0.84262231,-10.97560976,0,185.0,0.0,0.03615357,0.04941299,3.21149859,-13.74566646,0.009375,-0.02666667,0.11872349,0.0,0.0,-0.03355705,0.04347826,2.31473214,2.30260417,0,1,2.30390625,0,0.29217951,50.0,0,0,0,0,-500.0,2.0,3.0,5.0,3.48248382,3.15608309,0.0,1.0,4.0,3.0,0,0,0.0,-213.33333333
1992-12-08,2.34375,2.29057082,2.2913148,2.28982683,-2.23723507,2.30072189,8.69565217,-9.87654321,4.04761905,3.09278351,15.47344111,0.24375,1.97938144,8.0,9.0,1,1,0.90647619,0.82552381,-8.53658537,0,186.0,2.66666667,0.02455588,0.05086751,5.87333052,-13.61052478,0.01006944,0.02739726,0.11872349,-0.02666667,0.00671141,0.03472222,0.0,2.31696429,2.30885417,0,1,2.30390625,0,0.35449994,65.2173913,0,0,0,0,2900.0,2.0,4.0,6.0,1.26948307,5.80744001,1.0,0.0,4.0,3.0,0,0,0.0,1271.23287671
1992-12-09,2.375,2.29861169,2.29928395,2.29793943,-3.18804415,3.24465552,8.69565217,-9.87654321,4.04135338,3.65319045,17.00407975,0.26145089,0.18119825,9.0,10.0,1,1,0.89508459,0.81425752,-7.31707317,0,187.0,5.26315789,0.02268584,0.05041373,4.95704505,-11.69442052,0.03298611,0.01333333,0.11088884,0.02739726,0.0,0.0,-0.04166667,2.33482143,2.31197917,0,1,2.29765625,0,0.38538829,66.66666667,0,0,0,0,2400.0,3.0,5.0,7.0,0.27555301,6.70825266,2.0,0.0,4.0,3.0,0,0,0.0,1024.0
1992-12-10,2.34375,2.30291058,2.30349338,2.30232777,-1.71761564,1.76734837,8.69565217,-9.87654321,4.19047619,1.69491525,15.4823312,0.27515625,-0.5360452,10.0,11.0,1,1,0.9078381,0.82402857,-8.53658537,0,188.0,5.33333333,0.02442916,0.04926206,2.57123613,-10.82937275,-0.00381944,-0.01315789,0.09717893,0.01333333,-0.02666667,0.00671141,0.06549519103829783,2.33705357,2.3109375,0,1,2.28828125,0,0.35376092,62.5,0,0,0,0,-2575.0,2.0,4.0,6.0,1.48828723,4.97325123,0.0,1.0,4.0,3.0,0,0,0.0,-1084.21052632
