Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
2002-01-29,9.75,0.59635959,3.14285711,-3.54038469,-20.31286379,-2.12749295,0.53441735,5.0,0.0,0,0,1.28633626,1.22347912,-48.54881474,0,170.0,1.84614719,0.14867124,0.20495893,-2.97019577,-46.97383379,-0.12022226,-0.02010048,0.52429504,-0.00200606,0.0550265,0.00531917,-0.02590674,-0.02525253,0.00718035,9.72428553,10.06633323,0,1,10.20299988,0,-2.87517001,28.5714502,0,1,0,0,-1499.99856949,2.0,3.0,4.0,5.75136851,-0.09455845,0.0,2.0,0,0,0.0,-150.75362796
2002-01-30,9.14999962,0.92379806,3.7470729,-8.47385226,-24.96679156,-2.19745725,1.39348348,4.0,0.0,0,0,1.37021395,1.29527249,-51.71504353,0,171.0,4.48087284,0.17131411,0.20289026,-7.91864949,-47.56271905,-0.10800001,-0.0615385,0.54769377,-0.02010048,-0.00200606,0.0550265,0.00531917,-0.02590674,0.01233239,9.61714268,10.03133322,0,1,10.18999987,0,-3.46733996,24.08028719,0,1,0,0,-10200.00648499,2.0,3.0,4.0,12.4583139,-5.04342723,0.0,3.0,0,1,-7.57575787,-1046.15451128
2002-01-31,8.64999962,0.85510946,4.2526836,-12.15726343,-28.80014125,-2.30175727,0.43467965,3.0,0.0,0,0,1.447024,1.36197033,-54.35356586,0,172.0,2.77456395,0.20652594,0.20562107,-12.16628813,-48.03084924,-0.08622218,-0.05464481,0.64498559,-0.0615385,-0.02010048,-0.00200606,0.0550265,0.00531917,-0.02329937,9.47428553,9.97466653,0,1,10.12799983,0,-3.95541599,19.4767603,0,1,0,0,-11850.0,1.0,3.0,3.0,18.15364061,-9.05625637,0.0,4.0,0,0,0.0,-1295.08202121
2002-02-01,8.19999981,1.16010434,4.81707222,-15.17659256,-32.24204603,-2.4347573,0.24835598,2.0,0.0,0,0,1.52401222,1.42767077,-56.72823494,0,173.0,1.9512177,0.26321677,0.23031876,-14.590819957684591,-49.10412803,-0.14177782,-0.0520231,0.76428767,-0.05464481,-0.0615385,-0.02010048,-0.00200606,0.0550265,-0.08326335,9.30285699,9.91299985,0,1,10.00749984,0,-4.38740107,17.35752831,0,1,0,0,-14354.99391556,0.0,2.0,3.0,23.07185517,-12.82794616,0.0,5.0,0,1,-7.23982276,-1659.53694204
2002-02-04,8.27999973,0.96874484,4.61525073,-12.92067394,-31.31936697,-2.54722875,-0.14864461,1.0,0.0,0,0,1.50216704,1.40986203,-56.30607177,0,174.0,1.44927403,0.31256112,0.26740318,-13.32856022,-49.58670545,-0.10955552,0.00975609,0.81003193,-0.0520231,-0.05464481,-0.0615385,-0.02010048,-0.00200606,-0.1762747178376463,9.13571412,9.87266652,0,1,9.86599984,0,-4.29798684,20.16130417,0,1,0,0,1383.99868011,1.0,3.0,4.0,20.21209933,-10.20651913,1.0,0.0,1,0,2.22221411,168.78033077
2002-02-05,7.86000013,1.23614007,5.01635585,-15.596810156255394,-34.54145578,-2.67831445,0.21891271,0.0,0.0,0,0,1.57784801,1.47752089,-58.52242841,0,175.0,1.78116875,0.35744756,0.30937797,-14.590819957684591,-50.1025701,-0.08999996,-0.05072459,0.90006087,0.00975609,-0.0520231,-0.05464481,-0.0615385,-0.02010048,-0.1762747178376463,8.83428553,9.8213332,0,1,9.72399986,0,-4.70631667,18.70325794,0,1,0,0,-8189.99218941,1.0,3.0,4.0,24.89442694,-13.76700084,0.0,1.0,0,1,-6.42856559,-989.12952337
2002-02-06,7.8499999,1.11052974,4.78616778,-14.3480627,-34.37991168,-2.79780014,-0.0889641,0.0,0.0,0,0,1.57178526,1.4760619,-58.57520006,0,176.0,1.91082926,0.39505277,0.35270398,-14.590819957684591,-50.5447843,-0.07422217,-0.00127229,0.95246775,-0.05072459,0.00975609,-0.0520231,-0.05464481,-0.0615385,-0.1762747178376463,8.53428555,9.75633319,0,1,9.57499986,0,-4.70868982,19.73685878,0,1,0,0,-126.00288391,1.0,3.0,4.0,23.06574525,-12.1887204,0.0,2.0,0,0,0.0,-16.03090099
2002-02-07,8.30000019,0.66999639,4.87091075,-8.0405154,-30.35919372,-2.89258584,-0.43960968,0.0,0.0,0,0,1.48464883,1.38723061,-56.20052846,0,177.0,4.8192724,0.42470172,0.39840223,-10.43998388,-51.09483737,-0.11977776,0.05732488,0.95445496,-0.00127229,-0.05072459,0.00975609,-0.0520231,-0.05464481,-0.14890871,8.32714272,9.70966654,0,1,9.45499988,0,-4.24636502,26.50603503,0,1,0,0,10125.0064373,2.0,3.0,4.0,15.46110526,-4.89576404,1.0,0.0,1,0,7.79221294,1289.80975291
2002-02-08,8.06999969,0.73430571,4.91237212,-9.27487537,-32.00861294,-2.97415012,0.15351752,0.0,0.0,0,0,1.51989825,1.4216508,-57.41425135,0,178.0,1.98264998,0.44080462,0.44101803,-12.16763498,-51.51474215,-0.26088897,-0.0277109,0.95119817,0.05732488,-0.00127229,-0.05072459,0.00975609,-0.0520231,-0.03693902,8.17285701,9.6513332,0,1,9.32099986,0,-4.46668195,27.29529555,0,1,0,0,-3979.00857925,2.0,2.0,4.0,17.45479265,-6.64552246,0.0,1.0,0,0,0.0,-479.39861299
2002-02-11,8.22000027,0.79072328,4.74452418,-6.51502424,-30.46273335,-3.02814293,-0.29756207,0.0,0.0,0,0,1.48552305,1.39063257,-56.62269163,0,179.0,1.82482442,0.44220968,0.48081585,-9.5260344,-52.05548018,-0.29866666,0.01858743,0.92147705,-0.0277109,0.05732488,-0.00127229,-0.05072459,0.00975609,-0.01262682,8.11142853,9.60233323,0,1,9.19599986,0,-4.29839137,31.80663427,0,0,0,0,5055.01928329,2.0,3.0,5.0,14.21818019,-3.88689975,1.0,0.0,0,0,0.0,626.39646524
2002-02-12,8.5,0.66515183,4.47899033,-2.61865703,-27.83338828,-3.04972861,-0.59805874,0.0,0.0,0,0,1.43047225,1.34089245,-55.14512054,0,180.0,3.76470229,0.42996356,0.50999474,-6.08459924,-52.23905867,-0.29266669,0.03406323,0.88011,0.01858743,-0.0277109,0.05732488,-0.00127229,-0.05072459,-0.00379548,8.1542857,9.57133322,0,1,9.09599986,0,-4.01403632,38.63637404,0,0,0,0,2351.99775696,3.0,4.0,6.0,10.24789775,0.36749163,2.0,0.0,0,0,0.0,286.13110469
2002-02-13,7.94999981,0.75908503,5.28301738,-7.78790523,-32.22679869,-3.10887147,1.97400735,0.0,0.0,0,0,1.52833964,1.42267929,-58.0474961,0,181.0,3.14464817,0.41574163,0.53864591,-10.98349368,-52.87109589,-0.18711105,-0.0647059,0.86190421,0.03406323,0.01858743,-0.0277109,0.05732488,-0.00127229,0.08099234,8.10714286,9.52266655,0,1,8.97499986,0,-4.53960184,33.18386384,0,0,0,0,-23815.00825882,3.0,4.0,5.0,16.75672891,-5.31985929,0.0,1.0,0,1,-6.47059048,-2801.76567751
2002-02-14,7.9000001,0.77710857,5.20795459,-6.7689433,-32.38501068,-3.21022863,-0.13083903,0.0,0.0,0,0,1.53104155,1.42688246,-58.31134682,0,182.0,5.06329229,0.43481587,0.57713209,-8.9796456,-54.19853784,-0.1026666,-0.00628927,0.84718027,-0.0647059,0.03406323,0.01858743,-0.0277109,0.05732488,0.01755873,8.11285714,9.45633321,0,1,8.86249988,0,-4.57110659,24.06015604,0,1,0,0,-1594.99087334,2.0,4.0,4.0,16.42131059,-4.82442442,0.0,2.0,0,0,0.0,-200.62778762
2002-02-15,8.18999958,0.20755321,5.01482421,-1.89099372,-29.63162185,-3.29089292,-0.72063679,0.0,0.0,0,0,1.47124111,1.37094462,-56.78100659,0,183.0,2.31989732,0.50139852,0.64267464,-0.47431446,-56.57503571,-0.0193333,0.0367088,0.79311158,-0.00628927,-0.0647059,0.03406323,0.01858743,-0.0277109,-0.04605542,8.16142852,9.37566654,0,1,8.75949986,0,-4.27387042,29.34272143,0,1,0,0,3885.99309921,3.0,5.0,5.0,11.78709719,-0.34725322,1.0,0.0,0,0,0.0,491.89785472
2002-02-19,7.25,1.02466688,6.41379051,-11.25294975,-37.43014806,-3.41776435,4.95081287,0.0,0.0,0,0,1.66235169,1.53407588,-61.74142634,0,184.0,2.06896683,0.55691344,0.70072813,-9.83231501,-57.56952875,-0.03733329,-0.07552944844945714,0.8136409,0.0367088,-0.00628927,-0.0647059,0.03406323,0.01858743,0.01836428,8.01142849,9.24699988,0,1,8.62699988,0,-5.17787722,25.0,0,1,0,0,-52733.9764595,2.0,4.0,5.0,24.93442392,-10.92912009,0.0,1.0,0,1,-11.47740694,-6438.82529443
2002-02-20,7.1500001,0.99630301,5.71428305,-10.91928247,-37.99780499,-3.50542146,-0.02965154,0.0,0.0,0,0,1.66998896,1.5557033,-62.2691303,0,185.0,2.37762341,0.6044209,0.74514203,-9.40531949,-58.35200314,0.03311107,-0.01379309,0.839822,-0.07553061317502203,0.0367088,-0.00628927,-0.0647059,0.03406323,-0.11499722,7.87999998,9.12866656,0,1,8.5019999,0,-5.24910525,27.77778072,0,1,0,0,-4459.99574661,1.0,4.0,5.0,24.17137541,-11.26121037,0.0,2.0,0,0,0.0,-615.17182712
2002-02-21,6.98999977,0.95706658,5.89617644,-11.60690308,-39.07992558,-3.56619288,0.06297306,0.0,0.0,0,0,1.7004568,1.58253328,-63.11345916,0,186.0,7.239955670819483,0.64260574,0.783121,-9.70684827,-59.14801938,0.01955557,-0.02237767,0.87629768,-0.01379309,-0.07555362560638133,0.0367088,-0.00628927,-0.0647059,-0.16285354,7.70428562,9.00066655,0,1,8.38149991,0,-5.3763572,30.04807803,0,0,0,0,-8048.01630974,1.0,4.0,5.0,24.59105322,-12.34278594,0.0,3.0,0,0,0.0,-1125.59667166
2002-02-22,6.94999981,0.87988869,5.765672,-11.10908264,-39.1274659,-3.59872859,-0.04289003,0.0,0.0,0,0,1.70043374,1.5851203,-63.32454074,0,187.0,5.03596999,0.68063997,0.81305376,-8.79743161,-59.78681313,-0.09955561,-0.00572246,0.89398738,-0.02237767,-0.01379309,-0.07555372573315335,0.0367088,-0.00628927,-0.1205253,7.48285702,8.87566655,0,1,8.25649991,0,-5.39015181,33.33333333,0,0,0,0,-1559.99851227,1.0,3.0,5.0,23.41802521,-11.23208107,0.0,4.0,0,0,0.0,-223.17576014
2002-02-25,6.5999999,1.03806579,6.35281279,-14.26980952,-41.89910755,-3.66097858,0.28451736,0.0,0.0,0,0,1.78467209,1.65761583,-65.17150586,0,188.0,1.66666871,0.71154081,0.8482979,-11.68231297,-60.56453095,-0.0784444,-0.0503597,0.87133047,-0.00572246,-0.02237767,-0.01379309,-0.07556690045703678,0.0367088,-0.11995849,7.28999989,8.73733322,0,1,8.08799989,0,-5.70507858,29.10447965,0,1,0,0,-17604.99520302,0.0,3.0,4.0,27.20565799046337,-14.581172071704687,0.0,5.0,0,0,0.0,-2533.09290448
