Date,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1996-05-09,,,,,,,,False,False,,,0.0,True,0.0,5.307293283329727,,,,,,,,,,,,0,0,,0,-0.06666629,,,,,,,,,,0.0,0.0,False,False,0.0,
1996-05-10,,,,,,,,False,False,,,0.0,True,0.0,2.50000159,,,,,0.03448272,,,,,,,0,0,,0,0.60124572,,,847999.19128418,,,,,,,1.0,0.0,False,False,0.0,36551.68807748
1996-05-13,,,,,,,,False,False,,,-0.41666826,False,1.0,3.34728518,,,,,-0.00416668,,0.03448272,,,,,0,0,,0,0.458677,,,-70000.26702881,,,,,,,0.0,1.0,False,False,0.0,-2916.67779287
1996-05-14,,,,,,,,False,False,,,-1.66666508,False,2.0,4.23728807,,,,,-0.01255227,,-0.00416668,0.03448272,,,,0,0,,0,0.15094347,,,-92999.76348877,,,,,,,0.0,2.0,False,False,0.0,-3891.20355536
1996-05-15,,,,,,,,False,False,,,-3.33333015,False,3.0,3.01724457,,,,,-0.01694914,,-0.01255227,-0.00416668,0.03448272,,,0,0,,0,-0.23729138,,,-217999.792099,1.0,,,,,,0.0,3.0,False,False,0.0,-9237.27917692
1996-05-16,,,,,,,,False,False,,,-5.83333174,False,4.0,3.53982801,,,,,-0.02586208,,-0.01694914,-0.01255227,-0.00416668,,,0,0,,0,-0.79910523,,,-216000.1373291,1.0,,,,,,0.0,4.0,False,False,0.0,-9310.35044077
1996-05-17,,,,,,,,False,False,,,-5.00000318,False,5.0,1.75438435,,,,,0.00884951,,-0.02586208,-0.01694914,-0.01255227,23.32857159,,0,0,,0,-0.57345297,,,64999.62806702,1.0,,,,,,1.0,0.0,False,False,0.0,2876.08968893
1996-05-20,,,,,,,,False,False,,,-6.25,False,6.0,2.66666836,,,,,-0.01315786,,0.00884951,-0.02586208,-0.01694914,23.22857148,,0,0,,0,-0.85076656,,,-71999.81689453,1.0,,,,,,0.0,1.0,False,False,0.0,-3157.88681157
1996-05-21,,,,,,,,False,False,,,-5.83333174,False,7.0,2.21238934,,,,,0.00444446,,-0.01315786,0.00884951,-0.02586208,23.02857154,,0,0,,0,-0.72791887,,,23500.08964539,2.0,,,,,,1.0,0.0,False,False,0.0,1044.44842868
1996-05-22,,,,,,,,False,False,,,-8.33333333,False,8.0,4.09091603,,,,,-0.02654869,,0.00444446,-0.01315786,0.00884951,22.75714302,,0,0,,0,-1.29300486,,,-150000.09536743,2.0,3.0,,,,,0.0,1.0,False,False,0.0,-6637.17224936
1996-05-23,,,,,,,,False,False,,,-7.91666508,False,9.0,2.2624434,,,,,0.00454547,,-0.02654869,0.00444446,-0.01315786,22.54285731,,0,0,,0,-1.16189346,,,20500.07820129,3.0,4.0,,,,,1.0,0.0,False,False,0.0,931.82173642
1996-05-24,,,,,,,,False,False,,,-9.99999841,False,10.0,3.24074422,,,,,-0.02262443,,0.00454547,-0.02654869,0.00444446,22.31428582,,0,0,,0,-1.63398643,,,-77500.0,2.0,3.0,,,,,0.0,1.0,False,False,0.0,-3506.78726979
1996-05-28,,,,,,,,False,False,,,-11.66666349,False,11.0,4.24528107,,,,,-0.0185185,,-0.02262443,0.00454547,-0.02654869,22.11428588,,0,0,,0,-1.99395596,,,-81999.92179871,2.0,3.0,,,,,0.0,2.0,False,False,0.0,-3796.29260882
1996-05-29,,-7.740610634796676,,,,0.0,,False,False,,,-13.33333651,False,12.0,2.88460815,,,-7.391961073882382,-3.46858853,-0.018868,,-0.0185185,-0.02262443,0.00454547,21.82857159,,0,0,,0,-2.36753951,,-4.19998089,-42000.16021729,1.0,3.0,4.0,9.50316972,-4.17772658,,0.0,3.0,False,False,0.0,-1981.13956159
1996-05-30,3.58885124,-7.740610634796676,,,0.06937465,0.0,,False,False,,,-14.58333333,False,13.0,3.9024353,,,-7.391961073882382,-4.54885291,-0.01442304,,-0.018868,-0.0185185,-0.02262443,21.54285731,,0,0,,0,-2.57350911,23.52939637,-3.02939637,-95999.75585938,1.0,3.0,4.0,9.79433588,-4.95381141,,0.0,4.0,False,False,0.0,-4615.37304715
1996-05-31,3.50140196,-7.740610634796676,,,-0.0726811,0.0,,False,False,,,-15.00000159,False,14.0,2.9411784,,,-7.391961073882382,-6.25082957,-0.00487807,,-0.01442304,-0.018868,-0.0185185,21.22857148,,0,0,,0,-2.60419568,9.09090121,11.30909841,-23000.08773804,0.0,3.0,3.0,9.39010257,-4.52584995,,0.0,5.0,False,False,0.0,-1121.95549942
1996-06-03,3.44705135,-7.740610634796676,,,0.02915207,0.0,,False,False,,,-16.24999841,False,15.0,2.48756214,,,-7.391961073882382,-7.50233719,-0.01470585,,-0.00487807,-0.01442304,-0.018868,20.95714297,,0,0,,0,-2.88086308,8.69564677,11.40435362,-23999.93896484,0.0,2.0,3.0,10.02630242,-5.0894492,,0.0,5.930774456820602,False,False,0.0,-1176.46761832
1996-06-04,3.33778441,-1.38249061,,,-0.82803163,0.0,,False,False,,,-10.83333492,False,16.0,5.307293283329727,,,-2.85328326,-8.2144327,0.04339732105331353,,-0.01470585,-0.00487807,-0.01442304,20.85714286,,0,0,,0,-1.55705781,30.35713069,-8.95713107,149499.91226196,1.0,3.0,4.0,3.7109267,1.8965488,,1.0,0.0,False,False,0.0,7437.80643904
1996-06-05,3.26754726,1.18363008,,,-1.85615777,1.0,,True,False,,,-8.91666412,False,17.0,3.20219919,,,0.36844268,-9.25102209,0.02149537,,0.04339752560210647,-0.01470585,-0.00487807,20.89428575,,0,0,,0,-1.07642878,38.1625425,-16.30254189,75900.16365051,2.0,3.0,5.0,1.5907989,3.75088523,,2.0,0.0,False,False,0.0,3546.73668241
1996-06-06,3.09414065,0.74280717,,,-0.37243301,2.0,,True,False,,,-9.58333015,False,18.0,1.38248491,,,0.17062045,-9.73733671,-0.0073193,1.16047682,0.02149537,0.04340094717869452,-0.01470585,20.96571432,,0,1,22.10300016,0,-1.2261854,41.37931286,-19.6793121,-14399.98626709,2.0,3.0,5.0,2.35720164,2.98133109,0.41318237,0.0,1.0,False,False,0.0,-658.73677333
1996-06-07,3.17460261,0.67918591,,,-0.08564976,3.0,,True,False,,,-9.99999841,False,19.0,2.77777066,,,0.42029433,-10.37668014,-0.00460831,1.13575898,-0.0073193,0.02149537,0.04340040784496691,21.0800002,,0,1,22.02300014,0,-1.31442883,38.2812631,-16.68126272,-8500.03242493,2.0,2.0,4.0,2.70802626,2.44154801,0.40689051,0.0,2.0,False,False,0.0,-391.70654959
1996-06-10,3.30188577,-0.75569871,,,-2.11265369,3.0,,False,False,,,-11.66666349,False,20.0,3.77358117,,,-0.88626478,-10.87679592,-0.0185185,1.04845301,-0.00460831,-0.0073193,0.02149537,21.18000031,,0,1,21.88300018,0,-1.70249207,37.54790294,-16.34790218,-31999.96948242,2.0,2.0,4.0,4.59261477,0.98068057,0.33714115,0.0,3.0,False,False,0.0,-1481.48004247
1996-06-11,3.2710272,0.58416442,,,-1.77301232,4.0,,True,False,,,-10.83333492,False,21.0,2.33644864,,,0.64794227,-11.40736406,0.00943391,0.93859703,-0.0185185,-0.00460831,-0.0073193,21.32285745,,0,1,21.75800018,0,-1.49314467,38.72179669,-17.32179708,12999.9256134,2.0,3.0,4.0,3.30901472,1.78084803,0.40464476,1.0,0.0,False,False,0.0,613.2040163
1996-06-12,3.08441435,3.40428302,,,4.82761108,5.0,,True,False,,,-8.33333333,False,22.0,2.72727446,,,3.87564333,-11.75345468,0.0280374,0.83590237,0.00943391,-0.0185185,-0.00460831,21.59428596,,0,1,21.67800016,0,-0.8814982,50.0,-28.0,66000.04196167,2.0,4.0,5.0,0.96149768,4.51402608,0.59630306,2.0,0.0,False,False,0.0,3084.11416533
