Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2005-06-06,7.28078079,6.44429534,6.45543067,6.43316002,-11.3360112,11.64189382,13.35047953,-2.68841384,3.07255471,10.83699934,50.89321143751581,2.05424857,0.2693907,14.0,2.0,1,1,0.6508046,0.58935351,0.0,1,0.0,4.09705896,0.34910081,0.39049186,8.85752912,-8.13680891,0.1425871,0.0381074,0.57034782,-0.02653699,0.03869866,0.02623474,0.01015975,6.96971995,6.07484153,0,1,6.31760516,0,2.50122069,88.10281188,1,0,0,0,240576146.69181633,3.0,7.0,11.0,-8.45462324,13.1045749367048,1.0,0.0,9.0,5.0,0,0,0.0,19316107.730536815
2005-06-07,7.33533478,6.52915624,6.5406214,6.51769108,-10.83404368,11.14664456,13.35047953,-2.68841384,3.19688866,9.87388355,50.89321143751581,2.13835639,-0.08887292,14.0,3.0,1,1,0.65058878,0.58665101,0.0,1,0.0,3.16935001,0.3631651,0.41239622,8.2514174,-7.62245669,0.09305413,0.00749288,0.59107007,0.0381074,-0.00034715,0.04236841,0.05728248,7.09098407,6.13289123,0,1,6.4015641,0,2.5265874,88.11792769,1,0,0,0,53023587.00210571,3.0,7.0,11.0,-8.13013496,13.1045749367048,2.0,0.0,9.0,5.0,0,0,0.0,7282678.67350794
2005-06-08,6.995996,6.57361717,6.58489797,6.56233637,-5.87619016,6.19868313,13.35047953,-4.62608442,3.56529844,3.66964178,50.89321143751581,2.18928018,-0.62834869,14.0,4.0,1,1,0.68732222,0.61601625,-4.62608442,0,1.0,5.43354071,0.37054435,0.43217109,2.24392073,-6.71923094,0.1109444,-0.04626084,0.58111345,0.00749288,-0.02653699,0.03869866,0.00215294,7.13946104,6.18361696,0,1,6.46632884,0,2.16028652,73.42845222,1,0,0,0,-290879572.1007462,2.0,6.0,10.0,-2.47964908,9.59522403,0.0,1.0,9.0,3.0,0,0,0.0,-19190941.338091392
2005-06-09,7.16491508,6.62993126,6.64051708,6.61934544,-7.31897024,7.61446077,13.35047953,-4.62608442,3.63192976,4.86366147,50.89321143751581,2.25082248,0.32537773,14.0,5.0,1,1,0.67579346,0.60315486,-2.32327083,0,2.0,2.77322195,0.36830285,0.44888343,4.01775563,-6.09610005,0.09729732,0.02414511,0.57807841,-0.04626084,0.0381074,-0.00034715,0.01878914,7.17177902,6.23911413,0,1,6.5351727,0,2.31200014,75.35235809,1,0,0,0,110977535.06977272,3.0,6.0,10.0,-3.81870744,11.11472341,1.0,0.0,9.0,3.0,0,0,0.0,15863007.22519425
2005-06-10,7.06957006,6.67180162,6.68097424,6.66262901,-5.4967392,5.75623487,13.35047953,-4.62608442,3.80151794,2.37309388,50.89321143751581,2.30182889,-0.51207667,14.0,6.0,1,1,0.68923761,0.61320726,-3.62307545,0,3.0,2.56990389,0.35411772,0.46031192,2.14544838,-5.64736258,0.12043169,-0.01330721,0.55658189,0.02414511,0.00749288,-0.02653699,-0.00617316,7.15211657,6.29170839,0,1,6.60246501,0,2.20381034,71.67393487,1,0,0,0,-48373881.08330154,3.0,6.0,9.0,-2.33894724,8.91402668,0.0,1.0,9.0,3.0,0,0,0.0,-6751493.98290314
2005-06-13,7.07582617,6.71028015,6.71811468,6.70244562,-5.05540239,5.27684743,13.35047953,-4.62608442,3.57534511,1.74471229,50.89321143751581,2.32875081,-0.26479424,14.0,7.0,1,1,0.68949188,0.61798498,-3.53778822,0,4.0,2.71264741,0.33981416,0.46674539,1.47686043,-4.94166713,0.09557328,0.00088493,0.52669835,-0.01330721,-0.04626084,0.0381074,0.02623474,7.13370528,6.34405239,0,1,6.66941948,0,2.19756703,66.90613322,0,0,0,0,3200721.85546875,3.0,6.0,9.0,-1.89373313,8.43851656,1.0,0.0,9.0,3.0,0,0,0.0,452746.3235029
2005-06-14,6.96571589,6.73460736,6.74102175,6.72819297,-3.22571488,3.40988514,13.35047953,-4.62608442,3.45377152,-0.41068539,49.88782249,2.34715497,-1.2353886,13.0,8.0,0,1,0.70170332,0.63262789,-5.03888239,0,5.0,1.25380566,0.32988619,0.46890328,-0.9082399,-4.16850249,0.04221436,-0.01556147,0.48672329,0.00088493,0.02414511,0.00749288,0.04236841,7.12687697,6.39081583,0,1,6.72860367,0,2.07793604,63.21080148,0,0,0,0,-44404429.68055344,2.0,5.0,8.0,-0.01067632,6.62492358,0.0,1.0,9.0,3.0,0,0,0.0,-6275511.66830403
2005-06-15,6.87687683,6.74815684,6.75380494,6.74250874,-1.78964809,1.95391162,13.35047953,-4.62608442,3.51320543,-2.03109053,47.29095412,2.35054175,3.94561187,12.0,9.0,0,1,0.71406037,0.64379627,-6.2499935,0,6.0,3.59170137,0.31372641,0.46406834,-2.51432352,-3.83201935,-0.01685571,-0.01275376,0.43940991,-0.01556147,-0.01330721,-0.04626084,0.03869866,7.0691764,6.43136473,0,1,6.78074331,0,1.97104318,58.39433851,0,0,0,0,-74135184.63939783,2.0,4.0,7.0,1.55952426,5.30308386,0.0,2.0,9.0,3.0,0,1,-2.28985622,-10642866.55694828
2005-06-16,6.9429431,6.76670791,6.77102972,6.76238609,-2.47608787,2.60058308,13.35047953,-4.62608442,3.47385256,-1.54719732,48.01153757,2.36124017,-0.23824305,11.0,10.0,0,1,0.71036153,0.64088448,-5.3493357,0,7.0,1.88508467,0.28910516,0.45304021,-1.86861223,-3.5470032,-0.02364039,0.00960702,0.39840032,-0.01275376,0.00088493,0.02414511,-0.00034715,7.01312045,6.4721889,0,1,6.82864122,0,2.02606832,60.81083401,0,0,0,0,32900835.12149004,2.0,5.0,8.0,0.68730586,5.76397672,1.0,0.0,9.0,3.0,0,0,0.0,4784269.94255823
2005-06-17,7.01451492,6.79030858,6.79361436,6.78700279,-3.14919225,3.24344785,13.35047953,-4.62608442,3.37597445,-0.89152369,48.82256811,2.36427266,-0.42378152,10.0,11.0,0,1,0.70570084,0.63818135,-4.37362253,0,8.0,1.56975587,0.25393207,0.43528182,-1.11064784,-3.29962187,0.01302961,0.01030857,0.34689791,0.00960702,-0.01556147,-0.01330721,-0.02653699,7.01576601,6.51666673,0,1,6.88009272,0,2.08819471,58.89082914,0,0,0,0,29842490.47590637,3.0,6.0,8.0,-0.34978573,6.04285428,2.0,0.0,9.0,3.0,0,0,0.0,4298247.88459059
