Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1993-11-12,46.59375,46.41535473,46.42789904,46.40281043,-0.3559511,0.40979654,1.42535305,-2.41040776,0.77608508,0.26899798,3.03970588,1.24953125,-2.43569051,6.0,2.0,1,1,0.97826052,0.96273881,-0.99601594,0,20.0,0.67069081,0.18981225,0.16065832,0.49106308,-1.47981221,-0.09513889,0.00471698,0.30990286,-0.00268817,0.00067751,0.00477164,0.0,46.23660714,46.44166667,0,1,46.5109375,0,1.29189923,51.76470588,0,0,0,0,23668.75,4.0,6.0,8.0,0.26718036,1.03292798,1.0,0.0,4.0,4.0,0,0,0.0,510.37735849
1993-11-15,46.5625,46.42936857,46.44210082,46.41663631,-0.25857542,0.3132643,1.42535305,-2.41040776,0.78619367,0.18731089,2.94427537,1.24466518,-0.30367177,7.0,3.0,1,1,0.97926127,0.96353739,-1.062417,0,21.0,0.53691275,0.19562258,0.16826662,0.39446288,-1.45115561,-0.12847222,-0.00067069,0.29365462,0.00471698,0.00744753,0.00135685,0.00266845,46.33928571,46.453125,0,1,46.4921875,0,1.25345882,51.76470588,0,0,0,0,-7603.125,3.0,5.0,8.0,0.3645706,0.9364103,0.0,1.0,4.0,4.0,0,0,0.0,-163.17907445
1993-11-16,46.78125,46.46288108,46.47652014,46.44924202,-0.65139315,0.70970309,1.42535305,-2.41040776,0.81591755,0.61449832,3.4000449,1.25256696,2.28063321,8.0,4.0,1,1,0.97527674,0.95895839,-0.59760956,0,22.0,0.73480294,0.19495361,0.17293838,0.76728218,-1.35449891,-0.13055556,0.00469799,0.29999229,-0.00067069,-0.00268817,0.00067751,-0.00066534,46.44196429,46.47395833,0,1,46.5015625,0,1.45647195,54.94505495,0,0,0,0,107756.25,3.0,6.0,8.0,-0.06393026,1.29716596,1.0,0.0,4.0,4.0,0,0,0.0,2314.22818792
1993-11-17,46.53125,46.46939241,46.48234621,46.4564386,-0.1050988,0.16077667,1.42535305,-2.41040776,0.81070709,0.12487992,2.82794102,1.22165179,-0.79677744,8.0,5.0,1,1,0.98060539,0.96439125,-1.12881806,0,23.0,0.87306917,0.19152503,0.17778755,0.25861558,-1.38385478,-0.00208333,-0.00534402,0.29789472,0.00469799,0.00471698,0.00744753,-0.0126498,46.5,46.4875,0,1,46.4953125,0,1.20531797,44.31818182,0,0,0,0,-9900.0,2.0,6.0,7.0,0.54898612,0.81486158,0.0,1.0,4.0,4.0,0,0,0.0,-211.62324649
1993-11-18,46.40625,46.46337885,46.47613556,46.45062213,0.15059515,-0.09561671,1.42535305,-2.41040776,0.84175084,-0.07690089,2.53577532,1.18337054,-1.6157987,7.0,6.0,0,1,0.98368687,0.96685185,-1.39442231,0,24.0,0.60606061,0.17913949,0.18250673,0.01172209,-1.40597959,0.11319444,-0.00268637,0.29758399,-0.00534402,-0.00067069,-0.00268817,-0.01078894,46.53571429,46.50104167,0,1,46.4859375,0,1.07427023,42.39130435,0,0,0,0,-30100.0,2.0,6.0,7.0,0.80686662,0.56065475,0.0,2.0,4.0,4.0,0,0,0.0,-646.87709872
1993-11-19,46.3125,46.44900943,46.46028125,46.43773762,0.31909581,-0.2704186,1.42535305,-2.41040776,0.83863505,-0.17801299,2.31344366,1.12977679,1.31483642,6.0,7.0,0,1,0.98577501,0.96900231,-1.5936255,0,25.0,0.33738192,0.1602699,0.18534109,-0.17075429,-1.42530497,0.07708333,-0.0020202,0.29913441,-0.00268637,0.00469799,0.00471698,0.00477164,46.50892857,46.509375,0,1,46.4828125,0,0.97815822,38.46153846,0,0,0,0,-9937.5,1.0,5.0,6.0,0.9954735,0.40595907,0.0,3.0,4.0,4.0,0,0,0.0,-214.14141414
1993-11-22,46.03125,46.40922282,46.41946964,46.398976,0.84338279,-0.79886164,1.42535305,-2.41040776,0.85830666,-0.64559645,1.6801734,1.05973214,2.6266817,5.0,8.0,0,1,0.99205897,0.97489283,-2.19123506,0,26.0,0.74677529,0.13059822,0.18823864,-0.65215605,-1.5491821,0.06875,-0.00607287,0.31562581,-0.0020202,-0.00534402,-0.00067069,0.00135685,46.45982143,46.50520833,0,1,46.459375,0,0.69423272,35.35353535,0,0,0,0,-46490.625,1.0,4.0,6.0,1.4477868,-0.19445764,0.0,4.0,4.0,4.0,0,0,0.0,-1003.84615385
1993-11-23,46.28125,46.39703493,46.40630793,46.38776193,0.27021295,-0.23014057,1.42535305,-2.41040776,0.77167937,-0.09636697,2.21406289,1.04714286,-0.85073189,5.0,9.0,0,1,0.98605575,0.97062217,-1.66002656,0,27.0,0.6076975,0.08929979,0.18991264,-0.05641541,-1.60451634,0.05972222,0.00543109,0.31810758,-0.00607287,-0.00268637,0.00469799,0.00067751,46.41517857,46.50729167,0,1,46.45,0,0.94244792,48.86363636,0,0,0,0,22425.0,1.0,4.0,7.0,0.81112831,0.31077477,1.0,0.0,4.0,4.0,0,0,0.0,487.16904277
1993-11-24,46.46875,46.40386494,46.41127327,46.39645661,-0.123689,0.15557421,1.42535305,-2.41040776,0.72053031,0.21180322,2.60833563,1.08303571,-3.19788197,6.0,10.0,1,1,0.98178499,0.96737439,-1.26162019,0,28.0,0.33624748,0.05321648,0.18801471,0.30790827,-1.56471059,-0.01388889,0.00405132,0.31792576,0.00543109,-0.0020202,-0.00534402,0.00744753,46.40178571,46.515625,0,1,46.4484375,0,1.12801438,62.82051282,0,0,0,0,14475.0,2.0,4.0,8.0,0.41129696,0.69056016,2.0,0.0,4.0,4.0,1,0,0.95044128,312.76164754
1993-11-26,46.5,46.41302066,46.41927997,46.40676134,-0.17359146,0.20051324,1.42535305,-2.41040776,0.65764209,0.21166057,2.65962951,1.10647321,-0.00067347,7.0,11.0,1,1,0.98066916,0.96751632,-1.19521912,0,29.0,0.2688172,0.03806372,0.17982479,0.14271911,-1.33603146,0.01319444,0.00067249,0.30443541,0.00405132,-0.00607287,-0.00268637,-0.00268817,46.36160714,46.50520833,0,1,46.43125,0,1.1324536,59.72222222,0,0,0,0,31868.75,3.0,5.0,8.0,0.35575163,0.72985631,3.0,0.0,4.0,4.0,0,0,0.0,685.81035642
