Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1995-12-28,3.140625,4.45429267,-8.58813588,-15.53318954,-0.28248997,0.30140585,0.0,0.0,0,0,1.22843989,1.13935403,-40.17857143,0,105.0,4.47761194,0.15369459,0.20617837,-8.60344008,-34.54739585,-0.06132814,-0.03074127,0.2677777,0.00545447,0.01086949,0.01075291,-0.01886805,3.24023427,3.72998052,0,1,3.54404304,0,-0.02343874,27.011462,0,1,0,0,-125905.64727783,2.0,5.0,7.0,15.49939589,-8.52466823,0.0,1.0,3.0,4.0,0,0,0.0,-38856.96256348
1995-12-29,3.11718798,4.21925339,-8.19670819,-16.25326853,-0.32665291,-0.04557772,0.0,0.0,0,0,1.23626899,1.15188392,-40.62499092,0,106.0,1.50375917,0.15875316,0.20497627,-8.59020848,-35.04524177,-0.08059892,-0.00746253,0.26614371,-0.03074127,-0.01433692,-0.02127674,0.00961532,3.21847098,3.69873052,0,1,3.50244149,0,-0.04686285,21.08426647,0,1,0,0,-5249.89318848,2.0,4.0,6.0,14.9700734,-8.2899266,0.0,2.0,3.0,4.0,0,0,0.0,-1671.60778141
1996-01-02,3.22265601,4.08116755,-4.02593305,-13.53408746,-0.36924222,-0.50883538,0.0,0.0,0,0,1.1973368,1.11571345,-38.61607597,0,107.0,2.54544734,0.16710982,0.20447029,-3.77808337,-36.20588097,-0.08554687,0.03383435,0.25228127,-0.00746253,0.00545447,0.01086949,-0.00952375,3.20675213,3.66474612,0,1,3.46669929,0,0.0584297,23.83712939,0,1,0,0,322760.34628272,2.0,5.0,6.0,10.74146343,-3.69252723,1.0,0.0,3.0,4.0,0,0,0.0,103542.15038716
1996-01-03,3.29296899,4.09570227,-1.01898893,-11.77376353,-0.40554525,-0.74689372,0.0,0.0,0,0,1.17440671,1.09249266,-37.27678117,0,108.0,4.62631246,0.1721534,0.20961642,-0.70702817,-36.83015256,-0.00664073,0.02181833,0.24990644,0.03383435,-0.03074127,-0.01433692,-0.0902856245150527,3.2151227,3.63232425,0,1,3.44736334,0,0.12585625,29.44440061,0,1,0,0,907281.17629004,3.0,6.0,7.0,7.90756125,-1.00913714,2.0,0.0,3.0,4.0,0,0,0.0,281532.11916801
1996-01-04,3.50390601,4.09698879,5.66703866,-6.26941808,-0.42228633,-6.56143298,1.0,0.0,1,0,1.10785753,1.02591776,-33.25893311,0,109.0,4.34780597,0.16902154,0.21193695,5.46544691,-36.71759913,-0.00846349,0.06405679,0.23356008,0.02181833,-0.00746253,0.00545447,0.0035969,3.24860484,3.61069338,0,1,3.43095709,0,0.3347556,43.62742703,0,0,0,0,760948.35013819,3.0,6.0,8.0,2.16461515,5.47622379,3.0,0.0,3.0,4.0,1,0,9.12406396,231082.75626477
1996-01-05,3.86718798,4.36146912,16.18258575,3.27528307,-0.41600001,1.85556297,2.0,1.0,1,1,1.01190059,0.9246712,-26.33927663,0,110.0,5.75756888,0.15389226,0.20773326,14.83039496,-35.85259078,-0.01106782,0.09274565676099845,0.24159783,0.06405679,0.03383435,-0.03074127,0.01075291,3.34068084,3.60561529,0,1,3.43564459,0,0.69382279,55.76926056,0,0,0,0,1290377.54058838,4.0,6.0,8.0,-5.41611655,14.2972258,4.0,0.0,4.0,4.0,1,0,13.79310151,368268.30865991
1996-01-08,3.99609399,4.55592384,17.75275987789912,6.51278321,-0.39893247,0.18560313,3.0,2.0,1,1,0.98441368,0.89329521,-23.88392403,0,111.0,5.57184121,0.13659708,0.20083854,16.944226477673304,-35.78446412,0.01705729,0.03333327,0.27003551,0.09274669581371739,0.02181833,-0.00746253,-0.02127674,3.44866085,3.60444342,0,1,3.45498054,0,0.82053877,60.50726459,0,0,0,0,178337.21312451,5.0,7.0,9.0,-8.02978892,15.06790478,5.0,0.0,5.0,4.0,1,0,7.57097743,46115.47568742
1996-01-09,3.703125,4.69032228,9.41016391,-1.44537994,-0.37280807,-0.50953284,4.0,2.0,1,0,1.061569,0.96776255,-29.46428571,0,112.0,8.94453772812058,0.11348434,0.19211206,8.85145183,-35.20002434,0.02617193,-0.07331384,0.27111069,0.03333327,0.06405679,0.03383435,0.01086949,3.52901799,3.59199225,0,1,3.45615239,0,0.52445096,64.72867569,0,0,0,0,-806875.55898023,4.0,6.0,9.0,0.55612344,8.79148948,0.0,1.0,5.0,4.0,0,0,0.0,-201916.0613636
1996-01-10,3.609375,5.02086915,5.88090747,-4.06908567,-0.35357256,-0.37504729,5.0,2.0,1,0,1.09262553,0.99220814,-31.25,0,113.0,5.51948713,0.09856444,0.18209628,5.3090199,-34.71594355,0.04622402,-0.02531646,0.26483969,-0.07331384,0.09274450382589634,0.02181833,-0.01433692,3.59933043,3.57636725,0,1,3.44912114,0,0.42979771,60.66177378,0,0,0,0,-109200.0,3.0,6.0,8.0,3.5102558,6.45477307,0.0,2.0,5.0,4.0,0,0,0.0,-29488.60759494
1996-01-11,3.86718798,5.03246427,12.12232797,2.62172213,-0.31931195,1.06130228,6.0,3.0,1,1,1.0247772,0.92412792,-26.33927663,0,114.0,2.42424213,0.08429426,0.16919705,11.87605005,-34.15863062,0.05091157,0.0714287,0.27429127,-0.02531646,0.03333327,0.06405679,0.00545447,3.69140642,3.57128916,0,1,3.45615239,0,0.68539882,65.48387503,0,0,0,0,480150.88806152,3.0,6.0,8.0,-2.06521019,12.48478364,1.0,0.0,5.0,4.0,1,0,9.6345576,133028.81747159
1996-01-12,3.9375,5.0701496,12.52242445,4.31562924,-0.27529968,0.03300492,7.0,4.0,1,1,1.00933062,0.90792763,-25.0,0,115.0,4.16665456,0.07296294,0.15346775,13.22659186,-33.76114324,0.0869792,0.01818169,0.29174427,0.0714287,-0.07331384,0.09267309067627169,-0.03074127,3.78348228,3.56660166,0,1,3.47021489,0,0.75468882,69.35485395,0,0,0,0,56249.61853027,3.0,7.0,9.0,-2.86046122,13.30001468,2.0,0.0,5.0,4.0,0,0,0.0,14545.35410929
1996-01-15,3.80859399,5.39560003,7.65409197,0.7316638,-0.2431233,-0.38876916,8.0,5.0,1,1,1.04669251,0.93878051,-27.4553526,0,116.0,5.84614722,0.0650047,0.133849,9.02270452,-33.45913797,0.10989576,-0.03273803,0.29753973,0.01818169,-0.02531646,0.03333327,-0.00746253,3.82700913,3.56191416,0,1,3.47607429,0,0.62483057,64.1104525,0,0,0,0,-100649.81384277,2.0,7.0,8.0,1.14910114,10.14083031,0.0,1.0,5.0,4.0,0,0,0.0,-25561.85748388
