Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1994-01-07,9.91666698,9.97677466,9.98422789,9.96932142,0.68128646,-0.53096908,6.48925314,-3.85733094,2.2508996,-0.11990156,-2.23262597,-0.21455353,-1.06539563,9.0,0.0,0,0,1.0453451,1.00032711,-17.36110846,0,97.0,2.94116997,0.08590746,0.08542559,-0.46188879,-16.97763748,0.10925933,-0.01652886,0.31018877,-0.01626019,-0.02016126,0.02049177,0.0087719,10.17857143,9.85555557,0,1,9.8541667,0,0.02730401,60.0,0,0,0,0,-24899.90501404,1.0,5.0,7.0,2.64232681,1.43007125,0.0,2.0,4.0,5.0,0,0,0.0,-2469.41214536
1994-01-10,9.83333302,9.96311355,9.97020927,9.95601782,1.391962,-1.24764215,6.48925314,-4.11924819,2.39104008,-1.25523354,-3.06615255,-0.18604167,9.46886747,9.0,0.0,0,0,1.05554179,1.00772099,-18.0555582,0,98.0,2.96609533,0.10987661,0.09768637,-1.62501716,-16.70195061,0.07037031,-0.00840343,0.31018877,-0.01652886,0.01234568,-0.00401609,0.0217392,10.13095229,9.85972223,0,1,9.8541667,0,-0.05597238,61.36361508,0,0,0,0,-7275.05550384,1.0,4.0,7.0,3.47104149,0.83143733,0.0,3.0,4.0,5.0,0,0,0.0,-733.61901889
1994-01-11,9.875,9.95472178,9.96084795,9.94859561,0.86934637,-0.745272,6.48925314,-4.11924819,2.38095123,-1.16175156,-2.67540016,-0.15538693,-0.07447377,9.0,0.0,0,0,1.05129897,1.00367994,-17.70833333,0,99.0,1.26582278,0.1296034,0.11135084,-1.47695249,-16.4747044,0.01574067,0.00423732,0.31018141,-0.00840343,-0.01626019,-0.02016126,0.02553191,10.05952372,9.8638889,0,1,9.85625005,0,-0.01424012,62.22220753,0,0,0,0,10250.07820129,2.0,4.0,8.0,2.90078682,1.28616844,1.0,0.0,4.0,5.0,0,0,0.0,1042.38086773
1994-01-12,9.875,9.94712923,9.95216689,9.94209157,0.78143687,-0.67940832,6.48925314,-4.11924819,2.29053532,-1.42602496,-2.69537936,-0.13068456,0.2274784,9.0,0.0,0,0,1.05060578,1.00479507,-17.70833333,0,100.0,0.84387864,0.14194823,0.12297639,-1.46811218,-16.48219831,0.02129629,0.0,0.30918559,0.00423732,-0.01652886,0.01234568,-0.00414941,9.99404757,9.86944447,0,1,9.86250005,0,-0.01419461,60.46510885,0,0,0,0,0.0,1.0,4.0,7.0,2.72652962,1.26568442,0.0,0.0,4.0,5.0,0,0,0.0,0.0
1994-01-13,9.79166698,9.9323233,9.93666016,9.92798644,1.48078134,-1.39219869,6.48925314,-4.11924819,2.24923843,-2.40284509,-3.52245386,-0.11642856,0.68499512,9.0,0.0,0,0,1.05900299,1.01401822,-18.40277513,0,101.0,0.85106056,0.15016774,0.13529965,-2.50432648,-16.30682478,-0.0185186,-0.00843879,0.30626823,0.0,-0.00840343,-0.01626019,0.0166667,9.94642857,9.86944447,0,1,9.86875005,0,-0.09750363,55.8139671,0,0,0,0,-3049.98836517,1.0,3.0,6.0,3.30228449,0.42930445,0.0,1.0,4.0,5.0,0,0,0.0,-308.85958128
1994-01-14,10.0,9.9387687,9.94272863,9.93480877,-0.57271368,0.65191226,6.48925314,-4.11924819,2.14285578,-0.47393387,-1.49198626,-0.10383929,-0.80276137,8.0,0.0,0,0,1.03657439,0.99371728,-16.66666667,0,102.0,2.08333015,0.15365792,0.14654549,-0.50113188,-16.24695345,-0.07314816,0.02127656,0.29166659,-0.00843879,0.00423732,-0.01652886,0.02049177,9.91071429,9.87361113,0,1,9.8958334,0,0.11080967,55.81394359,0,0,0,0,10562.4838829,2.0,3.0,6.0,1.16653355,2.39115949,1.0,0.0,4.0,5.0,0,0,0.0,1078.72172323
1994-01-17,9.79166698,9.92475902,9.92886498,9.92065305,1.40117097,-1.31730447,6.48925314,-4.11924819,2.12765765,-2.37388429,-3.55808803,-0.12315477,4.00889348,7.0,0.0,0,0,1.05817016,1.01561701,-18.40277513,0,103.0,1.70212111,0.1493751,0.15321691,-2.34076692,-16.446994,-0.07222216,-0.0208333,0.28084556,0.02127656,0.0,-0.00840343,-0.00401609,9.86904771,9.86944447,0,1,9.9083334,0,-0.09739141,42.85714286,0,0,0,0,-69937.39328384,2.0,3.0,5.0,3.37233057,0.65385513,0.0,1.0,4.0,5.0,0,0,0.0,-6993.73932838
1994-01-18,9.70833302,9.90414702,9.9084356,9.89985843,2.06114259,-1.97279402,6.48925314,-4.11924819,2.05395283,-3.00327407,-4.39457073,-0.14565479,0.26513077,6.0,0.0,0,0,1.06650523,1.02542617,-19.09722487,0,104.0,0.85837568,0.1450126,0.15830655,-3.2389328,-16.38912481,-0.03796296,-0.0085107,0.26083078,-0.0208333,-0.00843879,0.00423732,-0.02016126,9.83928571,9.8638889,0,1,9.9229167,0,-0.18061718,41.86045769,0,0,0,0,-6300.04806519,1.0,3.0,5.0,3.94829884,-0.08563777,0.0,2.0,4.0,5.0,0,0,0.0,-643.40914322
1994-01-19,9.79166698,9.89343463,9.89744348,9.88942578,1.08027057,-0.99838768,6.48925314,-4.11924819,1.8844968,-1.90816617,-3.58776307,-0.17389884,-0.36463802,5.0,0.0,0,0,1.0560577,1.01836777,-18.40277513,0,105.0,0.42553515,0.13099828,0.15873972,-2.00465427,-16.73357111,-0.075,0.00858376,0.23469215,-0.0085107,0.02127656,0.0,0.01234568,9.83333342,9.85972223,0,1,9.9416667,0,-0.09691367,39.02439433,0,0,0,0,29700.22659302,2.0,3.0,5.0,2.8069243,0.72826605,1.0,0.0,4.0,5.0,0,0,0.0,3059.25090804
1994-01-20,9.625,9.86786943,9.87153115,9.86420771,2.5613626,-2.48527488,6.48925314,-4.11924819,1.85528615,-3.05755396,-5.22493723,-0.2270536,0.60235204,4.0,0.0,0,0,1.07368274,1.03657701,-19.79166667,0,106.0,1.2987013,0.11187136,0.15553499,-3.30809172,-17.04752263,-0.04814807,-0.01702131,0.22371913,0.00858376,-0.0208333,-0.00843879,-0.01626019,9.79761914,9.84444447,0,1,9.9479167,0,-0.26310419,27.50001717,0,1,0,0,-38450.07333755,2.0,3.0,4.0,4.47137183,-0.57526565,0.0,1.0,4.0,4.0,0,0,0.0,-3926.81587295
1994-01-21,9.58333302,9.84077072,9.843912,9.83762944,2.71908516,-2.65352804,6.48925314,-4.11924819,1.73912954,-2.95358972,-5.63328616,-0.2804167,-0.03400242,3.0,0.0,0,0,1.07708699,1.0423044,-20.13889154,0,107.0,0.43478594,0.09428177,0.1489067,-3.26106131,-17.44678043,-0.02129635,-0.00432904,0.22371913,-0.01702131,-0.0085107,0.02127656,-0.01652886,9.75595243,9.83194447,0,1,9.9479167,0,-0.30438834,27.50001717,0,1,0,0,-5900.04501343,1.0,3.0,4.0,4.44216141,-0.93045178,0.0,2.0,4.0,4.0,0,0,0.0,-612.99168971
