Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,18.6875,0.51891173,3.32059245,1.13553999,4.6213599,0.61564732,-0.65541371,11.0,2.0,1,1,0.98903368,0.92262183,-16.71309192,0,65.0,2.5083612,0.13301822,0.13495666,1.17756816,-17.68243733,0.00694444,-0.0180624,0.49006107,0.03045685,0.01025641,-0.00847458,0.00682594,-0.04091653,-0.0018519,18.61607143,18.35625,0,1,18.2765625,0,0.47620442,57.22891566,0,0,0,0,-674025.0,3.0,5.0,7.0,1.78336277,4.08234343,0.0,1.0,0,0,0.0,-35416.74876847
1990-10-17,18.875,0.52544345,3.1102176,1.61018986,5.62118019,0.70542411,0.41799486,12.0,3.0,1,1,0.97788198,0.91567763,-15.87743733,0,66.0,1.49006623,0.16036363,0.14235224,1.71294315,-17.29414166,0.09305556,0.01003344,0.50295948,-0.0180624,0.03045685,0.01025641,-0.00847458,0.00682594,0.02100223,18.58482143,18.365625,0,1,18.3203125,0,0.65809792,63.92405063,0,0,0,0,847275.0,3.0,6.0,8.0,0.86064443,4.7175522,1.0,0.0,0,0,0.0,45339.13043478
1990-10-18,19.5,1.07589061,2.94184982,4.32290423,9.04515588,0.80946429,1.68471709,13.0,4.0,1,1,0.94646978,0.88763278,-13.09192201,0,67.0,3.04487179,0.19334539,0.1704818,4.32700236,-16.69646781,-0.02361111,0.03311258,0.53489222,0.01003344,-0.0180624,0.03045685,0.01025641,-0.00847458,0.02420973,18.75446429,18.40520833,0,1,18.4171875,0,1.27432436,65.6626506,0,0,0,0,2547500.0,4.0,6.0,8.0,-1.99998931,7.1775041,2.0,0.0,0,0,0.0,134966.88741722
1990-10-19,18.5,0.5645346,3.51110039,-0.95602294,3.40701666,0.78810268,-1.22115293,12.0,5.0,0,1,1.00216337,0.93194136,-17.54874652,0,68.0,6.062407623464972,0.22100713,0.2033833,-1.3530786,-16.41781384,-0.00763889,-0.05128205,0.50666558,0.03311258,0.01003344,-0.0180624,0.03045685,0.01025641,0.06579689,18.76339286,18.40833333,0,1,18.4578125,0,0.26186104,48.25581395,0,0,0,0,-10055600.0,3.0,6.0,7.0,3.78889249,2.75996406,0.0,1.0,0,0,0.0,-501735.79343199066
1990-10-22,18.9375,0.60856765,3.54785479,1.24105012,5.79239552,0.80473214,-2.29813842,12.0,6.0,1,1,0.98072607,0.90976898,-15.59888579,0,69.0,3.13531353,0.23878197,0.23064086,0.90694869,-16.35748053,-0.08333333,0.02364865,0.4741032,-0.05128205,0.03311258,0.01003344,-0.0180624,0.03045685,0.00425843,18.85714286,18.4125,0,1,18.525,0,0.69572343,53.2967033,0,0,0,0,1295350.0,3.0,6.0,8.0,1.60136737,4.87235692,1.0,0.0,0,0,0.0,70018.91891892
1990-10-23,18.75,0.5670037,3.44047619,0.02381519,4.68555078,0.83475446,-0.98081045,12.0,7.0,1,1,0.98964643,0.9208369,-16.43454039,0,70.0,0.83333333,0.24679309,0.25364567,-0.22434758,-16.24664176,0.08680556,-0.00990099,0.46361219,0.02364865,-0.05128205,0.03311258,0.01003344,-0.0180624,-0.00254977,18.89732143,18.40833333,0,1,18.559375,0,0.50625276,55.11363636,0,0,0,0,-362175.0,3.0,6.0,8.0,2.42946197,3.60899957,0.0,1.0,0,0,0.0,-19124.75247525
1990-10-24,18.5,0.5952875,3.3542471,-1.20395756,3.23840748,0.80575893,-51.55417809,11.0,8.0,0,1,1.00217423,0.93508929,-17.54874652,0,71.0,1.85810811,0.24622999,0.27066199,-1.55806649,-16.24376875,0.06875,-0.01333333,0.44038055,-0.00990099,0.02364865,-0.05128205,0.03311258,0.01003344,0.00561163,18.82142857,18.39583333,0,1,18.5875,0,0.25529015,47.27272727,0,0,0,0,-444100.0,2.0,5.0,7.0,3.89779641,2.53411628,0.0,2.0,0,0,0.0,-23685.33333333
1990-10-25,18.46875,0.60273894,3.17863186,-1.25313283,3.01281995,0.77453125,0.04084469,10.0,9.0,0,1,1.00253928,0.93896664,-17.68802228,0,72.0,1.86125212,0.24003399,0.28121245,-1.70664558,-16.25885778,0.10486111,-0.00168919,0.36050309,-0.01333333,-0.00990099,0.02364865,-0.05128205,0.03311258,-0.01775514,18.79017857,18.39895833,0,1,18.6359375,0,0.22349395,46.98795181,0,0,0,0,-42500.0,1.0,5.0,7.0,3.81672203,2.27464853,0.0,3.0,0,0,0.0,-2297.2972973
1990-10-26,18.25,0.57551585,3.18003914,-2.10727969,1.73595687,0.70426339,0.6816092,9.0,10.0,0,1,1.01473704,0.95113625,-18.66295265,0,73.0,1.02739726,0.22475988,0.28181943,-2.7155319,-16.3925661,0.06736111,-0.01184433,0.32704239,-0.00168919,-0.01333333,-0.00990099,0.02364865,-0.05128205,-0.05255692,18.70089286,18.4,0,1,18.6546875,0,0.00448509,41.71779141,0,0,0,0,-449662.5,1.0,4.0,6.0,4.51699553,0.93611301,0.0,4.0,0,0,0.0,-24347.20812183
1990-10-29,17.78125,0.68602341,3.2513181,-4.42711458,-0.92458777,0.65772321,1.1008671,8.0,10.0,0,0,1.04184534,0.97681898,-20.75208914,0,74.0,4.39367311,0.20128746,0.27655421,-5.04338361,-16.5430342,-0.0625,-0.02568493,0.38064555,-0.01184433,-0.00168919,-0.01333333,-0.00990099,0.02364865,-0.0131192,18.45535714,18.38541667,0,1,18.609375,0,-0.46308579,44.44444444,0,0,0,0,-1113000.0,0.0,3.0,6.0,7.06925955,-1.02626915,0.0,5.0,0,0,0.0,-60986.30136986
1990-10-30,17.34375,0.97439048,3.41055341,-6.38554217,-3.38837005,0.57475446,0.44237111,7.0,10.0,0,0,1.06917761,1.00096654,-22.70194986,0,75.0,4.14414414,0.17330971,0.26567253,-6.98363037,-16.89844439,-0.01388889,-0.02460457,0.47452311,-0.02568493,-0.01184433,-0.00168919,-0.01333333,-0.00990099,-0.06245278,18.29017857,18.34791667,0,1,18.5484375,0,-0.89625315,39.26380368,0,0,0,0,-1413650.0,0.0,3.0,5.0,9.32174996,-2.75210339,0.0,5.692731028874861,0,0,0.0,-79502.28471002
1990-10-31,16.84375,1.35669028,3.7503313,-8.57765932,-6.18745105,0.46941964,0.34329382,7.0,10.0,0,0,1.10345879,1.02845216,-24.93036212,0,76.0,6.062407623464972,0.15517249,0.24837295,-8.75484427,-17.72753602,-0.08541667,-0.02882883,0.60539991,-0.02460457,-0.02568493,-0.01184433,-0.00168919,-0.01333333,-0.07715636,17.99107143,18.309375,0,1,18.48125,0,-1.38292082,36.7816092,0,0,0,0,-2859400.0,0.0,2.0,5.0,11.90627123,-4.71346404,0.0,5.692731028874861,0,0,0.0,-164866.30630631
1990-11-01,17.0,1.15228196,3.80777311,-7.20116973,-5.33285768,0.36154018,-0.1604738,6.0,10.0,0,0,1.09441045,1.01825499,-24.23398329,0,77.0,3.67647059,0.15875543,0.23377978,-7.29296376,-18.27371493,-0.26944444,0.00927644,0.68476392,-0.02882883,-0.02460457,-0.02568493,-0.01184433,-0.00168919,-0.09265185,17.74107143,18.290625,0,1,18.3921875,0,-1.21750943,36.41618497,0,0,0,0,555562.5,1.0,2.0,5.0,9.90537874,-3.3301525,1.0,0.0,0,0,0.0,32983.30241187
