Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,8.09375,2.53723111,-0.17894012,5.32629802,0.4238058,-1.17768999,9.0,2.0,0,1,0.97480281,0.92405819,-11.75468484,0,57.0,1.93050193,0.06561256,0.06747931,-0.1624316,-11.61111336,-0.03298611,-0.00956023,0.18889285,0.01750973,0.01380671,-0.01744186,-0.00959693,-0.02067669,-0.01639905,8.10491071,8.05,0,1,8.025,0,0.3677095,58.16326531,0,0,0,0,-343687.5,2.0,4.0,7.0,1.95535653,2.2768977,0.59099074,0.0,1.0,0,0,0.0,-42057.36137667
1990-10-17,8.140625,2.48149164,0.09606148,5.89323279,0.44523438,-1.53683588,10.0,3.0,1,1,0.96916233,0.91953249,-11.24361158,0,58.0,1.9193858,0.07149846,0.06846969,0.17488682,-11.39856382,-0.00972222,0.00579151,0.19052353,-0.00956023,0.01750973,0.01380671,-0.01744186,-0.00959693,-0.00528259,8.08035714,8.04583333,0,1,8.03203125,0,0.41347541,61.2244898,0,0,0,0,143062.5,3.0,5.0,8.0,1.34975742,2.68095275,0.64249389,1.0,0.0,0,0,0.0,17675.67567568
1990-10-18,8.359375,2.36315087,2.37834882,8.68019583,0.47345982,23.75861126,11.0,4.0,1,1,0.94376235,0.89649933,-8.85860307,0,59.0,2.61682243,0.07571306,0.0757504,2.33879857,-10.94150194,-0.01388889,0.0268714,0.19429174,0.00579151,-0.00956023,0.01750973,0.01380671,-0.01744186,0.01010585,8.11160714,8.0546875,0,1,8.0609375,0,0.62838255,63.80952381,0,0,0,0,1652175.0,4.0,5.0,8.0,-1.14240366,4.76569626,0.88400693,2.0,0.0,0,0,0.0,202954.31861804
1990-10-19,8.421875,2.19984098,2.97489083,9.42384993,0.48200893,0.25082191,11.0,5.0,1,1,0.93587596,0.89187914,-8.17717206,0,60.0,2.22634508,0.08148209,0.08700759,2.71572707,-10.60489902,-0.01006944,0.00747664,0.20094829,0.0268714,0.00579151,-0.00956023,0.01750973,0.01380671,0.05441911,8.16294643,8.06197917,0,1,8.09140625,0,0.68455061,56.81818182,0,0,0,0,678300.0,4.0,6.0,8.0,-1.52611288,5.12251648,0.91113655,3.0,0.0,0,0,0.0,81142.42990654
1990-10-22,8.53125,2.15855573,4.09914204,10.77634742,0.49398438,0.37791343,11.0,6.0,1,1,0.92430534,0.88113422,-6.9846678,0,61.0,2.56410256,0.08948523,0.09944912,3.68755083,-10.29267115,-0.03263889,0.01298701,0.19838213,0.00747664,0.0268714,0.00579151,-0.00956023,0.01750973,0.04808904,8.25,8.07447917,0,1,8.134375,0,0.78597436,58.24175824,0,0,0,0,1267787.5,4.0,6.0,8.0,-2.3750888,5.88311923,1.00013956,4.0,0.0,0,0,0.0,150535.06493506
1990-10-23,8.578125,2.12073901,4.30180486,11.29581576,0.51683036,0.0494403,11.0,7.0,1,1,0.91971377,0.87729899,-6.47359455,0,62.0,2.18579235,0.09656587,0.11071814,3.94498262,-10.02316505,0.01041667,0.00549451,0.21184321,0.01298701,0.00747664,0.0268714,0.00579151,-0.00956023,0.04356633,8.328125,8.08958333,0,1,8.16953125,0,0.82874446,65.11627907,0,0,0,0,261900.0,5.0,7.0,9.0,-2.42338201,5.99631181,0.98218888,5.0,0.0,0,0,0.0,30698.9010989
1990-10-24,8.484375,2.13101815,2.89658906,9.9902771,0.53178571,-0.32665726,11.0,8.0,1,1,0.93048145,0.88786109,-7.49574106,0,63.0,1.4732965,0.10149408,0.11941599,2.61911608,-9.85669876,0.0375,-0.01092896,0.20839569,0.00549451,0.01298701,0.00747664,0.0268714,0.00579151,0.05862106,8.37276786,8.1015625,0,1,8.2015625,0,0.73252809,60.43956044,0,0,0,0,-352275.0,4.0,7.0,8.0,-0.91755793,4.78496125,0.83927346,0.0,1.0,0,0,0.0,-41066.66666667
1990-10-25,8.453125,2.04647478,2.28224173,9.50530321,0.54513393,-0.21209337,11.0,9.0,1,1,0.93366253,0.89273303,-7.83645656,0,64.0,2.03327172,0.10512248,0.12558839,1.98665833,-9.63176463,0.078125,-0.00368324,0.19237094,-0.01092896,0.00549451,0.01298701,0.00747664,0.0268714,0.04190059,8.42410714,8.11822917,0,1,8.234375,0,0.69785052,59.13978495,0,0,0,0,-178075.0,3.0,7.0,8.0,-0.44188816,4.06765241,0.7842815,0.0,2.0,0,0,0.0,-20988.58195212
1990-10-26,8.265625,2.18741561,0.05403945,6.99621771,0.53600446,-0.97632177,11.0,10.0,1,1,0.95648663,0.91273832,-9.88074957,0,65.0,2.64650284,0.10475767,0.12655341,-0.28769413,-9.62073373,0.065625,-0.02218115,0.17621429,-0.00368324,-0.01092896,0.00549451,0.01298701,0.00747664,0.01134595,8.44196429,8.128125,0,1,8.25234375,0,0.5087429,48.45360825,0,0,0,0,-633750.0,2.0,6.0,7.0,1.84190096,1.90973493,0.51884247,0.0,3.0,0,0,0.0,-74972.27356747
1990-10-29,8.1875,2.24918212,-0.93180284,5.90886583,0.5338058,-18.24301148,10.0,11.0,0,1,0.96669984,0.92171619,-10.73253833,0,66.0,2.67175573,0.10112011,0.12628126,-1.259561,-9.59381732,0.03958333,-0.0094518,0.1767767,-0.02218115,-0.00368324,-0.01092896,0.00549451,0.01298701,-0.01831183,8.41741071,8.13385417,0,1,8.25,0,0.42900342,51.64835165,0,0,0,0,-318062.5,1.0,5.0,7.0,2.72605979,1.06137415,0.41161165,0.0,4.0,0,0,0.0,-38480.15122873
