Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,2.48046899,2.733406,1.44928158,9.62073303,0.18225998,-3.1144589,5.0,2.0,1,1,0.93957025,0.88490213,-8.76435905,0,65.0,1.8897636,0.02945492,0.03675918,1.93566113,-10.49683698,-0.00208342,0.02254448,0.05504468,0.01803248,-0.01612884,-0.02053703,0.0,-0.0109376,-0.02957098,2.45089286,2.47838556,0,1,2.45859389,0,0.17678035,53.06120754,0,0,0,0,180776.57623291,2.0,5.0,6.0,1.54374439,3.32601773,0.59935155,2.0,0.0,1,0,4.09834983,74523.04036095
1990-10-17,2.47265601,2.51636017,0.89945164,9.17461894,0.1857505,-0.37938103,6.0,3.0,1,1,0.94112741,0.89080021,-9.05173291,0,66.0,0.78987985,0.02640568,0.03689827,1.45026918,-10.35187208,0.00703127,-0.0031498,0.04076221,0.02254448,0.01803248,-0.01612884,-0.02053703,0.0,0.0039111,2.44698657,2.47812513,0,1,2.45136729,0,0.16794871,57.35295438,0,0,0,0,-27576.68304443,2.0,5.0,6.0,1.77382147,2.81968527,0.63056651,0.0,1.0,0,0,0.0,-11117.5278438
1990-10-18,2.515625,2.44010377,2.17588113,10.971337,0.19513944,1.41911964,7.0,4.0,1,1,0.92553463,0.87673256,-7.47126437,0,67.0,2.17389409,0.02401408,0.03549892,2.57442763,-9.79356379,-0.00052093,0.01737767,0.04163214,-0.0031498,0.02254448,0.01803248,-0.01612884,-0.02053703,0.0007613,2.453125,2.48085949,0,1,2.45195324,0,0.20984948,64.96348804,0,0,0,0,139425.77362061,3.0,5.0,7.0,-0.14710273,3.8738108,0.88234737,1.0,0.0,0,0,0.0,56387.04816504
1990-10-19,2.60156298,2.24152618,5.30835016,14.64772181,0.20124438,1.43963243,8.0,5.0,1,1,0.89465239,0.84982187,-4.31032729,0,68.0,3.30332103,0.02127004,0.03349142,5.53466081,-9.32867744,-0.00711811,0.03416168,0.05338561,0.01737767,-0.0031498,0.02254448,0.01803248,-0.01612884,0.038676,2.47154028,2.48567723,0,1,2.45859389,0,0.29325942,61.90479881,0,0,0,0,468602.60009766,4.0,5.0,7.0,-2.66861088,6.82662274,1.16951135,2.0,0.0,1,0,5.54676032,186276.80997671
1990-10-22,2.671875,2.28696551,7.49887447,17.6106397,0.21369413,0.41265633,9.0,6.0,1,1,0.87313286,0.82739355,-1.72413793,0,69.0,3.94737734,0.01949551,0.03119798,7.86875902,-8.89311886,-0.00564236,0.02702684,0.07103409,0.03416168,0.01737767,-0.0031498,0.02254448,0.01803248,0.08896651,2.50725457,2.49179703,0,1,2.47070324,0,0.36134925,69.56515586,0,0,0,0,269548.17199707,4.0,5.0,8.0,-4.40411707,8.7226056,1.20801133,3.0,0.0,0,0,0.0,103610.08916447
1990-10-23,2.65625,2.36344474,6.15521566,16.80035029,0.22805239,-0.1791814,10.0,7.0,1,1,0.87979626,0.83252737,-2.29885057,0,70.0,2.64707678,0.02063832,0.02924098,6.49454624,-8.25713347,0.00425353,-0.00584795,0.08228637,0.02702684,0.03416168,0.01737767,-0.0031498,0.02254448,0.09796087,2.546317,2.49726576,0,1,2.4796876,0,0.34372932,72.72727273,1,0,0,0,-51150.0,3.0,5.0,8.0,-3.3708638,7.51113115,1.03642665,0.0,1.0,0,0,0.0,-19143.85964912
1990-10-24,2.64453101,2.30006222,5.13587445,16.16532517,0.23882243,-0.16560609,11.0,8.0,1,1,0.8838427,0.83784146,-2.72989383,0,71.0,1.03398252,0.02317229,0.02746746,5.71322174,-7.98681132,0.0083334,-0.00441185,0.08963588,-0.00584795,0.02702684,0.03416168,0.01737767,-0.0031498,0.06956843,2.577567,2.50026053,0,1,2.4896485,0,0.33116143,68.79993594,0,0,0,0,-18562.87765503,3.0,5.0,7.0,-2.56663729,6.52073377,0.93197689,0.0,2.0,0,1,-3.0086217,-6988.37747013
1990-10-25,2.609375,2.25619992,3.40557276,14.51689653,0.24484362,-0.33690498,11.0,9.0,1,1,0.89579558,0.85067158,-4.02298851,0,72.0,1.04791333,0.02660489,0.0264885,3.97545164,-7.69262362,0.02343751,-0.01329385,0.0905063,-0.00441185,-0.00584795,0.02702684,0.03416168,0.01737767,0.06830638,2.59598214,2.50182303,0,1,2.5003907,0,0.29440402,61.59998125,0,0,0,0,-116661.70883179,2.0,5.0,6.0,-0.80548787,5.08922808,0.80104064,0.0,3.0,0,0,0.0,-44114.32814396
1990-10-26,2.56640601,2.32659163,1.51196565,12.52503146,0.24743847,-0.5560319,11.0,10.0,1,1,0.91195707,0.86542524,-5.60345705,0,73.0,1.21765613,0.03022909,0.02743071,2.08798267,-7.53412842,0.03628463,-0.01646716,0.08484271,-0.01329385,-0.00441185,-0.00584795,0.02702684,0.03416168,0.03763486,2.609375,2.50273446,0,1,2.51093755,0,0.24991168,56.29627084,0,0,0,0,-155100.8605957,1.0,5.0,5.0,1.05150645,3.44445463,0.66344499,0.0,4.0,0,0,0.0,-59439.85076722
1990-10-29,2.546875,2.42112115,0.52863436,11.56645857,0.25064998,-0.65036616,11.0,11.0,1,1,0.92053795,0.87211553,-6.32183908,0,74.0,2.30062286,0.03318829,0.028831,1.13854147,-7.37639721,0.03081602,-0.00761026,0.08496378,-0.01646716,-0.01329385,-0.00441185,-0.00584795,0.02702684,-0.01299398,2.61383929,2.50364593,0,1,2.51406255,0,0.22929059,57.14288337,0,0,0,0,-52561.85836792,0.0,4.0,5.0,1.95670521,2.75070179,0.59654835,0.0,5.0,0,0,0.0,-20480.72601557
