Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
2019-05-14,22.14999962,5.60786894,-2.50573815,-4.49354796,-0.47286458,-0.72701448,5.0,0.0,0,0,1.10312837,0.99097099,-28.8696209,0,50.0,5.50790628,0.22633744,0.20997205,-1.3205243,-27.91775737,0.14111112,0.06746986,0.87534937,-0.0736607,-0.03156072,-0.00258738,0.01621388,-0.03875316,-0.13034808,22.59714263,22.77266661,0,1,22.97549982,0,-1.44091774,40.91370305,0,0,0,0,11665496.82140353,2.0,4.0,5.0,7.78976448,1.56602813,0.26423693,1.0,0.0,0,0,0.0,562192.61789897
2019-05-15,22.03000069,5.4860254,-2.71582732,-4.95830036,-0.53430023,0.08384323,4.0,0.0,0,0,1.10702999,0.99730948,-29.25497393,0,51.0,2.99591388,0.25230517,0.23105969,-1.49401714,-28.18200071,-0.09844437,-0.00541756,0.89487774,0.06746986,-0.0736607,-0.03156072,-0.00258738,0.01621388,-0.02412506,22.35285704,22.69166667,0,1,22.95199986,0,-1.55388374,44.28571997,0,0,0,0,-763745.2018738,1.0,3.0,5.0,7.48756868,0.8402366,0.24242315,0.0,1.0,0,0,0.0,-34480.59661522
2019-05-16,22.86000061,5.25246813,0.65100832,-1.38517756,-0.46895733,-1.23970903,5.0,0.0,1,0,1.06657102,0.96152166,-26.58959198,0,52.0,5.16185597,0.2729158,0.24422253,1.97620824,-28.01222041,-0.08888876,0.03767589,0.89495302,-0.00541756,0.06746986,-0.0736607,-0.03156072,-0.00258738,-0.0457565,22.35857146,22.67000001,0,1,22.94399986,0,-0.71842688,55.35307779,0,0,0,0,7711529.29115292,2.0,4.0,6.0,3.8628876,4.6370113,0.47653529,1.0,0.0,0,0,0.0,350046.71133885
2019-05-17,22.70000076,5.53807419,-0.18530318,-2.0777177,-0.43950733,-1.28464027,5.0,0.0,0,0,1.07659877,0.96583729,-27.1034001,0,53.0,5.59471548,0.28847067,0.2526479,1.07270954,-27.87706966,-0.27933316,-0.00699912,0.88478521,0.03767589,-0.00541756,0.06746986,-0.0736607,-0.03156072,-0.00549323,22.28857149,22.67333336,0,1,22.90149994,0,-0.87251218,52.44755291,0,0,0,0,-1691614.38674923,2.0,3.0,5.0,4.62086744,4.05076776,0.44306551,0.0,1.0,0,0,0.0,-73998.8775846
2019-05-20,20.78000069,6.7922458,-8.20975236,-10.36921725,-0.54542868,18.2971472461994,5.0,0.0,0,0,1.18361058,1.04776567,-33.26910374,0,54.0,7.74783714,0.34161589,0.2884404,-6.01428446,-28.99889534,-0.25844438,-0.0845815,0.96381068,-0.00699912,0.03767589,-0.00541756,0.06746986,-0.0736607,0.01906838,21.95285743,22.64600004,0,1,22.74049997,0,-2.74358322,43.06220567,0,0,0,0,-51427010.0435257,2.0,3.0,5.0,13.84982789,-3.43300826,-0.00852811,0.0,2.0,0,1,-11.19657681,-2265506.97423265
2019-05-21,21.52000046,6.31306428,-4.40411012,-7.21458162,-0.68187146,-0.46355141,4.0,0.0,0,0,1.1408862,1.01462491,-30.89273963,0,55.0,3.94981582,0.39099757,0.32681209,-2.31865275,-29.25234723,-0.11977768,0.03561115,0.91368232,-0.0845815,-0.00699912,0.03767589,-0.00541756,0.06746986,0.00814758,21.82714326,22.63566672,0,1,22.59499998,0,-1.99230666,41.2055387,0,0,0,0,6619445.9526062,2.0,4.0,5.0,9.77333687,0.89652156,0.2058607,1.0,0.0,0,0,0.0,318548.88035977
2019-05-22,20.45999908,6.88102286,-8.3362708,-11.81129914,-0.87953575,0.89283886,3.0,0.0,0,0,1.20274234,1.06512189,-34.29672612,0,56.0,5.96285126,0.4436662,0.373413,-6.48131516,-29.74315882,-0.23088896,-0.04925657,0.97346841,0.03561115,-0.0845815,-0.00699912,0.03767589,-0.00541756,-0.02371113,21.78571456,22.57266668,0,1,22.42099991,0,-3.03261113,37.87465931,0,0,0,0,-11083798.35968018,2.0,3.0,5.0,14.65221671,-3.17014954,-0.00361183,0.0,1.0,0,0,0.0,-515046.38122261
2019-05-23,20.53000069,6.9027895,-7.00187396,-11.51662708,-1.12638564,-0.1600712,2.0,0.0,0,0,1.19918373,1.06112794,-34.07192971,0,57.0,5.06575243,0.48969069,0.42756841,-5.49980436,-30.23499068,-0.27822202,0.00342139,1.04723374,-0.04925657,0.03561115,-0.0845815,-0.00699912,0.03767589,-0.06755014,21.55428614,22.52533334,0,1,22.29399996,0,-2.94679758,33.26830361,0,0,0,0,570317.05322266,2.0,4.0,5.0,13.3636646,-2.08935429,0.07889075,1.0,0.0,0,0,0.0,27874.73503141
2019-05-24,20.28000069,6.75894547,-7.09423839,-12.58262444,-1.37047843,0.01319139,1.0,0.0,0,0,1.21152679,1.07634788,-34.87475567,0,58.0,4.14201245,0.51770893,0.48192674,-6.16788856,-30.59386246,-0.17377764,-0.0121773,1.13830689,0.00342139,-0.04925657,0.03561115,-0.0845815,-0.00699912,-0.10180464,21.30428614,22.47900003,0,1,22.21199999,0,-3.19073124,33.17121493,0,0,0,0,-781050.0,2.0,4.0,5.0,13.51761072,-2.86672065,0.07568576,0.0,1.0,0,0,0.0,-38044.32410507
2019-05-28,20.22999954,6.53555495,-6.53114036,-12.79740365,-1.55527844,-0.07937399,1.0,0.0,0,0,1.2121104,1.0813993,-35.03532454,0,59.0,2.91646152,0.5320865,0.53660907,-5.81327418,-31.02565685,0.14577785,-0.00246554,1.22114453,-0.0121773,0.00342139,-0.04925657,0.03561115,-0.0845815,-0.10698283,20.9285717,22.43033333,0,1,22.10949993,0,-3.22494299,36.23804918,0,0,0,0,-380688.71307373,2.0,4.0,5.0,12.80999437,-2.49781175,0.11521746,0.0,2.0,0,0,0.0,-18771.63215899
