Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,17.15625,1.08975544,2.09471767,-4.93506494,-3.02066773,0.35625,0.11642136,0.0,0.0,0,0,1.05209472,1.01020036,-14.61897356,0,52.0,1.63934426,0.38503759,0.39231421,-4.81451132,-10.30037496,-0.06944444,-0.01258993,0.72253722,0.00361011,-0.01071429,-0.01060071,-0.02076125,-0.01867572,-0.05714185,17.64285714,18.69583333,0,1,18.4125,0,-0.87923628,10.66666667,0,1,0,0,-381062.5,1.0,3.0,3.0,7.36820417,-4.76206714,0.0,1.0,0,0,0.0,-21931.65467626
1990-10-17,17.375,1.00223626,1.91418294,-3.25627641,-1.79454571,0.26732143,-0.34017557,0.0,0.0,0,0,1.03741521,0.99913155,-13.53032659,0,53.0,2.3381295,0.42061944,0.44247517,-3.07764342,-10.78459454,-0.10208333,0.01275046,0.73181595,-0.01258993,0.00361011,-0.01071429,-0.01060071,-0.02076125,-0.05105606,17.49553571,18.628125,0,1,18.3203125,0,-0.65842886,21.73913043,0,1,0,0,303362.5,2.0,3.0,4.0,5.64900118,-2.90965419,1.0,0.0,0,0,0.0,17682.33151184
1990-10-18,17.28125,1.10856625,1.93748385,-3.3096041,-2.33823114,0.17776786,0.01637689,0.0,0.0,0,0,1.04331697,1.0045673,-13.99688958,0,54.0,1.08499096,0.44743265,0.48514109,-3.18066208,-11.17155697,-0.15833333,-0.00539568,0.73485776,0.01275046,-0.01258993,0.00361011,-0.01071429,-0.01060071,-0.01754436,17.38392857,18.55625,0,1,18.2234375,0,-0.74866781,21.73913043,0,1,0,0,-198825.0,2.0,2.0,4.0,5.76071001,-3.00650219,0.0,1.0,0,0,0.0,-11443.16546763
1990-10-19,17.6875,1.26129844,2.0570419,-0.75150301,-0.075032,0.12064732,-0.77293266,0.0,0.0,0,0,1.0213213,0.98018046,-11.97511664,0,55.0,3.00353357,0.46448172,0.51867993,-0.55116657,-11.48726403,-0.18541667,0.02350814,0.68202816,-0.00539568,0.01275046,-0.01258993,0.00361011,-0.01071429,-0.01233933,17.38392857,18.49583333,0,1,18.134375,0,-0.33907611,35.44303797,0,0,0,0,1497112.5,3.0,3.0,5.0,3.34628419,-0.24761608,1.0,0.0,0,0,0.0,86632.1880651
1990-10-22,17.5625,1.28521544,2.08439248,-1.15577889,-0.80573279,0.06270089,0.53795645,0.0,0.0,0,0,1.0289667,0.98727885,-12.59720062,0,56.0,0.88967972,0.47320918,0.54132208,-0.95183006,-11.75727988,-0.18263889,-0.00706714,0.62312837,0.02350814,-0.00539568,0.01275046,-0.01258993,0.00361011,0.02188309,17.39285714,18.44166667,0,1,18.0421875,0,-0.46213238,35.0,0,0,0,0,-235500.0,2.0,3.0,5.0,3.90329685,-0.65938774,0.0,1.0,0,0,0.0,-13314.48763251
1990-10-23,17.4375,0.92376374,2.03533026,-1.50044131,-1.53607256,-0.00640625,0.29820791,0.0,0.0,0,0,1.03595366,0.99524706,-13.2192846,0,57.0,0.89605735,0.47230086,0.5552809,-1.3823696,-12.00283859,-0.125,-0.00711744,0.56372309,-0.00706714,0.02350814,-0.00539568,0.01275046,-0.01258993,0.01120584,17.41071429,18.38854167,0,1,17.95,0,-0.58606607,32.53012048,0,0,0,0,-114800.0,2.0,3.0,4.0,4.34034588,-1.11453943,0.0,2.0,0,0,0.0,-6536.65480427
1990-10-24,17.34375,1.17888258,1.99485199,-1.57081328,-2.0870455,-0.09290179,0.04690085,0.0,0.0,0,0,1.04126384,1.0013668,-13.68584759,0,58.0,1.26126126,0.45867529,0.56287488,-1.66457101,-12.22476649,-0.05555556,-0.00537634,0.52142373,-0.00711744,-0.00706714,0.02350814,-0.00539568,0.01275046,0.01667833,17.40625,18.32395833,0,1,17.8671875,0,-0.67790559,27.16049383,0,1,0,0,-131887.5,1.0,3.0,3.0,4.65407723,-1.28609386,0.0,3.0,0,0,0.0,-7563.44086022
1990-10-25,17.1875,0.62896866,2.02597403,-1.93581253,-2.98540371,-0.18962054,0.23236324,0.0,0.0,0,0,1.05103247,1.01051299,-14.46345257,0,59.0,2.18181818,0.43639778,0.56812589,-2.20026285,-12.53908249,-0.02152778,-0.00900901,0.51303927,-0.00537634,-0.00711744,-0.00706714,0.02350814,-0.00539568,-0.00144847,17.41071429,18.26354167,0,1,17.796875,0,-0.83188189,25.58139535,0,1,0,0,-232312.5,1.0,3.0,3.0,5.27541909,-1.79290161,0.0,4.0,0,0,0.0,-13394.59459459
1990-10-26,16.75,0.46715438,2.18550107,-3.78253622,-5.47320712,-0.31136161,0.95397858,0.0,0.0,0,0,1.07975613,1.03604611,-16.6407465,0,60.0,3.54477612,0.40355297,0.57127375,-4.1860781,-12.99880868,0.01319444,-0.02545455,0.53554763,-0.00900901,-0.00537634,-0.00711744,-0.00706714,0.02350814,-0.00506179,17.32142857,18.18958333,0,1,17.709375,0,-1.26212334,22.68041237,0,1,0,0,-1283275.0,0.0,3.0,3.0,7.49559677,-3.79295612,0.0,5.0,0,0,0.0,-74663.27272727
1990-10-29,16.78125,0.2310833,2.11492418,-3.09358082,-5.31354968,-0.40600446,-0.18214112,0.0,0.0,0,0,1.07726656,1.03496808,-16.48522551,0,61.0,1.48975791,0.37005353,0.5732174,-3.39857646,-13.54705611,-0.01319444,0.00186567,0.54739402,-0.02545455,-0.00900901,-0.00537634,-0.00711744,-0.00706714,-0.05402447,17.25,18.10208333,0,1,17.628125,0,-1.22600546,26.43678161,0,1,0,0,61012.5,1.0,3.0,4.0,6.54024902,-3.31721507,1.0,0.0,0,0,0.0,3642.53731343
