Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1993-12-07,9.625,0.19828467,2.69016698,1.79414542,2.48731387,0.06395089,-0.44170416,7.0,2.0,1,1,1.00263219,0.94882885,-16.75675676,0,44.0,1.62337662,0.13446987,0.22917142,2.95811476,-19.14843873,0.14375,-0.01282051,0.24468024,0.00321543,0.01302932,-0.01286174,0.02302632,0.00330033,0.02970966,9.625,9.64375,0,1,9.51875,0,0.23718996,52.77777778,0,0,0,0,-154150.0,3.0,6.0,7.0,2.50220486,2.74255038,0.0,1.0,0,0,0.0,-15810.25641026
1993-12-08,9.53125,0.185609,2.71662763,0.82644628,1.40470451,0.05390625,-0.53936494,8.0,3.0,1,1,1.01331382,0.95898126,-17.56756757,0,45.0,1.96721311,0.10604903,0.21661484,1.90546978,-19.1089226,0.03680556,-0.00974026,0.23250902,-0.01282051,0.00321543,0.01302932,-0.01286174,0.02302632,0.01358882,9.63392857,9.62916667,0,1,9.503125,0,0.14272928,49.31506849,0,0,0,0,-214500.0,2.0,5.0,6.0,3.46613508,1.90586997,0.0,2.0,0,0,0.0,-22285.71428571
1993-12-09,9.71875,0.26126109,2.73311897,2.64026403,3.31367827,0.06171875,2.19471947,9.0,4.0,1,1,0.99525723,0.94059486,-15.94594595,0,46.0,2.25080386,0.07262685,0.20178041,3.81809223,-19.03718104,0.04722222,0.01967213,0.23508117,-0.00974026,-0.01282051,0.00321543,0.01302932,-0.01286174,-0.01917776,9.66517857,9.61875,0,1,9.50625,0,0.32944012,54.54545455,0,0,0,0,282150.0,3.0,6.0,7.0,1.32116988,3.42777893,1.0,0.0,0,0,0.0,29602.62295082
1993-12-10,9.6875,0.23220776,2.62672811,1.85402488,2.90456432,0.09709821,-0.29778808,10.0,5.0,1,1,0.99804147,0.94550691,-16.21621622,0,47.0,3.87096774,0.04427644,0.18299036,2.77232625,-18.47631864,0.0625,-0.00321543,0.23508117,0.01967213,-0.00974026,-0.01282051,0.00321543,0.01302932,0.01335611,9.66071429,9.603125,0,1,9.50625,0,0.29711713,64.61538462,0,0,0,0,-83187.5,2.0,6.0,7.0,1.42016196,2.74857254,0.0,1.0,0,0,0.0,-8559.48553055
1993-12-13,9.78125,0.30362308,2.46462802,2.09692451,3.80221202,0.15738839,0.13101207,11.0,6.0,1,1,0.98801689,0.93872433,-15.40540541,0,48.0,2.55591054,0.05133993,0.16231993,2.49035429,-17.4609209,0.03611111,0.00967742,0.23688351,-0.00321543,0.01967213,-0.00974026,-0.01282051,0.00321543,-0.00288864,9.6875,9.58645833,0,1,9.5078125,0,0.38971206,76.27118644,1,0,0,0,188400.0,2.0,6.0,8.0,0.04905617,2.97379957,1.0,0.0,0,0,0.0,19447.74193548
1993-12-14,9.6875,0.23446126,2.16589862,0.88331009,2.7272426,0.17236607,-0.57875923,12.0,7.0,1,1,0.9951106,0.95179263,-16.21621622,0,49.0,1.61290323,0.08148393,0.14559408,0.58110076,-16.70027157,0.03611111,-0.00958466,0.24003045,0.00967742,-0.00321543,0.01967213,-0.00974026,-0.01282051,0.00357334,9.68303571,9.57291667,0,1,9.5140625,0,0.29448706,61.36363636,0,0,0,0,-227137.5,2.0,5.0,7.0,1.14016994,2.06082262,0.0,1.0,0,0,0.0,-23221.72523962
1993-12-15,9.53125,0.24410756,2.24824356,-0.88207985,0.99839396,0.17904018,-1.99860724,12.0,8.0,0,1,1.01259719,0.96763232,-17.56756757,0,50.0,1.31147541,0.10045902,0.12996857,-1.00836856,-16.72787766,-0.00833333,-0.01612903,0.2400358,-0.00958466,0.00967742,-0.00321543,0.01967213,-0.00974026,0.00680919,9.65178571,9.55729167,0,1,9.515625,0,0.13783633,56.25,0,0,0,0,-349937.5,2.0,4.0,7.0,2.83796087,0.71815514,0.0,2.0,0,1,-2.86624204,-36122.58064516
1993-12-16,9.4375,0.14107354,2.34153264,-1.94805195,-0.06287435,0.1815625,1.20847573,12.0,8.0,0,0,1.02404447,0.97721381,-18.37837838,0,51.0,1.98675497,0.1125885,0.11686435,-1.86328788,-16.82865682,0.01527778,-0.00983607,0.24037816,-0.01612903,-0.00958466,0.00967742,-0.00321543,0.01967213,0.00042042,9.625,9.54895833,0,1,9.509375,0,0.04394949,54.0,0,0,0,0,-157537.5,1.0,4.0,7.0,3.58656311,-0.14794875,0.0,3.0,0,0,0.0,-16528.52459016
1993-12-17,9.5,0.16436569,2.20864662,-1.3215859,0.53574972,0.17785714,-0.3215859,11.0,9.0,0,1,1.01675752,0.97258459,-17.83783784,0,52.0,1.31578947,0.12169892,0.10919936,-1.24537689,-16.80170551,-0.01597222,0.00662252,0.24037816,-0.00983607,-0.01612903,-0.00958466,0.00967742,-0.00321543,-0.02908778,9.62053571,9.546875,0,1,9.509375,0,0.10615358,51.06382979,0,0,0,0,78850.0,2.0,4.0,7.0,2.82902073,0.6628821,1.0,0.0,0,0,0.0,8354.96688742
1993-12-20,9.5,0.12177401,2.20864662,-1.3215859,0.47095761,0.17176339,0.0,10.0,10.0,0,1,1.01739897,0.97322603,-17.83783784,0,53.0,1.64473684,0.12636399,0.10968452,-1.19123128,-16.84729683,-0.02777778,0.0,0.21968199,0.00662252,-0.00983607,-0.01612903,-0.00958466,0.00967742,-0.01924983,9.58928571,9.546875,0,1,9.5296875,0,0.1059905,50.0,0,0,0,0,0.0,1.0,3.0,6.0,2.46018302,0.5003433,0.0,0.0,0,0,0.0,0.0
1993-12-21,9.4375,0.16995661,2.12866604,-1.76579926,-0.23784355,0.14714286,0.33612144,9.0,10.0,0,0,1.02367077,0.98109745,-18.37837838,0,54.0,1.98675497,0.12735708,0.11364758,-1.68136013,-16.98255618,-0.00555556,-0.00657895,0.143555,0.0,0.00662252,-0.00983607,-0.01612903,-0.00958466,-0.02892725,9.55357143,9.53958333,0,1,9.5609375,0,0.04338628,39.02439024,0,0,0,0,-81650.0,1.0,3.0,5.0,2.90529828,-0.07799314,0.0,1.0,0,0,0.0,-8594.73684211
1993-12-22,9.53125,0.10426237,2.10772834,-0.74384007,0.71823661,0.13939732,-0.57875162,8.0,11.0,0,1,1.01394614,0.97179157,-17.56756757,0,55.0,2.29508197,0.12521258,0.11675458,-0.58664348,-17.08112942,0.01111111,0.00993377,0.13700569,-0.00657895,0.0,0.00662252,-0.00983607,-0.01612903,-0.02592153,9.51785714,9.52916667,0,1,9.56875,0,0.13672232,47.5,0,0,0,0,200587.5,2.0,4.0,6.0,1.80829665,0.9155369,1.0,0.0,0,0,0.0,21254.30463576
1993-12-23,9.4375,0.14485403,2.15231788,-1.51409271,-0.30206494,0.11649554,1.03550839,7.0,11.0,0,0,1.02455298,0.98150662,-18.37837838,0,56.0,1.98675497,0.12043944,0.11827525,-1.43338811,-17.19140989,-0.03055556,-0.00983607,0.13034423,0.00993377,-0.00657895,0.0,0.00662252,-0.00983607,0.00014128,9.48214286,9.521875,0,1,9.5734375,0,0.0427414,38.46153846,0,0,0,0,-140362.5,2.0,3.0,5.0,2.75850894,0.14520986,0.0,1.0,0,0,0.0,-14726.55737705
1993-12-27,9.25,0.30646761,2.29247104,-3.1096563,-2.29410794,0.0796875,1.05380838,6.0,11.0,0,0,1.04640444,1.00055502,-20.0,0,57.0,2.7027027,0.10974153,0.11788842,-3.07053607,-17.46575627,-0.02986111,-0.01986755,0.13748318,-0.00983607,0.00993377,-0.00657895,0.0,0.00662252,0.00014128,9.44196429,9.50729167,0,1,9.5703125,0,-0.14436143,31.81818182,0,0,0,0,-397950.0,1.0,3.0,4.0,4.59939877,-1.48089565,0.0,2.0,0,0,0.0,-42166.88741722
1993-12-28,9.03125,0.53755694,2.59515571,-4.97886332,-4.6125918,0.03649554,0.60109762,5.0,11.0,0,0,1.07430796,1.02240484,-21.89189189,0,58.0,5.19031142,0.09770112,0.11625043,-4.75520519,-17.99225537,-0.06041667,-0.02364865,0.1820691,-0.01986755,-0.00983607,0.00993377,-0.00657895,0.0,-0.02634879,9.38392857,9.48333333,0,1,9.5484375,0,-0.36121031,29.78723404,0,1,0,0,-653100.0,1.0,2.0,4.0,6.76541874,-3.25197717,0.0,3.0,0,0,0.0,-70605.40540541
1993-12-29,8.84375,0.66138849,2.72589601,-6.46836638,-6.60066007,-0.01339286,0.29916529,4.0,11.0,0,0,1.09793034,1.04341242,-23.51351351,0,59.0,3.18021201,0.08839151,0.11417568,-6.17533296,-18.47934141,-0.05625,-0.02076125,0.24089079,-0.02364865,-0.01986755,-0.00983607,0.00993377,-0.00657895,-0.04999744,9.29017857,9.459375,0,1,9.515625,0,-0.54661264,28.0,0,1,0,0,-459900.0,1.0,2.0,4.0,8.33994598,-4.75201447,0.0,4.0,0,0,0.0,-50923.183391
1993-12-30,8.78125,0.6459768,2.74529741,-6.46695197,-7.26072607,-0.08035714,-0.00021867,3.0,11.0,0,0,1.10574479,1.05083884,-24.05405405,0,60.0,2.4911032,0.09156663,0.11617404,-6.00455702,-19.2025235,-0.04027778,-0.00706714,0.28623147,-0.02076125,-0.02364865,-0.01986755,-0.00983607,0.00993377,-0.06417973,9.1875,9.43541667,0,1,9.46875,0,-0.60559809,17.39130435,0,1,0,0,-205325.0,0.0,2.0,3.0,8.45646193,-4.76086926,0.0,5.0,0,0,0.0,-23216.96113074
1993-12-31,8.65625,0.57891695,2.63022176,-7.06925473,-8.56426084,-0.15229911,0.09313549,2.0,11.0,0,0,1.11996648,1.06736204,-25.13513514,0,61.0,2.16606498,0.11219648,0.12265139,-6.72216706,-19.73991837,-0.03611111,-0.01423488,0.33695436,-0.00706714,-0.02076125,-0.02364865,-0.01986755,-0.00983607,-0.08118065,9.07589286,9.40520833,0,1,9.421875,0,-0.72857378,16.32653061,0,1,0,0,-212600.0,0.0,2.0,3.0,9.2882619,-5.45599308,0.0,5.826981867771623,0,0,0.0,-24210.67615658
1994-01-03,8.75,0.46557821,2.57653061,-5.31400966,-7.56635415,-0.22517857,-0.2482928,1.0,11.0,0,0,1.10762245,1.05609184,-24.32432432,0,62.0,2.5,0.14428216,0.1367939,-4.83647319,-20.47827753,-0.06736111,0.01083032,0.36081662,-0.01423488,-0.00706714,-0.02076125,-0.02364865,-0.01986755,-0.08557946,8.96428571,9.38020833,0,1,9.3734375,0,-0.63129767,16.32653061,0,1,0,0,289162.5,1.0,2.0,3.0,7.52477225,-3.73356346,1.0,0.0,0,0,0.0,33405.05415162
1994-01-04,8.78125,0.44004275,2.56736146,-4.30552177,-7.23164028,-0.28944196,-0.18977908,0.0,11.0,0,0,1.10362735,1.05228012,-24.05405405,0,63.0,1.77935943,0.17222977,0.15542702,-3.76913787,-21.07942893,-0.08402778,0.00357143,0.37244193,0.01083032,-0.01423488,-0.00706714,-0.02076125,-0.02364865,-0.05488158,8.87053571,9.36979167,0,1,9.325,0,-0.59816533,19.14893617,0,1,0,0,56487.5,2.0,3.0,4.0,6.47756246,-3.02834264,2.0,0.0,0,0,0.0,6455.71428571
1994-01-05,8.71875,0.54552886,2.48335893,-4.38188494,-7.89343369,-0.34763393,0.0177361,0.0,11.0,0,0,1.11053251,1.06086534,-24.59459459,0,64.0,1.7921147,0.19860819,0.17891464,-3.72610938,-21.67616275,-0.08611111,-0.00711744,0.38879175,0.00357143,0.01083032,-0.01423488,-0.00706714,-0.02076125,-0.02766151,8.79464286,9.36666667,0,1,9.2796875,0,-0.65700949,20.45454545,0,1,0,0,-206750.0,2.0,3.0,4.0,6.67530791,-3.28407548,0.0,1.0,0,0,0.0,-23544.48398577
1994-01-06,8.71875,0.53211661,2.56016385,-3.84047267,-7.89951474,-0.39959821,-0.12355693,0.0,11.0,0,0,1.11137225,1.06016897,-24.59459459,0,65.0,3.22580645,0.22192687,0.20472129,-3.11198491,-22.17261822,-0.12291667,0.0,0.40330091,-0.00711744,0.00357143,0.01083032,-0.01423488,-0.00706714,-0.0140177,8.75,9.34479167,0,1,9.2390625,0,-0.65310151,21.95121951,0,1,0,0,0.0,2.0,2.0,4.0,6.11833857,-2.89253212,0.0,0.0,0,0,0.0,0.0
