Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1997-08-25,32.93010712,3.15536959,-1.95768933,11.88571664,4.15573564,0.04060422,1.0,2.0,0,1,0.92532283,0.86221544,-13.01774886,0,34.0,5.93112252,0.89480263,1.07802411,-1.03017584,-12.11235153,-0.17750024,-0.00338983,1.13591369,-0.01502504,0.01772684,-0.00690846,-0.01615509,33.12511935,34.76959101,0,1,34.10163174,0,4.11651867,40.83333333,0,0,0,0,-44374.98916626,2.0,2.0,4.0,5.31262445,-0.91702107,0.0,3.0,7.0,7.0,0,0,0.0,-1342.98274075
1997-08-26,32.78309631,3.09478107,-2.01464976,11.27149126,3.99488029,0.02909574,1.0,3.0,0,1,0.9296506,0.86775498,-13.40606617,0,35.0,1.53747569,0.87870639,1.08929539,-1.07709019,-12.46321606,-0.12896381,-0.00446433,1.1460948,-0.00338983,-0.01803278,0.04108975411092001,-0.00985221,33.17612239,34.63214887,0,1,33.98507423,0,3.95576119,35.76880337,0,0,0,0,-65494.34191132,1.0,2.0,3.0,5.37766985,-1.09540483,0.0,4.0,7.0,7.0,0,0,0.0,-1988.88942812
1997-08-27,32.98611069,3.09998829,-0.99354562,11.84787541,3.82518946,-0.50683953,1.0,4.0,0,1,0.9250714,0.86307164,-12.86981989,0,36.0,2.71646796,0.8473774,1.09528278,-0.11930231,-12.76574741,-0.11356286,0.00619265,1.07288594,-0.00446433,-0.01502504,0.01772684,-0.00497512,33.28812953,34.49213994,0,1,33.83946495,0,4.1382168,34.40980665,0,0,0,0,134760.33227158,1.0,3.0,3.0,4.45445313,-0.25241475,1.0,0.0,7.0,7.0,0,0,0.0,4110.66517278
1997-08-28,31.81003571,3.40323225,-3.93524661,7.76902319,3.59625486,2.9608112,1.0,5.0,0,1,0.96194275,0.8938781,-15.97632814,0,37.0,4.2253511,0.79639787,1.09503788,-3.13543744,-13.25654126,0.08431642,-0.03565364,1.0491777,0.00619265,-0.00338983,-0.01803278,-0.02833333,33.03711373,34.32226245,0,1,33.63505192,0,2.93327371,30.11696698,0,0,0,0,-1412511.91993332,1.0,3.0,3.0,7.95524476,-3.15093723,0.0,1.0,7.0,7.0,0,0,0.0,-42821.414544
1997-08-29,31.94304466,3.28104988,-3.08133183,8.12488979,3.41587838,-0.21699143,1.0,6.0,0,1,0.95766693,0.89204594,-15.62499559,0,38.0,1.11768694,0.70452415,1.08009702,-2.41353427,-13.53821068,0.11542952,0.00418135,0.9698919,-0.03565364,-0.00446433,-0.01502504,-0.00686106,32.72009359,34.18855394,0,1,33.43728933,0,3.0451982,33.98964875,0,0,0,0,124064.5035839,2.0,4.0,4.0,6.94538629,-2.30774787,1.0,0.0,7.0,7.0,0,0,0.0,3900.16863647
1997-09-02,32.81809998,3.26974633,-0.22044123,10.9701366,3.31679207,-0.92845911,1.0,7.0,0,1,0.93384081,0.86844588,-13.31360678,0,39.0,2.90102322,0.60253529,1.05022669,0.43727168,-13.69101155,0.15447646,0.02739424,0.92057857,0.00418135,0.00619265,-0.00338983,-0.00690846,32.61608696,34.10828215,0,1,33.33648291,0,3.89919039,43.47409085,0,0,0,0,650585.24913597,3.0,5.0,5.0,4.16746863,0.84369,2.0,0.0,7.0,7.0,1,0,3.90070828,20367.0393981
1997-09-03,33.26612854,3.26178438,1.21559762,12.36273845,3.26058848,-6.51438418,2.0,8.0,1,1,0.92259259,0.85735691,-12.13017507,0,40.0,2.86195221,0.47854746,1.01909029,1.9312731,-13.7950285,-0.13518613,0.01365187,0.89984946,0.02739424,-0.03565364,-0.00446433,0.04109943923720845,32.648089,34.04107787,0,1,33.29168005,0,4.32289035,47.78188624,0,0,0,0,343999.91601562,4.0,5.0,6.0,2.56183819,2.03217983,3.0,0.0,7.0,7.0,0,0,0.0,10482.01804101
1997-09-04,33.65815353,3.09305909,2.18450657,13.5537013,3.29787086,0.79706388,3.0,9.0,1,1,0.91157119,0.84971001,-11.09467232,0,41.0,1.83028245,0.40899144,0.97936869,3.0636528,-13.73745713,-0.27410639,0.01178451,0.8502415,0.01365187,0.00418135,0.00619265,0.01772684,32.75209563,33.92347037,0,1,33.24407701,0,4.70049278,57.18562581,0,0,0,0,163187.4601593,4.0,5.0,7.0,1.51086907,3.14483387,4.0,0.0,7.0,7.0,0,0,0.0,4905.51402646
1997-09-05,34.21818924,3.03074577,3.48258679,15.29280691,3.38723655,0.59422125,4.0,10.0,1,1,0.89766426,0.83704934,-9.61538268,0,42.0,1.96399302,0.36078288,0.91586738,4.2343048,-13.28707233,-0.14840948,0.01663893,0.78674377,0.01178451,0.02739424,-0.03565364,-0.01803278,32.95710891,33.86933359,0,1,33.20767469,0,5.2325071,62.19047145,0,0,0,0,405500.01300812,5.0,6.0,8.0,0.19519457,4.61092488,5.0,0.0,7.0,7.0,0,0,0.0,12047.60126248
1997-09-08,33.60214996,3.07440467,1.31315133,13.08059774,3.45140064,-0.62293795,5.0,11.0,1,1,0.91506905,0.85358096,-11.24260128,0,43.0,1.33333303,0.3208524,0.82582021,1.97259557,-12.9595572,-0.02146806,-0.01800327,0.71568885,0.01663893,0.01365187,0.00418135,-0.01502504,33.04511452,33.81893037,0,1,33.1544713,0,4.59256933,59.04158798,0,0,0,0,-419649.65113068,4.0,6.0,8.0,1.8144198,2.56538984,0.0,1.0,7.0,7.0,0,0,0.0,-12263.93507247
