Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2006-01-30,4.42999983,3.88741676,3.89136112,3.88347241,-12.15888774,12.33696258,9.39616101,-7.22165615,4.29296964,14.66604725,37.50023727,0.64158032,1.38906028,6.0,2.0,1,1,0.77020117,0.68434178,0.0,1,0.0,11.34311686,0.03011075,0.02974564,13.54851109,-11.93191435,0.00861111,0.09113298,0.18411569,-0.00368095,0.04841966,-0.00530856,-0.01114755,3.95642849,3.86424998,0,1,3.85062497,0,1.21779588,73.88393437,1,0,0,0,287119.91119385,3.0,5.0,6.0,-9.3502879,15.14556235,1.0,0.0,5.0,5.0,0,0,0.0,70719.19094592
2006-01-31,4.75,3.96956755,3.97629599,3.96283911,-16.28850549,16.57180824,16.33677826,-7.22165615,4.49248077,21.05215372,46.93372528,0.69117854,0.43543474,6.0,3.0,1,1,0.72550375,0.63565414,0.0,1,0.0,9.7894769,0.07139333,0.06078696,16.16075551,-13.91240565,0.04383332,0.0722348,0.27012455,0.09113298,0.04554195,-0.00800533,-0.0245358,4.09678565,3.89524999,0,1,3.90162497,0,1.50722493,79.58116211,1,0,0,0,508800.27294159,4.0,6.0,6.0,-13.06578496,19.79452869,2.0,0.0,5.0,5.0,0,0,0.0,114853.33920033
2006-02-01,4.60249996,4.02984683,4.03780879,4.02188486,-12.2692271,12.61521137,16.33677826,-5.95594792,4.77225011,15.71858331,41.93692529,0.73468389,-0.25335035,6.0,4.0,1,1,0.7522608,0.6568158,-3.10526396,0,1.0,3.91091428,0.10692864,0.08928272,10.71510025,-12.48281777,0.06822222,-0.03105264,0.30377513,0.0722348,-0.00368095,0.04841966,-0.00067983,4.21892851,3.92008332,0,1,3.95049996,0,1.34366265,74.38825596,1,0,0,0,-129682.03353882,3.0,6.0,6.0,-8.70679167,16.17764672,0.0,1.0,5.0,5.0,0,0,0.0,-27301.48074501
2006-02-02,4.5,4.07462332,4.08342924,4.06581739,-9.2571279,9.64850236,16.33677826,-5.95594792,5.09126868,11.76157648,38.38010721,0.77451603,-0.25174068,7.0,5.0,1,1,0.77355991,0.67173453,-5.26315789,0,2.0,7.77777566,0.13726933,0.11438884,7.07322039,-11.52144135,0.08327776,-0.0222705,0.32546168,-0.03105264,0.09113298,0.04554195,0.00680275,4.33071423,3.93716665,0,1,3.98487496,0,1.22710439,71.58556092,1,0,0,0,-89256.96678162,2.0,5.0,6.0,-5.47845685,13.42717334,0.0,2.0,5.0,5.0,0,0,0.0,-19393.14883681
2006-02-03,4.46999979,4.11227822,4.12125936,4.10329709,-7.8017998,8.20364028,16.33677826,-5.998985,5.10146978,9.65480624,37.07398533,0.81541602,-0.17912312,8.0,6.0,1,1,0.78054773,0.67851833,-5.89474126,0,3.0,4.92170643,0.16455103,0.13835107,5.20036532,-10.54664263,0.08605556,-0.00666671,0.34283575,-0.0222705,0.0722348,-0.00368095,0.01824321,4.4124999,3.95291665,0,1,4.01087495,0,1.18248152,72.15189377,1,0,0,0,-28632.20024109,2.0,4.0,6.0,-4.16301938,11.84242063,0.0,3.0,5.0,5.0,0,0,0.0,-6362.71116469
2006-02-06,4.5,4.1492041,4.15808065,4.14032756,-7.59820787,7.99272081,16.33677826,-5.998985,5.04365043,8.82238781,37.59837346,0.86479102,-0.08621804,9.0,7.0,1,1,0.77718928,0.67631627,-5.26315789,0,4.0,2.2222201,0.18690718,0.16031375,5.1073225,-9.8665632,0.10611111,0.00671146,0.35876238,-0.00666671,-0.03105264,0.09113298,-0.00530856,4.47321422,3.97324998,0,1,4.04024996,0,1.2039693,77.10049102,1,0,0,0,16392.11463928,2.0,5.0,7.0,-3.91084865,11.68007996,1.0,0.0,5.0,5.0,0,0,0.0,3667.13991246
2006-02-07,4.46500015,4.17927992,4.1875318,4.17102803,-6.21429651,6.58392181,16.33677826,-5.998985,4.91121393,6.52239214,36.14621335,0.9120446,-0.26069991,10.0,8.0,1,1,0.78361659,0.68539231,-5.99999679,0,5.0,1.39977599,0.20463193,0.18079913,3.49605137,-9.1752758,0.12949999,-0.00777774,0.36910765,0.00671146,-0.0222705,0.0722348,-0.00800533,4.53107139,3.99283331,0,1,4.06874996,0,1.15952168,75.48387821,1,0,0,0,-22133.90350342,1.0,5.0,7.0,-2.45820172,10.34001654,0.0,1.0,5.0,5.0,0,0,0.0,-4918.64522298
2006-02-08,4.5,4.20982469,4.21743659,4.20221278,-6.27918683,6.61749368,16.33677826,-5.998985,4.74999973,5.91350511,36.82490231,0.95987496,-0.09335333,11.0,9.0,1,1,0.77836111,0.68336111,-5.26315789,0,6.0,2.72222095,0.21673902,0.19885749,3.75594147,-8.69261002,0.10611109,0.00783871,0.37899145,-0.00777774,-0.00666671,-0.03105264,0.04841966,4.54107141,4.01299998,0,1,4.09862497,0,1.18731998,75.64102897,1,0,0,0,17233.92486572,2.0,5.0,7.0,-2.62141759,10.27526287,1.0,0.0,5.0,5.0,0,0,0.0,3859.78147296
2006-02-09,4.5,4.23746043,4.24452541,4.23039546,-5.6772132,5.99121202,16.33677826,-5.998985,4.714285,4.62509439,36.43598896,1.00282139,-0.21787598,12.0,10.0,1,1,0.78008729,0.68580159,-5.26315789,0,7.0,3.8333257,0.23084414,0.22109211,1.58100268,-6.73763834,0.08005559,0.0,0.38457108,0.00783871,0.00671146,-0.0222705,0.04554195,4.50535713,4.03341664,0,1,4.13087497,0,1.17732205,74.53936886,1,0,0,0,0.0,2.0,4.0,6.0,-2.05857195,9.60985322,0.0,0.0,5.0,5.0,0,0,0.0,0.0
2006-02-10,4.49249983,4.2617499,4.26837465,4.25512515,-4.98887459,5.28379935,16.33677826,-5.998985,4.9964223,3.1742098,35.78763132,1.04581067,-0.31369837,13.0,11.0,1,1,0.78640832,0.68647988,-5.42105625,0,8.0,5.17529405,0.23759748,0.23979541,0.90380936,-6.26821291,0.09283334,-0.0016667,0.38500125,0.0,-0.00777774,-0.00666671,-0.00368095,4.48964282,4.05316664,0,1,4.16487496,0,1.16324737,75.16891473,1,0,0,0,-3603.08246613,2.0,4.0,6.0,-1.41218104,8.86049286,0.0,1.0,5.0,5.0,0,0,0.0,-800.68499247
2006-02-13,4.40999985,4.27586894,4.28116905,4.27056883,-2.92133337,3.16170113,16.33677826,-5.998985,5.19517346,0.14192233,32.90537964,1.08559995,-0.95528893,14.0,12.0,1,1,0.80436673,0.70046326,-7.15789795,0,9.0,3.45805347,0.2364096,0.25450602,-1.28183867,-5.95235892,0.02022225,-0.01836394,0.37696665,-0.0016667,0.00783871,0.00671146,0.09113298,4.47678566,4.07341663,0,1,4.19687495,0,1.07794065,72.59379651,1,0,0,0,-16796.99611664,1.0,3.0,6.0,0.49720598,6.58024043,0.0,2.0,5.0,5.0,0,0,0.0,-3738.89744206
2006-02-14,4.37249994,4.28507189,4.28911093,4.28103286,-1.90712438,2.09187162,16.33677826,-5.998985,5.11312573,-1.46875364,31.40446355,1.11016601,-11.34899593,13.0,13.0,0,1,0.81214041,0.7098779,-7.94736963,0,10.0,2.34419584,0.22687553,0.26532408,-2.48948578,-5.59722599,-0.05133334,-0.00850338,0.35813228,-0.01836394,0.0,-0.00777774,0.0722348,4.46285711,4.09483329,0,1,4.23162495,0,1.03907801,67.08632915,0,0,0,0,-3959.9899292,1.0,2.0,5.0,1.20013287,5.19912883,0.0,3.0,5.0,5.0,0,0,0.0,-897.95693111
2006-02-15,4.3125,4.28768409,4.29093305,4.28443514,-0.50010329,0.65077928,16.33677826,-5.998985,4.9233948,-3.19089123,29.24494748,1.11795531,1.17251631,12.0,14.0,0,1,0.82295858,0.72449069,-9.21052632,0,11.0,3.24637372,0.2108529,0.27242143,-4.27897961,-5.15199972,-0.02694445,-0.01372211,0.33350649,-0.00850338,-0.0016667,0.00783871,-0.03105264,4.4360714,4.11774996,0,1,4.26349995,0,0.97446372,59.33203079,0,0,0,0,-22679.97837067,0.0,2.0,4.0,2.78910769,3.93999022,0.0,4.0,5.0,5.0,0,0,0.0,-5186.95910062
2006-02-16,4.3125,4.29004751,4.29242245,4.28767258,-0.46556642,0.57570828,16.33677826,-5.998985,4.89855069,-3.58126622,28.89486683,1.12692853,0.12234042,11.0,15.0,0,1,0.82481159,0.72684058,-9.21052632,0,12.0,3.47826308,0.18033,0.27455338,-4.33331575,-5.09812857,-0.01061112,0.0,0.30602855,-0.01372211,-0.01836394,0.0,-0.0222705,4.41428566,4.13441663,0,1,4.29412495,0,0.97123064,60.03976234,0,0,0,0,0.0,0.0,2.0,4.0,1.85394537,2.89522004,0.0,0.0,5.0,5.0,0,0,0.0,0.0
