Date,Close,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-10-16,6.375,4.27170868,-4.76825609,-3.59623836,0.08138393,0.31542624,5.0,0.0,0,0,1.08002101,0.99458683,-29.65517241,0,65.0,3.43137255,0.06419309,0.06123985,-4.33503108,-26.46751639,-0.15625,-0.01449275,0.27585748,-0.00480769,0.02463054,0.00995025,-0.03827751,-0.02790698,-0.03641139,6.45982143,6.69583333,0,1,6.6609375,0,-0.469226,44.59459459,0,0,0,0,-499500.0,2.0,3.0,6.0,8.36062272,-0.10270417,0.24086483,0.0,2.0,0,0,0.0,-77217.39130435
1990-10-17,6.25,4.32142857,-6.291834,-5.51218302,0.05503348,0.31952519,5.0,0.0,0,0,1.10155179,1.01512321,-31.03448276,0,66.0,3.0,0.06401231,0.06042308,-5.82911712,-26.76556157,-0.08125,-0.01960784,0.29059316,-0.01449275,-0.00480769,0.02463054,0.00995025,-0.03827751,-0.02299717,6.39285714,6.66770833,0,1,6.6390625,0,-0.59041595,42.85714286,0,0,0,0,-1141050.0,2.0,3.0,6.0,9.75320618,-1.67628311,0.16528592,0.0,3.0,0,0,0.0,-178988.23529412
1990-10-18,6.59375,4.12999323,-0.90573633,-0.37065892,0.03573661,-0.85604574,4.0,0.0,0,0,1.04502031,0.96242045,-27.24137931,0,67.0,5.21327014,0.06454452,0.06211716,-0.43593325,-26.92281155,-0.08263889,0.0491870410596575,0.28970745,-0.01960784,-0.01449275,-0.00480769,0.02463054,0.00995025,-0.0043275,6.40178571,6.65833333,0,1,6.6421875,0,-0.24485804,45.67901235,0,0,0,0,2429762.5,2.0,4.0,6.0,3.90272009,3.53439256,0.45820137,1.0,0.0,0,0,0.0,388762.0
1990-10-19,6.9375,3.92535393,4.57604307,4.7330369,0.0099442,-6.05229051,4.0,1.0,1,1,0.9940621,0.91555502,-23.44827586,0,68.0,3.15315315,0.0694697,0.06488228,4.89628685,-27.02151197,-0.04722222,0.0491870410596575,0.29679275,0.049186275633201146,-0.01960784,-0.01449275,-0.00480769,0.02463054,0.04072225,6.49553571,6.65625,0,1,6.659375,0,0.09824363,44.30379747,0,0,0,0,3377275.0,2.0,5.0,6.0,-0.47853244,8.17084013,0.73427543,2.0,0.0,1,0,10.44776119,512193.36492891
1990-10-22,7.25,3.84852217,8.903602136400064,9.33726068,-0.00585938,1.06159822,4.0,2.0,1,1,0.95308651,0.87611607,-20.0,0,69.0,5.17241379,0.07730397,0.0697081,8.63329543349093,-27.31889528,-0.04861111,0.04504505,0.32082256,0.049186275633201146,0.04919512567195008,-0.01960784,-0.01449275,-0.00480769,0.06822441,6.625,6.67291667,0,1,6.6984375,0,0.40917576,47.61904762,0,0,0,0,2153750.0,3.0,5.0,6.0,-4.16255917,10.844484505614504,0.92980339,3.0,0.0,0,0,0.0,310450.45045045
1990-10-23,7.1875,3.50931677,8.19892473,8.27478257,0.00465402,-0.13091398,4.0,3.0,1,1,0.95866925,0.88848292,-20.68965517,0,70.0,1.73913043,0.08159858,0.07404937,8.63329543349093,-27.3515849,0.00486111,-0.00862069,0.3376553,0.04504505,0.04919512567195008,0.04919550368573569,-0.01960784,-0.01449275,0.10247088645959315,6.72321429,6.68958333,0,1,6.728125,0,0.34556658,55.55555556,0,0,0,0,-270350.0,3.0,5.0,6.0,-2.67767623,9.7010876,0.84012127,0.0,1.0,0,0,0.0,-37289.65517241
1990-10-24,7.0625,3.53982301,6.10328638,6.28416907,0.01132813,-0.25559917,4.0,4.0,1,1,0.97627212,0.90547566,-22.06896552,0,71.0,2.21238938,0.08081099,0.07757193,7.28066305,-27.35779938,0.075,-0.0173913,0.34472052,-0.00862069,0.04504505,0.04919550368573569,0.04920387023727979,-0.01960784,0.10247088645959315,6.80803571,6.70416667,0,1,6.75,0,0.21993433,54.05405405,0,0,0,0,-463850.0,3.0,5.0,6.0,-0.62593255,7.56943153,0.72663287,0.0,2.0,0,0,0.0,-64535.65217391
1990-10-25,6.71875,3.78737542,0.90512906,1.03976972,0.00887277,-0.85169808,5.0,5.0,1,1,1.02758306,0.95183555,-25.86206897,0,72.0,5.11627907,0.07682117,0.08021857,2.05951799,-27.35814112,0.07847222,-0.048127922128059816,0.34286669,-0.0173913,-0.00862069,0.04504505,0.04920387023727979,0.04920891764597556,0.10247088645959315,6.85714286,6.70729167,0,1,6.75625,0,-0.12378913,50.63291139,0,0,0,0,-1343650.0,2.0,4.0,6.0,4.91795201,3.45414102,0.47265701,0.0,3.0,0,0,0.0,-190251.32743363
1990-10-26,6.5625,3.91156463,-1.27602418,-1.38414398,-0.00728795,-2.40977042,5.0,5.0,0,0,1.05315136,0.97492007,-27.5862069,0,73.0,2.38095238,0.06828283,0.08282829,-0.22285232,-27.42447065,0.05208333,-0.02325581,0.34525686,-0.04812915602126451,-0.0173913,-0.00862069,0.04504505,0.04920891764597556,0.02249319,6.90178571,6.70625,0,1,6.74375,0,-0.27921233,46.98795181,0,0,0,0,-653437.5,1.0,3.0,5.0,7.06293112,1.39860734,0.36875714,0.0,4.0,0,1,-7.07964602,-97255.81395349
1990-10-29,6.625,3.87466307,-0.43609527,-0.53019284,-0.00629464,-0.65823902,5.0,5.0,0,0,1.04407682,0.96658356,-26.89655172,0,74.0,3.30188679,0.05510406,0.08589643,0.68932695,-27.3970236,0.06041667,0.00952381,0.32732515,-0.02325581,-0.04813310781612299,-0.0173913,-0.00862069,0.04504505,-0.05289533,6.90625,6.70520833,0,1,6.7140625,0,-0.21593521,51.89873418,0,0,0,0,322300.0,1.0,4.0,6.0,5.54900541,2.17958675,0.43197704,1.0,0.0,0,0,0.0,49112.38095238
