Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1997-12-17,0.40000001,0.40213972,0.40214446,0.40213498,0.53611474,-0.53374284,6.5217464,-3.05112777,1.33928601,-0.66516945,-15.04519904,-0.06816011,-1.89653438,13.0,0.0,0,0,1.19048937,1.16370365,-24.9999525,0,122.0,0.0,0.00642652,0.00707651,0.77866717,-25.57944096,-0.00046289,-0.01031007,0.01612178,-0.02020121,0.0,0.0,0.0,0.40535728,0.39541677,0,1,0.39395835,0,-0.0849774,66.66668256,0,0,0,0,-125.00971556,2.0,3.0,5.0,2.21761085,1.14775331,0.0,2.0,1.0,4.0,0,1,-1.03100712,-309.30213661
1997-12-18,0.40000001,0.40193594,0.40193947,0.40193241,0.48486544,-0.48310094,6.5217464,-3.05112777,1.26489303,-0.95798265,-15.00006685,-0.06671961,0.44020843,12.0,0.0,0,0,1.18912044,1.16382258,-24.9999525,0,123.0,0.0,0.00639812,0.00757377,-0.36603716,-24.72441589,-0.00064807,0.0,0.01435433,-0.01031007,0.0153846,0.00515382,0.0,0.404762,0.39416677,0,1,0.39583335,0,-0.08318274,64.28609381,0,0,0,0,0.0,1.0,3.0,4.0,2.16666525,1.19869891,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-19,0.40000001,0.40175156,0.40175358,0.40174955,0.43839288,-0.43738623,6.5217464,-3.05112777,1.26489303,-1.24907465,-14.95488669,-0.06527911,0.30385937,11.0,0.0,0,0,1.18849544,1.16319758,-24.9999525,0,124.0,0.0,0.00596883,0.00789807,-0.36462904,-24.72547974,-0.00083325,0.0,0.01203246,0.0,-0.02020121,0.0,0.0,0.40416672,0.39319454,0,1,0.39770835,0,-0.08315347,64.28609381,0,0,0,0,0.0,1.0,3.0,4.0,1.39941761,0.52363854,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-22,0.40000001,0.40158475,0.40158608,0.40158342,0.39651923,-0.39585235,6.5217464,-3.05112777,0.81846436,-1.1037517,-14.87570569,-0.06543683,-0.11634449,10.0,0.0,0,0,1.18293741,1.16656812,-24.9999525,0,125.0,0.0,0.00579552,0.00805189,-0.38343201,-24.71127142,0.00083335,0.0,0.01121698,0.0,-0.01031007,0.0153846,-0.02040736,0.40327386,0.3922223,0,1,0.39875,0,-0.08315347,37.50036881,0,0,0,0,0.0,0.0,3.0,3.0,1.35771384,0.5653423,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-23,0.40000001,0.40143382,0.40143515,0.40143249,0.35878725,-0.35812036,6.5217464,-3.05112777,0.81846436,-0.9580004,-14.79637711,-0.06559454,-0.1320508,9.0,0.0,0,0,1.18184366,1.16547437,-24.9999525,0,126.0,0.0,0.00505332,0.0080577,-0.38343201,-24.71127142,-9.264e-05,0.0,0.01022628,0.0,0.0,-0.02020121,0.01041748,0.402381,0.39125007,0,1,0.39979165,0,-0.08315347,37.50036881,0,0,0,0,0.0,0.0,2.0,3.0,1.31998187,0.60307428,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-24,0.40000001,0.40129727,0.40129857,0.40129596,0.32464104,-0.32398966,6.5217464,-3.05112777,0.81846436,-0.81181886,-14.71690054,-0.06575225,-0.15259028,8.0,0.0,0,0,1.18074991,1.16438062,-24.9999525,0,127.0,0.0,0.00445466,0.00791583,-0.38343201,-24.71127142,-0.00018524,0.0,0.00900271,0.0,0.0,-0.01031007,0.0,0.40059529,0.3906945,0,1,0.4008333,0,-0.08315347,37.50036881,0,0,0,0,0.0,0.0,2.0,3.0,1.28584341,0.63721274,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-26,0.404167,0.40157057,0.4015719,0.40156925,-0.64208441,0.64274171,6.5217464,-3.05112777,0.8836693,0.29547873,-13.75184628,-0.06563316,-1.36397126,8.0,0.0,1,0,1.1682818,1.15060842,-24.2186413,0,128.0,0.0,0.00341244,0.00751772,0.62975249,-24.6928897,-0.00074073,0.01041748,0.0074352,0.0,0.0,0.0,0.00515382,0.40059529,0.39111117,1,0,0.4020833,0,-0.07884776,44.44531865,0,0,0,0,62.50485778,1.0,2.0,4.0,0.1902673,1.47509344,1.0,0.0,1.0,4.0,1,0,1.04174761,156.26214212
1997-12-29,0.404167,0.40181785,0.40181893,0.40181677,-0.58096368,0.58149805,6.5217464,-3.05112777,0.73639995,0.2214542,-13.6750903,-0.06491885,-0.25052407,8.0,0.0,1,0,1.16577819,1.15105019,-24.2186413,0,129.0,0.0,0.00314146,0.00703026,0.59667343,-24.66812657,-0.00078702,0.0,0.0059887,0.01041748,0.0,0.0,0.0,0.40119057,0.39277783,0,1,0.403125,0,-0.07884776,57.14333884,0,0,0,0,0.0,1.0,2.0,4.0,0.13248713,1.29494888,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-30,0.404167,0.40204158,0.40204244,0.40204072,-0.5256618,0.52608929,6.5217464,-3.05112777,0.58911269,0.2214542,-13.59819759,-0.06450219,0.0,8.0,0.0,1,0,1.16327439,1.15149214,-24.2186413,0,130.0,0.0,0.00296179,0.00631856,0.58739401,-24.66117703,-0.0022222,0.0,0.0037633,0.0,0.0,0.0,0.0153846,0.40178586,0.3944445,0,1,0.4041667,0,-0.07884776,50.0,0,0,0,0,0.0,1.0,1.0,3.0,0.18784245,1.23959356,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1997-12-31,0.404167,0.402244,0.40224487,0.40224314,-0.47557841,0.4760059,1.53846007,-3.05112777,0.58911269,0.2214542,-13.52116777,-0.06408552,0.0,8.0,0.0,1,0,1.16224347,1.15046121,-24.2186413,0,131.0,0.0,0.00267299,0.00587066,0.60908105,-24.67741687,-0.0005556,0.0,0.00363361,0.0,0.01041748,0.0,-0.02020121,0.40238114,0.39527783,0,1,0.4039584,0,-0.07884776,50.0,0,0,0,0,0.0,1.0,1.0,3.0,0.1784587,1.13004303,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-02,0.404167,0.40242714,0.40242772,0.40242656,-0.43033531,0.43062193,1.53846007,-3.05112777,0.40501244,0.25844406,-13.44400048,-0.06381764,0.16703169,8.0,0.0,1,0,1.15937154,1.15127129,-24.2186413,0,132.0,0.0,0.00233175,0.00501025,0.67232075,-24.72473254,0.0003704,0.0,0.00348605,0.0,0.0,0.0,-0.01031007,0.40297643,0.39666673,0,1,0.4037501,0,-0.07884776,45.45532572,0,0,0,0,0.0,1.0,1.0,2.0,0.22377224,1.08472949,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-05,0.404167,0.40259284,0.40259341,0.40259228,-0.38934136,0.38961995,1.53846007,-3.05112777,0.40501244,0.29546125,-13.36669535,-0.06354976,0.14323093,8.0,0.0,1,0,1.15834062,1.15024037,-24.2186413,0,133.0,0.0,0.00205362,0.00432021,0.63594461,-24.69752333,0.000463,0.0,0.00331822,0.0,0.0,0.01041748,0.0,0.40357171,0.39805563,0,1,0.4035418,0,-0.07870952,45.45532572,0,0,0,0,0.0,0.0,1.0,2.0,0.0863407,0.86530203,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-06,0.404167,0.40274276,0.40274302,0.40274251,-0.35232423,0.35245029,1.53846007,-3.05112777,0.29455608,0.44382126,-13.28925201,-0.06372831,0.50213021,8.0,0.0,1,0,1.15620513,1.15031401,-24.2186413,0,134.0,0.0,0.00171663,0.00328482,0.85848758,-24.86367729,0.0005556,0.0,0.00312687,0.0,0.0,0.0,0.0,0.404167,0.39944453,0,1,0.4033335,0,-0.07870952,25.00147519,0,1,0,0,0.0,0.0,1.0,1.0,-0.11446255,0.59031199,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-07,0.408333,0.40327517,0.4032754,0.40327493,-1.23859707,1.23871247,1.53846007,-3.05112777,0.21865886,1.40416863,-12.32100922,-0.06303491,2.16381557,8.0,0.0,1,0,1.14271067,1.13833749,-23.43751449,0,135.0,0.0,0.0012571,0.00290937,1.83654768,-24.81826294,0.0006482,0.01030764,0.00321329,0.0,0.0,0.0,0.0,0.40476214,0.40041673,1,0,0.40375015,0,-0.07441306,66.66404406,0,0,0,0,62.49010563,1.0,2.0,2.0,-1.00318527,1.47412429,1.0,0.0,1.0,4.0,1,0,1.03076379,154.61456817
1998-01-08,0.408333,0.40375687,0.40375704,0.40375669,-1.12064518,1.12073012,1.53846007,-3.05112777,0.14576684,1.25450065,-12.24642274,-0.06204386,-0.10658832,9.0,0.0,1,0,1.14101235,1.13809702,-23.43751449,0,136.0,0.0,0.00031236,0.00264513,1.80417568,-24.79435642,0.00083338,0.0,0.00337281,0.01030764,0.0,0.0,0.0,0.40535728,0.40138893,0,1,0.40395845,0,-0.07441306,100.0,1,0,1,0,0.0,1.0,2.0,2.0,-0.88521815,1.35615716,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-09,0.408333,0.40419269,0.40419287,0.40419251,-1.01391115,1.01399983,1.53846007,-3.05112777,0.14576684,1.10527383,-12.17170925,-0.06105281,-0.11895316,10.0,0.0,1,0,1.14004296,1.13712762,-23.43751449,0,137.0,0.0,0.00105113,0.00257551,0.77110111,-24.02337112,0.00101855,0.0,0.00351213,0.0,0.0,0.0,0.0,0.40595243,0.40236113,0,1,0.40416675,0,-0.07441306,100.0,1,0,1,0,0.0,1.0,2.0,2.0,-0.77848599,1.24942501,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-12,0.404167,0.40419024,0.40419049,0.40418999,0.00581392,-0.00568887,1.53846007,-3.05112777,0.22089534,5.214e-05,-12.98979622,-0.0603385,-0.99995282,11.0,0.0,1,0,1.15149945,1.14708154,-24.2186413,0,138.0,0.0,0.00139933,0.00246713,-0.25702861,-24.0233596,0.00027773,-0.01020247,0.00347782,0.0,0.01030764,0.0,0.01041748,0.40595243,0.40319447,0,1,0.4040626,0,-0.07844179,66.66928948,0,0,0,0,-62.49010563,1.0,1.0,2.0,0.36258232,0.35107953,0.0,1.0,1.0,4.0,0,1,-1.02024745,-153.03711699
1998-01-13,0.404167,0.40418803,0.40418826,0.4041878,0.00526031,-0.00514698,1.53846007,-3.05112777,0.22089534,-0.07353711,-12.91167728,-0.05962419,-1411.29474438,11.0,0.0,0,0,1.15046852,1.14605062,-24.2186413,0,139.0,0.0,0.00163281,0.0023917,-0.25702861,-24.0233596,0.00027773,0.0,0.00343985,-0.01020247,0.0,0.0,0.0,0.40595243,0.40388893,0,1,0.40395845,0,-0.07844179,66.66928948,0,0,0,0,0.0,1.0,1.0,2.0,0.36203457,0.35162728,0.0,0.0,1.0,4.0,0,0,0.0,0.0
1998-01-14,0.404167,0.40418602,0.40418622,0.40418583,0.00475725,-0.00465887,1.04174761,-3.05112777,0.22089534,-0.14701813,-12.83341794,-0.05890989,0.99923733,11.0,0.0,0,0,1.1494376,1.14501969,-24.2186413,0,140.0,0.0,0.00179613,0.00227526,-0.25702861,-24.0233596,0.00027773,0.0,0.00279504,0.0,0.0,0.01030764,0.0,0.40595243,0.4045834,0,1,0.4035418,0,-0.07844179,66.66928948,0,0,0,0,0.0,0.0,1.0,2.0,0.36153898,0.35212287,0.0,0.0,1.0,4.0,0,0,0.0,0.0
