Date,Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2012-01-13,13.64999962,13.12748536,13.15483075,13.10013996,-3.62761088,4.02827598,12.7605836,-11.61847779,3.16064894,4.09630446,-5.86694084,-1.38789298,-0.22255535,10.0,0.0,1,0,1.09393253,1.03071955,-27.04435977,0,172.0,2.56410543,0.24395495,0.26171327,4.84822109,-30.41785595,0.22111111,-0.00364965,0.71498449,0.00883652,0.02514787,0.03955229,-0.01522433,13.66285706,12.97566662,0,1,12.81849995,0,-2.79782178,71.29629739,1,0,0,0,-4225.0161171,2.0,7.0,9.0,-1.1145046,6.5413824,0.0,1.0,7.0,4.0,0,0,0.0,-308.39534131
2012-01-17,14.11999989,13.22201055,13.25249879,13.19152231,-6.14377552,6.57562029,12.7605836,-11.61847779,3.36908129,6.62351662,-2.4952795,-1.238493,0.6169493,11.0,0.0,1,0,1.05928218,0.99190056,-24.53233257,0,173.0,6.16147233,0.30356055,0.27975151,6.55172916,-29.17274264,0.22466668,0.03443225,0.76862414,-0.00364965,-0.020202,-0.02943287,0.00976403,13.76571424,13.02466663,0,1,12.89599996,0,-2.31527884,74.72826749,1,0,0,0,258688.14697266,3.0,7.0,9.0,-3.35250814,9.36688779,1.0,0.0,7.0,4.0,0,0,0.0,18951.51312836
2012-01-18,14.47000027,13.34086671,13.37294405,13.30878937,-7.58159086,8.02495419,12.7605836,-2.94328671,3.37150745,8.00234851,0.04355884,-1.06584299,0.20817218,12.0,1.0,1,1,1.03327968,0.96584953,-22.66167304,0,174.0,3.17899122,0.36691803,0.31165732,8.08590051,-28.44734919,0.12044438,0.02478756,0.79619671,0.03443225,0.00883652,0.02514787,0.05157134,13.84285709,13.07366664,0,1,13.03149996,0,-1.96127953,76.92308602,1,0,0,0,71645.07808685,3.0,7.0,10.0,-4.73326086,10.87328429,2.0,0.0,7.0,4.0,0,0,0.0,5074.01406994
2012-01-19,14.75,13.47506988,13.51029909,13.43984067,-8.4047519,8.88243614,12.7605836,-2.94328671,3.44794137,8.77581167,2.08990105,-0.88805011,0.09665452,13.0,2.0,1,1,1.01400823,0.9450494,-21.16514847,0,175.0,3.79660655,0.42305431,0.35667271,9.34618018,-27.90342433,0.13866673,0.01935036,0.83208111,0.02478756,-0.00364965,-0.020202,0.00459766,14.01857131,13.10466665,0,1,13.17699995,0,-1.67952358,77.48185132,1,0,0,0,29231.97212219,4.0,7.0,10.0,-5.56145619,11.72573193,3.0,0.0,7.0,4.0,0,0,0.0,2020.17771823
2012-01-20,14.96000004,13.6164918,13.65218806,13.58079555,-8.74205867,9.21928134,12.7605836,-2.94328671,3.49025902,8.79434903,3.6517135,-0.68223582,0.00211232,14.0,3.0,1,1,0.99967198,0.9298668,-20.04275377,0,176.0,2.80748076,0.57434333,0.49439614,4.89331872,-23.77279391,0.11066674,0.01423729,0.88226071,0.01935036,0.03443225,0.00883652,0.02212052,14.17571422,13.13766664,0,1,13.31949997,0,-1.44028238,82.16867857,1,0,0,0,473046.08592987,4.0,7.0,11.0,-5.87238149,12.0889586,4.0,0.0,7.0,4.0,0,0,0.0,32070.92107999
2012-01-23,15.14999962,13.76254017,13.80212854,13.72295179,-8.89683901,9.41945786,12.7605836,-2.94328671,3.94625091,8.62995938,5.07552653,-0.47177155,-0.01869265,14.0,4.0,1,1,0.99115891,0.91223389,-19.02725623,0,177.0,8.44884333,0.66771462,0.60213503,5.64978039,-23.35739509,0.02755549,0.01270051,0.93333862,0.01423729,0.02478756,-0.00364965,0.03955229,14.39999989,13.18966662,0,1,13.46499996,0,-1.24816014,82.46445755,1,0,0,0,28442.93718338,5.0,7.0,11.0,-6.43156883,11.8847281,5.0,0.0,7.0,4.0,0,0,0.0,1901.26584966
2012-01-24,14.89999962,13.87086964,13.90871181,13.83302746,-6.65293847,7.16088713,12.7605836,-2.94328671,3.88302818,5.83459983,3.45318098,-0.32407873,-0.32391341,14.0,5.0,1,1,1.00545111,0.92779055,-20.36344015,0,178.0,3.42281402,0.75415663,0.71134878,2.20019162,-22.07787619,0.14577766,-0.01650165,0.94134992,0.01270051,0.01935036,0.03443225,-0.02943287,14.57142844,13.24733327,0,1,13.59649992,0,-1.47671596,74.15143506,1,0,0,0,-378950.0,4.0,7.0,10.0,-3.98745005,9.82637561,0.0,1.0,7.0,4.0,0,0,0.0,-25013.20194995
2012-01-25,14.47000027,13.9279297,13.96353612,13.89232328,-3.50009771,3.99223898,12.7605836,-4.53606682,4.11689068,2.07598744,0.59089481,-0.20928583,-0.64419369,14.0,6.0,1,1,1.03529467,0.95295686,-22.66167304,0,179.0,4.42294631,0.79669963,0.79564669,-0.94270308,-21.92566386,0.10088893,-0.02885902,0.90853555,-0.01650165,0.01423729,0.02478756,0.02514787,14.68857138,13.2776666,0,1,13.70499992,0,-1.90450396,66.19048787,0,0,0,0,-62607.90557861,3.0,6.0,9.0,-0.62831274,6.86402401,0.0,2.0,7.0,4.0,0,0,0.0,-4201.8729652
2012-01-26,14.64999962,13.99669826,14.02933048,13.96406604,-4.23664952,4.68214057,12.7605836,-4.53606682,3.93954036,2.69891122,1.96304671,-0.10295011,0.30006144,14.0,7.0,1,1,1.02014287,0.94135207,-21.69962408,0,180.0,2.32082021,0.81565505,0.86413785,-0.11673776,-21.60811114,0.17666666,0.01243949,0.86833705,-0.02885902,0.01270051,0.01935036,-0.020202,14.76428563,13.32633327,0,1,13.8224999,0,-1.7199451,65.28118015,0,0,0,0,54683.80298614,3.0,7.0,9.0,-1.65551139,7.26327876,1.0,0.0,7.0,4.0,0,0,0.0,3779.11554782
2012-01-27,15.10999966,14.10272697,14.13727512,14.06817881,-6.43762115,6.89490981,12.7605836,-4.53606682,3.81960773,5.30140716,5.27745669,-0.00326444,0.96427623,14.0,8.0,1,1,0.98806705,0.91167489,-19.24104545,0,181.0,4.76505813,0.81305908,0.91489585,2.71328263,-21.37438072,0.17377779,0.03139932,0.85334262,0.01243949,-0.01650165,0.01423729,0.00883652,14.85571412,13.38833326,0,1,13.9539999,0,-1.25707346,64.67661762,0,0,0,0,101752.00843811,3.0,7.0,9.0,-3.90955993,9.42297107,2.0,0.0,7.0,4.0,0,0,0.0,6945.52976707
