Date,Open,High,Low,Close,Volume,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,Pct_Deviation_Upper,Pct_Deviation_Lower,200MA,Upper_Band,Lower_Band,Breakout_Score,ATR%,ATR%_change,ATR_std,Volume_std,ATR_trigger,Volume_trigger,Oscillator,Trigger_Counter,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2009-01-02,13.22999954,13.42749977,13.06000042,13.35999966,13199200,13.23756088,13.25239467,13.22272709,-0.80542654,1.02748931,10.26804339,-7.38704057,-24.797632762294935,14.881294759312064,16.84499997,17.53021672,16.15978322,11.34255273,3.65697144,-0.06630239,0.24767067,18019739.99688879,False,False,0,0,0.00935406,-19.616964083329513,-3.4862499,-1.005615,8.0,9.34550800692324,True,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,166.0,2.75074372,0.19491567,0.36255351,-0.34908058,-34.52149122107354,-0.1078889,0.01887508,0.34079906,0.02863305,-0.02028172,-0.01416593,0.01077232,13.17285715,13.05916672,0,1,13.33775005,0,-3.79038922,55.74467436,0,0,0,0,3266794.9508667,3.0,4.0,7.0,1.43484899,3.26776487,2.0,0.0,4.0,7.0,False,False,0.0,249135.93161852
2009-01-05,13.25,13.82499981,13.25,13.45499992,16600000,13.25826936,13.27244889,13.24408983,-1.35675237,1.56752209,10.26804339,-7.38704057,-24.797632762294935,14.881294759312064,16.83183747,17.4895287,16.17414624,9.96918783,3.48383452,-0.04734435,0.25777815,17542432.9667958,False,False,0,0,0.60350257,-19.616964083329513,-3.45755171,63.51769635,8.0,9.34550800692324,True,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,167.0,4.27350288,0.16180075,0.34901176,0.09683017,-34.52149122107354,-0.08188892,0.0071108,0.30681973,0.01887508,-0.0226183,0.00680659,-0.01192196,13.17892851,13.07783337,0,1,13.37537503,0,-3.68978953,53.8597999,0,0,0,0,1577004.43267825,3.0,5.0,7.0,0.91115831,3.83543279,3.0,0.0,4.0,7.0,False,False,0.0,118039.25697633
2009-01-06,13.625,14.49499989,13.625,14.40250015,32506400,13.36724372,13.38766518,13.34682227,-7.04624171,7.32982382,12.50388588,-7.38704057,-21.26325109,11.0596354,16.82918747,17.46493992,16.19343503,14.48138644,3.52245341,0.01108517,0.26552645,17535334.44051578,False,False,0,0,6.99371266,-14.41951565,-3.36811598,10.58853842,8.0,9.34550800692324,True,False,1.20371523,1.13326617,-34.90395411,False,168.0,5.725529188285418,0.13904325,0.32946575,6.28371934,-34.52149122107354,-0.10177784,0.05117561065716902,0.38222525,0.0071108,0.02863305,-0.02028172,0.00493602,13.34749998,13.15675004,0,1,13.43075004,0,-2.73336861,66.35262588,0,0,0,0,30799821.44012445,4.0,5.0,8.0,-4.61636386,9.75970169,4.0,0.0,4.0,7.0,False,False,0.0,2289098.59641537
2009-01-07,14.17249966,14.48750019,13.99750042,14.09000015,28441600,13.43607767,13.45798191,13.41417343,-4.4855801,4.79649907,12.50388588,-7.38704057,-23.73454319,13.06200198,16.82057498,17.43419732,16.20695263,10.23489155,3.59043872,0.01930056,0.27227586,16921302.49549746,False,False,0,0,4.45188768,-16.23354033,-3.33111062,-0.3634443,8.0,9.34550800692324,True,False,1.22969962,1.15789084,-36.040574069080705,False,169.0,3.47764206,0.12801566,0.3156073,3.43197114,-34.52149122107354,-0.01933333,-0.02169762,0.38655883,0.05120074615895129,0.01887508,-0.0226183,-0.02219395,13.45857143,13.23991671,0,1,13.43325005,0,-3.03815312,55.64229998,0,0,0,0,-8888000.0,4.0,5.0,7.0,-1.87721367,7.40486552,0.0,1.0,4.0,7.0,False,False,0.0,-617115.07764872
2009-01-08,14.00249958,14.07499981,13.31750011,13.93999958,34683600,13.48407023,13.50723192,13.46090855,-3.10450271,3.43680809,12.50388588,-7.38704057,-24.797632762294935,14.03018672,16.81032497,17.40565651,16.21499344,9.2373102,3.77638866,0.05179031,0.27691554,16829304.07602174,False,True,0,0,3.28521389,-17.07477635,-3.31371781,-0.26206272,8.0,9.34550800692324,True,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,170.0,5.43400084,0.11735541,0.29305711,2.29378048,-34.52149122107354,0.00072214,-0.01064589,0.40247956,-0.02169762,0.0071108,0.02863305,-0.00186044,13.58678573,13.29025002,0,1,13.46112504,0,-3.17748011,51.41843137,0,0,0,0,-5202559.84611511,3.0,5.0,6.0,-0.48950484,6.05180598,0.0,2.0,4.0,7.0,False,False,0.0,-369237.74235443
2009-01-09,14.00500011,14.07750034,13.69499969,13.90499973,16702400,13.52415876,13.54744098,13.50087653,-2.5714402,2.90631579,12.50388588,-7.38704057,-24.797632762294935,14.30222853,16.80121247,17.37679913,16.22562582,8.30994396,3.71012531,-0.01754675,0.27967541,16847616.2184344,False,False,0,0,2.90063636,-17.23811745,-3.28817677,-0.11706316,8.0,9.34550800692324,True,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,171.0,2.75081378,0.10373596,0.2575448,2.01400162,-34.52149122107354,0.05466669,-0.00251075,0.41209579,-0.01064589,0.05121182718764957,0.01887508,-0.01416593,13.75214277,13.34100002,0,1,13.49187503,0,-3.2075403,53.38732712,0,0,0,0,-584581.45141602,2.0,5.0,6.0,0.02230398,5.50005998,0.0,3.0,4.0,7.0,False,False,0.0,-41935.54297079
2009-01-12,13.82250023,14.03750038,13.14000034,13.23999977,31520400,13.49709599,13.52131456,13.47287743,2.12473412,-1.7588947,12.50388588,-8.26787816,-24.797632762294935,14.881294759312064,16.78896247,17.34937057,16.22855437,15.41841511,4.05022701,0.09166852,0.27785979,15943020.44555706,False,False,0,0,-1.75959432,-19.616964083329513,-3.31181966,-1.60662355,7.0,9.34550800692324,False,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,172.0,5.725529188285418,0.09626348,0.21338268,-2.6113954,-34.52149122107354,0.04983332,-0.04782452,0.40179851,-0.00251075,-0.02169762,0.0071108,0.00680659,13.770357,13.34900001,0,1,13.50275002,0,-3.86204882,43.70694433,0,0,0,0,-20961064.79759216,1.0,4.0,5.0,5.15541544,1.27178663,0.0,4.0,4.0,7.0,False,False,0.0,-1507448.05466553
2009-01-13,13.1875,13.33500004,12.87749958,13.28499985,23133200,13.47689636,13.5009193,13.45287342,1.62528759,-1.26363249,12.50388588,-8.26787816,-24.797632762294935,14.881294759312064,16.77743747,17.32208028,16.23279466,9.74676811,3.97870889,-0.01765781,0.27449462,15749038.3448775,False,False,0,0,-1.3459582,-19.616964083329513,-3.31118753,-0.23507471,6.0,9.34550800692324,False,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,173.0,3.44373702,0.09150388,0.18458124,-2.05016985,-34.52149122107354,0.1082223,0.0033988,0.40028566,-0.04782452,-0.01064589,0.05121588043644237,-0.02028172,13.75964274,13.35383333,0,1,13.505125,0,-3.80874002,47.95713129,0,0,0,0,1040995.7649231,1.0,5.0,6.0,4.66454674,1.77562667,1.0,0.0,4.0,7.0,False,False,0.0,78625.05913285
2009-01-14,13.00249958,13.15250015,12.55500031,12.74250031,25246800,13.40695388,13.43451925,13.37938851,5.430794,-4.9981416,12.50388588,-8.26787816,-24.797632762294935,14.881294759312064,16.76413747,17.29939253,16.22888242,15.61371018,4.37792499,0.1003381,0.27098329,15786753.08528822,True,False,0,0,-5.03705995,-19.616964083329513,-3.34574468,2.74235987,6.0,9.34550800692324,False,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,174.0,4.68903145,0.08890233,0.15666024,-5.62029012,-34.52149122107354,0.17916656,-0.04083549,0.43012563,0.0033988,-0.00251075,-0.02169762,-0.0226183,13.65785708,13.37816668,0,1,13.48287501,0,-4.34140912,42.11764616,0,0,0,0,-13696377.44293217,1.0,5.0,6.0,8.89083794,-1.53809765,0.0,1.0,4.0,7.0,False,False,0.0,-1030965.57021039
2009-01-15,12.59500027,12.71249962,11.875,12.34500027,47446400,13.30581544,13.34006297,13.27156791,8.06045108,-7.279217454137025,12.50388588,-8.26787816,-24.797632762294935,14.881294759312064,16.74796247,17.27867672,16.21724823,15.17792907,4.86171381,0.11050642,0.26706182,15884545.93728904,True,True,1,1,-7.56765207,-19.616964083329513,-3.39224822,0.50239468,6.0,9.34550800692324,False,False,1.2358849984364715,1.1612147340423007,-36.040574069080705,False,175.0,5.725529188285418,0.10113116,0.1359804,-7.39733816,-34.52149122107354,0.09794439,-0.03119482,0.49604656,-0.04083549,-0.04782452,-0.01064589,0.02863305,13.36392852,13.37566668,0,1,13.41550002,0,-4.71838099,40.15704231,0,0,0,0,-18859945.80993644,1.0,4.0,6.0,11.205662725248839,-3.70087428,0.0,2.0,4.0,7.0,False,False,0.0,-1480082.03713959
