Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1997-06-17,7.65625,0.08932915,1.66180758,0.43923865,17.16041413,1.08792411,-0.66686188,11.0,2.0,1,1,0.87014869,0.83691254,-0.8097166,0,1.0,1.63265306,0.04587455,0.0828885,0.41618565,-1.22082137,-0.01111111,-0.00809717,0.09091096,0.00406504,0.0,0.03361345,-0.00833333,-0.00826446,0.02108069,7.60714286,7.528125,0,1,7.60625,0,1.10265987,53.33333333,0,0,0,0,-9550.0,2.0,3.0,6.0,0.15788461,2.3852865,0.0,1.0,0,0,0.0,-1237.24696356
1997-06-18,7.59375,0.0876431,1.58730159,-0.46811001,15.95171065,1.08040179,-2.06573045,10.0,3.0,0,1,0.878301,0.84655497,-1.6194332,0,2.0,0.41152263,0.04313816,0.07647476,-0.4087841,-1.21561835,-0.01875,-0.00816327,0.08506963,-0.00809717,0.00406504,0.0,0.03361345,-0.00833333,0.02124799,7.61160714,7.53958333,0,1,7.6125,0,1.03029198,55.17241379,0,0,0,0,-15350.0,2.0,2.0,6.0,1.01078381,1.55331875,0.0,2.0,0,0,0.0,-2004.89795918
1997-06-19,7.6875,0.08438254,1.45180023,0.64289889,17.12333659,1.07479911,-2.37339275,10.0,4.0,1,1,0.86831882,0.83928281,-0.4048583,0,3.0,1.62601626,0.04113747,0.07143516,0.67341632,-1.07106191,-0.01458333,0.01234568,0.08230589,-0.00816327,-0.00809717,0.00406504,0.0,0.03361345,0.02141805,7.63839286,7.55520833,0,1,7.621875,0,1.12113003,56.66666667,0,0,0,0,6487.5,2.0,3.0,6.0,-0.03248675,2.6591284,1.0,0.0,0,0,0.0,854.32098765
1997-06-20,7.65625,0.08683191,1.48688047,0.20449898,16.38678416,1.06234375,-0.68191114,10.0,5.0,1,1,0.87407289,0.84433528,-0.8097166,0,4.0,0.81632653,0.03819686,0.06542825,0.24593679,-1.05306352,-0.01458333,-0.00406504,0.07976889,0.01234568,-0.00816327,-0.00809717,0.00406504,0.0,0.00015029,7.66964286,7.565625,0,1,7.628125,0,1.08882087,51.72413793,0,0,0,0,-812.5,2.0,3.0,5.0,0.41827077,2.12490035,0.0,1.0,0,0,0.0,-105.69105691
1997-06-23,7.59375,0.08825776,1.49911817,-0.52631579,15.18771331,1.04142857,-3.57368421,9.0,6.0,0,1,0.88313933,0.85315697,-1.6194332,0,5.0,1.2345679,0.0345459,0.05928788,-0.53623025,-1.08904272,0.0125,-0.00816327,0.0798333,-0.00406504,0.01234568,-0.00816327,-0.00809717,0.00406504,-0.00391475,7.65625,7.571875,0,1,7.625,0,1.02347534,44.82758621,0,0,0,0,-4425.0,1.0,3.0,4.0,1.29579366,1.36327567,0.0,2.0,0,0,0.0,-577.95918367
1997-06-24,7.75,0.13108855,1.55529954,1.49079217,17.29373093,1.02881696,-3.83250512,9.0,7.0,1,1,0.86811348,0.83700749,0.0,1,0.0,2.01612903,0.0304539,0.05447099,1.43483557,-1.41453926,0.02708333,0.02057613,0.08438718,-0.00816327,-0.00406504,0.01234568,-0.00816327,-0.00809717,-0.01614306,7.66517857,7.58333333,0,1,7.6296875,0,1.17481009,51.51515152,0,0,0,0,18000.0,2.0,4.0,4.0,-0.3651951,3.34286259,1.0,0.0,0,0,0.0,2370.37037037
1997-06-25,7.734375,0.11504733,1.58730159,1.24178232,16.79624364,1.01739955,-0.1670319,9.0,8.0,1,1,0.87206494,0.8403189,-0.2016129,0,1.0,1.61616162,0.02739955,0.05120711,1.09281522,-1.28043533,0.04652778,-0.00201613,0.08705169,0.02057613,-0.00816327,-0.00406504,0.01234568,-0.00816327,0.01253024,7.66741071,7.59635417,0,1,7.63671875,0,1.15384732,52.30769231,0,0,0,0,-1843.75,2.0,4.0,4.0,0.01708823,3.0132148,0.0,1.0,0,0,0.0,-237.90322581
1997-06-26,7.6875,0.11181149,1.58246225,0.62819576,15.83966096,1.0031808,-0.49411765,9.0,9.0,1,1,0.87908682,0.84743757,-0.80645161,0,2.0,1.01626016,0.02425526,0.04795467,0.45417467,-1.25492672,-0.00243056,-0.00606061,0.08147032,-0.00201613,0.02057613,-0.00816327,-0.00406504,0.01234568,0.01867738,7.671875,7.6078125,0,1,7.64609375,0,1.10503047,50.0,0,0,0,0,-2156.25,1.0,3.0,4.0,0.59515838,2.21910053,0.0,2.0,0,0,0.0,-278.78787879
1997-06-27,7.53125,0.10116988,1.61529342,-1.38827999,13.26385544,0.98797991,-3.20994804,9.0,10.0,0,1,0.89904713,0.86674126,-2.82258065,0,3.0,1.65975104,0.02006604,0.04463586,-1.57033297,-1.27222586,-0.00243056,-0.0203252,0.08343393,-0.00606061,-0.00201613,0.02057613,-0.00816327,-0.00406504,0.00027109,7.66294643,7.60885417,0,1,7.64453125,0,0.94619498,48.57142857,0,0,0,0,-10875.0,1.0,3.0,4.0,2.7071727,0.45273793,0.0,3.0,0,1,-2.82258065,-1414.63414634
1997-06-30,7.40625,0.19023761,1.76311031,-2.93988591,11.18539108,0.96940848,1.11764624,9.0,11.0,0,1,0.91702984,0.88176763,-4.43548387,0,4.0,2.9535865,0.01703221,0.04057004,-3.14455276,-1.33284307,-0.01284722,-0.01659751,0.09901278,-0.0203252,-0.00606061,-0.00201613,0.02057613,-0.00816327,-0.01598907,7.62276786,7.60885417,0,1,7.63359375,0,0.81949467,45.94594595,0,0,0,0,-6350.0,1.0,2.0,4.0,4.26809275,-0.86010833,0.0,4.0,0,0,0.0,-843.15352697
