Date,Close,Level_Distance,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_lag_4,percent_change_Close_lag_5,percent_change_Close_lag_1-5,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
2010-09-13,70.0,2.8886414,0.85714379,5.95740063,7.87885512,1.17668582,-0.10404982,7.0,2.0,1,1,0.93553715,0.91839428,-9.09090909,0,110.0,0.0,1.15943803,1.09019957,3.46526497,-12.13564192,0.50888892,0.0,2.22745301,0.0,0.04712044,-0.01763416,0.03106065,0.0,0.06054694,68.12857165,65.97333349,0,1,65.5375,0,4.32635037,85.71424679,1,0,0,0,0.0,2.0,3.0,3.0,-3.91031963,6.67955342,0.0,0.0,0,0,0.0,0.0
2010-09-14,70.0,3.02450545,0.85714379,5.2744654,7.83315438,1.57775725,-0.11463644,8.0,3.0,1,1,0.93593001,0.91878713,-9.09090909,0,111.0,0.0,1.28188535,1.13956388,3.46526497,-12.13564192,0.64222226,0.0,2.40004946,0.0,0.0,0.04712044,-0.01763416,0.03106065,0.06054694,68.70000022,66.21500015,0,1,65.84500008,0,4.32635037,85.71424679,1,0,0,0,0.0,1.0,3.0,3.0,-3.40603996,6.17527375,0.0,0.0,0,0,0.0,0.0
2010-09-15,70.0,2.9863404,0.85714379,4.60027734,7.78749234,1.97882868,-0.12782112,9.0,4.0,1,1,0.93632287,0.91917999,-9.09090909,0,112.0,0.0,1.39005557,1.19913816,3.46526497,-12.13564192,0.77555559,0.0,2.54834321,0.0,0.0,0.0,0.04712044,-0.01763416,0.02948628,69.27142879,66.31500015,0,1,66.12000008,0,4.32635037,85.71424679,1,0,0,0,0.0,1.0,3.0,3.0,-2.94978693,5.71902072,0.0,0.0,0,0,0.0,0.0
2010-09-16,70.0,2.99885513,0.85714379,3.93466947,7.74186895,2.37990011,-0.14468864,10.0,5.0,1,1,0.93671572,0.91957285,-9.09090909,0,113.0,0.0,1.48195033,1.25343088,3.46526497,-12.13564192,0.90888892,0.0,2.65869486,0.0,0.0,0.0,0.0,0.04712044,0.04712044,69.54999978,66.44000015,0,1,66.39500008,0,4.32635037,85.71424679,1,0,0,0,0.0,0.0,3.0,3.0,-2.53698656,5.30622035,0.0,0.0,0,0,0.0,0.0
2010-09-17,70.0,3.0044812,0.85714379,3.27747902,7.69628417,2.78097154,-0.16702558,11.0,6.0,1,1,0.93710858,0.9199657,-9.09090909,0,114.0,0.0,1.47493157,1.30310236,3.46526497,-12.13564192,0.59777781,0.0,2.73569974,0.0,0.0,0.0,0.0,0.0,0.0,70.0,66.52333349,0,1,66.67000008,0,4.32635037,85.71424679,1,0,0,0,0.0,0.0,2.0,3.0,-2.16350052,4.93273431,0.0,0.0,0,0,0.0,0.0
2010-09-20,70.80000305,3.53338456,0.92816907,3.71455875,8.87433938,3.23518602,0.13335851,12.0,7.0,1,1,0.92777176,0.90920838,-8.05194409,0,115.0,1.12994776,1.54665685,1.45148197,2.73587768,-10.50053985,0.6866667,0.01142862,2.83363752,0.0,0.0,0.0,0.0,0.0,0.0,70.11428615,66.63333359,0,1,66.98500023,0,5.00529363,86.95648929,1,0,0,0,560.00213623,1.0,3.0,4.0,-2.69691153,5.6956116,1.0,0.0,0,0,0.0,8.00003052
2010-09-21,70.80000305,3.45673128,0.92816907,2.9818218,8.82162632,3.68940051,-0.19726083,13.0,8.0,1,1,0.92821668,0.9096533,-8.05194409,0,116.0,0.0,1.53620654,1.57845778,2.73587768,-10.50053985,0.3377772,0.0,2.86441459,0.01142862,0.0,0.0,0.0,0.0,0.01142862,70.2285723,66.71333364,0,1,67.32500038,0,5.00529363,86.95648929,1,0,0,0,0.0,1.0,2.0,4.0,-2.29726757,5.29596764,0.0,0.0,0,0,0.0,0.0
2010-09-22,70.80000305,3.3447941,0.92816907,2.25936571,8.73972962,4.126115,-0.24228681,14.0,9.0,1,1,0.92890877,0.91034539,-8.05194409,0,117.0,0.0,1.44179488,1.68515327,2.73587768,-10.50053985,0.665556,0.0,2.85252024,0.0,0.01142862,0.0,0.0,0.0,0.01142862,70.34285845,66.79333369,0,1,67.66500053,0,5.00529363,86.95648929,1,0,0,0,0.0,1.0,2.0,4.0,-2.26163017,4.60843978,0.0,0.0,0,0,0.0,0.0
2010-09-23,73.0,5.08578854,0.91976606,4.68093709,12.01541815,4.566115,1.07179257,14.0,10.0,1,1,0.90193191,0.88353659,-5.19480519,0,118.0,0.0,1.40385686,1.82574202,4.92190585,-9.64213428,0.05333354,0.0310734,2.95207824,0.0,0.0,0.01142862,0.0,0.0,0.01142862,70.77142988,66.94666697,0,1,68.11500053,0,7.1797399,87.23400629,1,0,0,0,219.99969482,2.0,2.0,4.0,-4.2551265,7.22667839,1.0,0.0,1,0,3.10734019,3.10734019
2010-09-24,73.0,4.70860421,0.91976606,3.93572551,11.91238325,5.006115,-0.15920137,14.0,11.0,1,1,0.90275383,0.8843585,-5.19480519,0,119.0,0.0,1.37254627,1.98586416,4.09886836,-8.92773735,0.1200002,0.0,2.97764074,0.0310734,0.0,0.0,0.01142862,0.0,0.04250202,71.20000131,67.10000025,0,1,68.56500053,0,7.1797399,87.23400629,1,0,0,0,0.0,2.0,2.0,4.0,-4.03239966,6.3559,0.0,0.0,0,0,0.0,0.0
