Date,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT
1990-01-02,,,,,,,,False,False,,,0.0,True,0.0,6.310737,,,,,,,,,,,,0,0,,0,0.02256966,,,,,,,,,,0.0,0.0,False,False,0.0,
1990-01-03,,,,,,,,False,False,,,0.0,True,0.0,3.79149922,,,,,0.02427124,,,,,,,0,0,,0,0.02543664,,,774106.10046385,,,,,,,1.0,0.0,False,False,0.0,721496.73423492
1990-01-04,,,,,,,,False,False,,,0.0,True,0.0,2.32560912,,,,,0.01895793,,0.02427124,,,,,0,0,,0,0.03675222,,,308009.39941407,,,,,,,2.0,0.0,False,False,0.0,280274.03693872
1990-01-05,,,,,,,,False,False,,,0.0,True,0.0,3.89909548,,,,,0.01395348,,0.01895793,0.02427124,,,,0,0,,0,0.04076766,,,303150.0,,,,,,,3.0,0.0,False,False,0.0,270719.92314682
1990-01-08,,,,,,,,False,False,,,-0.22934374,False,1.0,3.21844557,,,,,-0.00229344,,0.01395348,0.01895793,0.02427124,,,0,0,,0,0.0325553,,,-54871.65069581,3.0,,,,,,0.0,1.0,False,False,0.0,-48327.31185289
1990-01-09,,,,,,,,False,False,,,-2.29360534,False,2.0,4.69480703,,,,,-0.02069007,,-0.00229344,0.01395348,0.01895793,,,0,0,,0,0.00686676,,,-264942.89016724,3.0,,,,,,0.0,2.0,False,False,0.0,-233880.52183774
1990-01-10,,,,,,,,False,False,,,-1.83491787,False,3.0,3.50463112,,,,,0.00469455,,-0.02069007,-0.00229344,0.01395348,1.11197928,,0,0,,0,0.01104968,,,91944.38781738,3.0,,,,,,1.0,0.0,False,False,0.0,82879.44817341
1990-01-11,,,,,,,,False,False,,,-3.89909548,False,4.0,2.38657623,,,,,-0.02102762,,0.00469455,-0.02069007,-0.00229344,1.11458342,,0,0,,0,-0.01216192,,,-134884.75570679,2.0,,,,,,0.0,1.0,False,False,0.0,-121018.13309375
1990-01-12,,,,,,,,False,False,,,-5.50458561,False,5.0,2.9126205,,,,,-0.0167063,,-0.02102762,0.00469455,-0.02069007,1.11086328,,0,0,,0,-0.02753353,,,-233447.96447754,1.0,,,,,,0.0,2.0,False,True,-3.73826178,-213947.50668509
1990-01-15,,,,,,,,False,False,,,-5.04589814,False,6.0,2.89855072,,,,,0.00485407,,-0.0167063,-0.02102762,0.00469455,1.10491085,,0,0,,0,-0.02138982,,,29748.1842041,2.0,5.0,,,,,1.0,0.0,False,False,0.0,27726.45473252
1990-01-16,,,,,,,,False,False,,,-2.29360534,False,7.0,6.57279861,,,,,0.02898551,,0.00485407,-0.0167063,-0.02102762,1.10119057,,0,0,,0,0.01014129,,,369150.0,3.0,6.0,,,,,2.0,0.0,False,False,0.0,342400.0
1990-01-17,,,,,,,,False,False,,,-2.52294907,False,8.0,2.82352901,,,,,-0.00234727,,0.02898551,0.00485407,-0.0167063,1.09747028,,0,0,,0,0.00690828,,,-22886.10305786,2.0,5.0,,,,,0.0,1.0,False,False,0.0,-20629.72670004
1990-01-18,,,,,,,,False,False,,,-4.12843921,False,9.0,2.39228539,,,,,-0.01647044,,-0.00234727,0.02898551,0.00485407,1.09449414,,0,0,,0,-0.01051717,,,-212885.64376831,2.0,4.0,,,,,0.0,2.0,False,False,0.0,-192348.41286356
1990-01-19,,-0.28695792,,,,0.0,,False,False,,,-3.21106427,False,10.0,1.42180136,,,-0.00471043,-3.20650488,0.00956879,,-0.01647044,-0.00234727,0.02898551,1.092262,,0,0,,0,-5.177e-05,,-55.31120209,54596.66748047,3.0,4.0,7.0,2.24858855,2.01677548,,1.0,0.0,False,False,0.0,50155.77557409
1990-01-22,3.51916694,-3.08968436,,,9.76702942,0.0,,False,False,,,-5.96335708,False,11.0,3.41460539,,,-3.21912596,-2.83550975,-0.02843603,,0.00956879,-0.01647044,-0.00234727,1.08891371,,0,0,,0,-0.03047973,48.88874421,-47.8210362,-229800.0,2.0,4.0,7.0,4.92422594,-0.42143782,,0.0,1.0,False,False,0.0,-209107.16949236
1990-01-23,3.34713385,-2.0118414,,,-0.34885213,0.0,,False,False,,,-5.04589814,False,12.0,1.93233766,,,-2.36332685,-2.74750379,0.0097564,,-0.02843603,0.00956879,-0.01647044,1.08965772,,0,0,,0,-0.01899934,45.23814714,-44.16002214,99753.04412842,2.0,5.0,7.0,3.59844597,0.63786337,,1.0,0.0,False,False,0.0,93427.26914636
1990-01-24,3.51118182,-1.52544229,,,-0.24176812,0.0,,False,False,,,-4.81655441,False,13.0,4.8192484,,,-1.48055295,-3.38613498,0.00241531,,0.0097564,-0.02843603,0.00956879,1.09002972,,0,0,,0,-0.01255225,40.25953643,-39.17880742,75270.40557861,3.0,5.0,7.0,3.06585349,0.88220985,,2.0,0.0,False,False,0.0,69816.02836277
1990-01-25,3.33332918,-0.06798304,,,-0.95543388,0.0,,False,False,,,-3.66975174,False,14.0,2.14290074,,,0.12174991,-3.78689112,0.01204834,,0.00241531,0.0097564,-0.02843603,1.08779757,,0,0,,0,0.00061157,39.47351936,-38.37976936,224815.24429321,4.0,6.0,7.0,1.96149477,2.15935417,,3.0,0.0,False,False,0.0,208021.84700058
1990-01-26,3.4506472,-1.14275865,,,15.80946711,0.0,,False,False,,,-5.04589814,False,15.0,4.34782609,,,-0.863023,-4.21928857,-0.01428571,,0.01204834,0.00241531,0.0097564,1.08370529,,0,0,,0,-0.01423062,37.0368361,-35.9587111,-252675.0,3.0,6.0,7.0,3.20456061,0.80877649,,0.0,1.0,False,False,0.0,-231017.14285714
1990-01-29,3.27811231,-0.94000922,,,-0.17742104,0.0,,False,False,,,-5.04589814,False,16.0,2.41539997,,,-0.62176006,-4.45181771,0.0,0.02021428,-0.01428571,0.01204834,0.00241531,1.08221715,,0,1,1.09531255,0,-0.01392271,41.66658189,-40.58845689,0.0,3.0,5.0,7.0,3.01691581,0.88494537,0.28743307,0.0,0.0,False,False,0.0,0.0
1990-01-30,4.10052103,-8.77435021,,,8.33432355,0.0,,False,False,,,-13.30277657,False,17.0,7.522658491063551,,,-7.78614486,-5.98243257,-0.06334565687842847,0.03176999,0.0,-0.01428571,0.01204834,1.06584815,,0,1,1.09088545,0,-0.09791237,26.41501612,-25.43064112,-3798900.0,2.0,4.0,6.0,12.49220769,-6.57037785,-0.33813715,0.0,1.0,False,False,0.0,-2272739.4763453575
1990-01-31,4.25897654,-9.03407919,,,0.02960094,0.0,,False,False,,,-14.2202355,False,18.0,4.2781089,,,-7.76053735,-7.00318276,-0.01058233,0.04104101,-0.06334971782740229,0.0,-0.01428571,1.05245529,,0,1,1.08463545,0,-0.10078496,27.72261432,-26.7486563,-262057.99713135,1.0,4.0,6.0,12.45675312,-6.65668402,-0.17418804,0.0,2.0,False,False,0.0,-266217.64787947
1990-02-01,4.74859686,-11.561256853242243,,,0.33948188,0.0,,False,False,,,-17.88990325,False,19.0,7.522658491063551,,,-9.93553531,-8.83186056,-0.04278011,0.05242421,-0.01058233,-0.06335387472874598,0.0,1.031622,,0,1,1.07526045,0,-0.12835704,25.4544365,-24.52214451,-1621575.25634765,0.0,4.0,6.0,15.344107424891488,-9.44263366,-0.18178642,0.0,3.0,False,False,0.0,-1664933.42694235
1990-02-02,5.00735995,-4.29877186,,,-0.64475853,0.0,,False,False,,,-11.00917123,False,20.0,7.522658491063551,,,-1.4465825,-9.70294991,0.0651442079467793,0.05232604,-0.04278011,-0.01058233,-0.06335800725691881,1.02157743,,1,0,1.06901045,0,-0.04147533,40.57972937,-39.56931239,3937125.00000001,1.0,4.0,6.0,7.50030237,-0.00627417,0.22005591,1.0,0.0,False,False,0.0,2304992.083537218
1990-02-05,4.73797047,-1.34563719,,,-0.68697171,0.0,,False,False,,,-8.71564989,False,21.0,5.0250965,,,1.29787431,-9.88522638,0.02577256,0.05054803,0.06514759986990523,-0.04278011,-0.01058233,1.01339286,,0,1,1.0641927,0,-0.01474719,39.70579127,-38.66933326,532611.99645995,2.0,5.0,6.0,4.9413385,2.88623158,0.36283004,2.0,0.0,False,False,0.0,527120.98529587
1990-02-06,4.93371328,-3.19013067,,,1.37072124,0.0,,False,False,,,-11.00917123,False,22.0,4.12364712,,,-0.95537877,-10.15077077,-0.02512502,0.05073549,0.02577256,0.06515069649991143,-0.04278011,1.00372028,,0,1,1.0592448,0,-0.03993113,37.24133054,-36.23091356,-281243.13354492,2.0,4.0,6.0,7.36163487,0.84609059,0.25940012,0.0,1.0,False,False,0.0,-271350.24222376
1990-02-07,4.82577159,2.44509377,,,-1.76645568,1.0,,True,False,,,-5.96335708,False,23.0,5.36579571,0.03420097,,4.71280089,-10.19565695,0.05670038,0.04910095,-0.02512502,0.02577256,0.06515389175621025,1.00223214,,1,0,1.05690105,0,0.01743734,47.49990845,-46.43220043,1257011.05041503,3.0,4.0,7.0,2.34043413,6.44001506,0.55502422,1.0,0.0,False,False,0.0,1244051.78221026
1990-02-08,4.99158053,6.13630011,,,1.50963795,2.0,,True,False,,,-2.52294907,False,24.0,6.11761746,0.0341437,,7.73683624,-9.52300594,0.03658582,0.04979392,0.05670038,-0.02512502,0.02577256,1.01971728,,0,1,1.0576823,0,0.05304458,50.87724934,-49.77047835,1441142.59185792,4.0,4.0,7.0,-0.63183189,9.26528498,0.74645929,2.0,0.0,False,False,0.0,1349753.46350797
