Date,Open,High,Low,Close,Volume,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,Pct_Deviation_Upper,Pct_Deviation_Lower,200MA,Upper_Band,Lower_Band,Breakout_Score,ATR%,ATR%_change,ATR_std,Volume_std,ATR_trigger,Volume_trigger,Oscillator,Trigger_Counter,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
2019-02-21,2019-02-21,6.48000002,6.48000002,6.38000011,6.38000011,5300.0,-2.8288441037370515,-2.848172822865303,-2.809099139779277,1.3957727043956325,-1.3563467057435536,-1.2129646427146354,-0.1973087954917059,-4.44101192541783,4.846904372124165,2.8773171511445192,1.706638995876963,3.484342531117861,0.1761634816384936,0.5520082681107141,0.4489322057643706,2.295797895656389,True,False,-1.18710133746978,True,False,0.07960215123436792,0.06513927201644966,-1.5787923481496642,-4.612890072119314,-2.84655700065188,False,False,0.9913742775624864,6.0,0.0,False,False,False,1.11749002,1.0307905,-4.005169291334486,False,10.83722069577087,-0.1791470521655686,0.0425168,0.10603186,-1.4426894967998705,-2.061602387920378,-1.4930734142269126,-0.01543208,-1.0379568441235163,0.03349283,0.00609756,-0.02511079,0.05882351,6.52285712,6.62766665,0,0.0,-1.5897529583114265,0,-1.65518062,0.38752422354744664,0.07619236097367901,0.0,0.0,0.0,-1.1717659532342632,2.0,3.0,5.0,False,False,2.2599885875233863,-0.8690810206679063
2019-02-22,2019-02-22,6.46899986,6.53999996,6.4000001,6.48500013,5600.0,-2.889413088384114,-2.906654370081436,-2.8717171376181434,0.8691423609807938,-0.8417673220181117,-1.2015351622305688,-0.20721004836259907,-3.834493935323418,4.216742783191858,2.657151409016685,1.6108268097908278,3.1662606680937233,0.14721516411525443,0.6151471217745588,0.49956826519097,1.8943755303491538,True,False,-1.1495513805154378,True,False,0.07897038812933324,0.06462229366711275,-1.050746682136959,-4.06216635601979,-2.8128601195181604,False,False,0.8433754722344708,6.0,0.0,False,False,False,1.09842448,1.01048527,-3.4742364587990453,False,2.0224166715454874,0.1280080683231909,0.04352708,0.09241499,-0.8838158741086052,-2.0801194589032908,-1.962152895960873,0.01645768,-0.9668963977615253,-0.01543208,-0.04999999,-0.0060606,0.00470085,6.48214286,6.64149998,0,0.0,-1.6374955593180227,0,-1.54887645,0.4610013365992677,0.07558765969611013,0.0003933291378225151,0.0,0.0,-0.6078963280294468,3.0,3.0,6.0,False,False,1.424854006180542,-0.5258261083548383
2019-02-25,2019-02-25,6.5,7.07000017,6.5,6.80000019,39800.0,-2.76616673444621,-2.779072438620123,-2.752783391089939,-0.38776934050351863,0.382537680508851,-1.1679212594116908,-0.21711130123349193,-2.2463297283302253,2.5784161982521345,2.455704628945408,1.5480754394526888,2.838349522575128,0.3341028834311156,0.7549435231502977,0.809730124888194,1.511706816584219,True,True,-1.750159592520004,True,True,1.0,0.3970939964182179,0.4079240559821138,-2.5649651246200094,-2.7490952657108374,True,False,0.5935637328865653,6.0,0.0,False,True,False,1.04918023,0.95806678,-1.898208430001627,False,-0.41563686078090173,3.316966993324642,0.04396234,0.07602335,0.6224009100624278,-2.0093408612211827,-1.4658354269842324,0.04857364,-0.9071625478124311,0.01645768,0.03349283,0.00609756,-0.02254359,6.51071433,6.66349999,0,0.0,-1.605913045439949,0,-1.22653037,0.5164155065281217,0.07498295841854125,0.000786658275645058,0.0,0.0,5.282316468415175,3.0,4.0,6.0,False,False,-0.33157872743660527,0.4131869021395581
2019-02-26,2019-02-26,7.0,7.88899994,7.0,7.3499999,115100.0,-2.3440423785843065,-2.331628173589706,-2.355776266517002,-2.1741344006012104,2.143796990824337,0.03420136235615759,-0.2270125541043851,0.19860697367760952,0.09690771473951516,2.2576609994947967,1.5361035776197034,2.442394496470914,0.6241804435190443,1.183477418863987,1.9426938096911985,1.1325145749720904,True,True,-0.2381344703452473,True,True,0.9993682368949655,0.729565699169323,2.6829488958143792,0.0022568801363478347,-2.4540499614172884,True,True,1.5624575869826198,7.0,1.0,False,True,True,0.97750691,0.87593257,0.8473289768056235,False,-0.41059234849296705,5.131615757412768,0.06661468,0.07938127,2.114603511187282,-1.0323595073327003,-1.2680530419178746,0.08088231,-0.12984882560162908,0.04857364,-0.01543208,-0.04999999,-0.00725271,6.62357146,6.70183333,0,0.0,-1.4596435632047582,0,-0.66622802,0.8049354369677586,0.07437825714097236,0.001179987413467587,0.0,0.0,30.26246255161526,4.0,5.0,7.0,False,False,-2.8798187454835937,1.7368863454355676
2019-02-27,2019-02-27,7.4000001,7.67999983,7.3499999,7.3499999,18500.0,-1.9617726759110403,-1.9423569455271397,-1.9805125360291926,-1.9278016875263728,1.9103206959774233,0.045630842840224235,-0.23691380697527795,0.21795926712789265,-0.013831004440883178,2.080038179684882,1.510603675053881,2.1091151511337167,0.09569369848933357,0.9972474211947103,-0.4411156197555147,0.7419456204984779,True,False,-0.2398477302816494,True,False,0.07707509881422925,0.06307135861910204,2.5681768816497006,0.07389020743081776,-2.2880694669551502,True,True,0.8591248666026235,7.0,2.0,False,True,True,0.97338155,0.87686065,0.8557142037451115,False,-0.40554783620528306,1.3343130386662847,0.08671347,0.08756593,1.9642557213249312,-0.9062228950034186,-0.6631769839148536,0.0,0.40372351768454456,0.08088231,0.01645768,0.03349283,-0.01081237,6.73071432,6.7303,0,0.0,-1.2980824851886243,0,-0.66473078,0.6767478010061703,0.07377355586340348,0.001573316551290102,0.0,0.0,-0.8548373554277656,3.0,5.0,6.0,False,False,-2.55033302056735,1.5501047940791197
2019-02-28,2019-02-28,7.3499999,7.3499999,6.71999979,7.0,35400.0,-1.8130053530889276,-1.786174964943307,-1.8391062057376248,-0.5210669510083131,0.5557045457730692,0.057060323324290875,-0.24681505984617108,-1.296971447455537,1.293368491994188,1.892204955054601,1.5138756570108438,1.7119267016417994,0.34825881551980714,1.6044137771008733,2.5150041125870923,0.6941740054456979,True,False,-0.15423300652682706,True,False,0.07644333570919458,0.06255438026976515,0.9956769749833431,-1.4429080806299808,-2.239063892202637,True,True,0.7492074717243745,7.0,3.0,False,True,True,1.02533633,0.91384653,-0.8777251167446408,False,-0.4005033239175991,3.6466079114844887,0.10148262,0.09370923,0.25657604425846187,-0.8856239548527092,0.44281519710872086,-0.04761904,0.5043160350080438,0.0,0.04857364,-0.01543208,-0.02511079,6.83500004,6.7423,0,0.0,-1.2359168179776405,0,-1.00965042,0.5047826128801681,0.07316885458583461,0.001966645689112645,0.0,0.0,-6.933771385041053,3.0,5.0,5.0,False,False,-0.36428446068319925,0.6250743465904424
2019-03-01,2019-03-01,7.11999989,7.30000019,7.04500008,7.30000019,14800.0,-1.5088212607660485,-1.473506008737692,-1.5433762561828046,-1.4552025316822428,1.4682932513899178,0.06848980380835751,-0.25671631271706397,0.0,-0.05740872944918446,1.7567844429993165,1.5448215440314845,1.3832611417721734,0.3564127383073059,1.395775071609568,-0.4603415771320913,0.7062926523543794,True,False,-0.1211251454762099,True,False,0.07581157260415991,0.06203740192042824,2.2219530428659944,-0.02161979155728955,-2.062846094664542,True,True,1.0225152182387394,7.0,4.0,False,True,True,0.98149567,0.87562483,0.623653935199628,False,-0.39545881162966445,0.8334272044660248,0.11471386,0.10158046,1.620985931814633,-0.810731230727258,0.8315434728491092,0.04285717,0.8647240186820759,-0.04761904,0.08088231,0.01645768,-0.0060606,6.95214292,6.75863334,0,0.0,-1.1106732034832798,0,-0.70795143,0.6795573996056824,0.07256415330826572,0.002359974826935174,0.0,0.0,1.3567608966415918,3.0,6.0,6.0,False,False,-1.5914784403646076,1.3654828826826497
2019-03-04,2019-03-04,7.30000019,7.35300016,7.1500001,7.19999981,21100.0,-1.2896721172316714,-1.2500467155978316,-1.3285362567211336,-0.9439043299573969,0.9765418845541917,0.07991928429242416,-0.26661756558795713,-0.43475449959662144,0.23473177949638255,1.6165991388917718,1.563827324738716,1.0623138975915212,0.16183959348117596,1.400442310957849,0.23106668041438233,0.7166984183320197,True,False,-0.17415675240446635,True,False,0.07517980949912526,0.061520423571091346,1.6489045542045389,-0.41949170588546913,-1.900790944585847,True,True,0.7788283031430598,7.0,5.0,False,True,True,0.99302443,0.8873895,0.13437296957285916,False,-0.39041429934198046,0.49324404254207743,0.12652853,0.11017812,1.0678254775114484,-0.7454327347370672,0.997339068143141,-0.01369868,1.0349244188817266,0.04285717,0.0,0.04857364,0.00609756,7.06928573,6.7723,0,0.0,-0.9968983622826023,0,-0.80560113,0.6583224726703465,0.07195945203069684,0.002753303964757703,0.0,0.0,-1.8502535639291477,2.0,5.0,6.0,False,False,-0.8250823300549296,1.0151373019020131
2019-03-05,2019-03-05,7.11000013,7.29899979,7.0999999,7.17000008,4200.0,-1.107970159305431,-1.0653006125326199,-1.1498839067958275,-0.7139334804884013,0.7559725667347348,0.0913487647764908,-0.27651881845884996,-0.5598096374053718,0.2509630982502235,1.4716490427319304,1.5691774842842428,0.7516240440114366,0.10124145697127374,1.3727580903301286,0.1143375867480283,0.5928402379089549,True,False,-0.5314365660988011,True,False,0.07454804639409059,0.06100344522175444,1.3803216169499677,-0.49704129737018166,-1.7233798398932174,True,True,0.7802171761737741,7.0,6.0,False,True,True,0.9951281,0.89054552,-0.006539762170593047,False,-0.3853697870542965,0.47526908527095146,0.1361574,0.11698353,0.9015226339418737,-0.7203988384239775,2.888442609679601,-0.00416663,1.1951931017514354,-0.01369868,-0.04761904,0.08088231,-0.04999999,7.16714287,6.78573333,0,0.0,-0.9270868971811488,0,-0.83510766,0.6772831292390161,0.07135475075312796,0.003146633102580232,0.0,0.0,-0.8605079290468953,1.0,5.0,6.0,False,False,-0.5795457904564538,0.8066433887980893
2019-03-06,2019-03-06,7.17000008,7.17000008,7.07999992,7.07999992,2100.0,-0.9939967966379334,-0.9536913797399497,-1.033600265766809,-0.2973907926859105,0.34843632685137577,0.10277824526055744,-0.28642007132974284,-0.9325536443986387,0.5136095123571283,1.3049169039105193,1.5473928813616522,0.4355949956122625,0.13078591210833745,1.2795442184310695,-0.12062624901555564,0.44156891949327515,True,False,-0.4855657861124317,True,False,0.07391628328905592,0.06048646687241754,0.8187970709870274,-0.8416094407970591,-1.5138124859974778,True,True,0.7269653262563841,8.0,7.0,False,True,True,1.00421369,0.90233717,-0.44605315402062706,False,-0.3803252747663618,-0.2898888362364037,0.14467893,0.12326541,0.364459774245309,-0.6258678142014314,2.3078963515488784,-0.01255232,1.2236323418338817,-0.00416663,0.04285717,0.0,0.03349283,7.20714283,6.79676666,0,0.0,-0.8381609373535074,0,-0.92483737,0.7132740441396407,0.07075004947555907,0.003539962240402761,0.0,0.0,-0.8774171192907331,1.0,4.0,6.0,False,False,0.07178049297547383,0.5299640613969857
