ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions
0.1553,-0.0748,0.0912,0.1387,-1.313,-0.25,-0.138,0.0,1.0,-0.0721,-0.0918,0.7056,0.0,-0.1968,-0.1726,0.8237,0.7393,-0.04166,0.7036,-0.6274,0.1743,-0.8496,0.3691,0.3745,0.1437,0.1859,0.0,0.0,0.1339,0.0,0.3044,-0.1146,-0.003407,-0.09674,0.0,0.5,-0.3333,0.4321,-0.3835,-0.2703,0.0,2.0,0.0,0.0,0.0,-0.07294,-0.10007119999999993
0.1362,-0.1785,0.06866,0.1377,3.47,-0.25,-0.138,0.0,1.0,-0.05362,-0.07117,0.692,0.0,-0.1964,-0.523,0.7314,0.7295,-0.149,0.7036,-0.2573,0.0771,-0.6274,-0.849,0.3691,0.1396,0.1781,0.0,0.0,0.126,0.0,0.2944,-0.0871,-0.02898,-0.0385,0.0,0.0,-0.3333,0.4524,-0.4805,-0.3142,0.0,3.0,0.0,0.0,0.0,-0.02974,0.05095600000000001
0.0969,-0.4082,0.02371,0.1414,2.133,-0.25,-0.138,0.0,1.0,-0.01563,-0.0288,0.6636,0.0,-0.196,-0.6895,0.6094,0.6963,-0.3916,0.707,-0.5195,0.007538,-0.2573,-0.627,-0.849,0.127,0.1703,0.0,0.0,0.11847,0.0,0.2744,0.0638,-0.156,-0.07904,-1.0,-0.5,-0.3333,0.6245,-0.6045,-0.458,0.0,4.0,0.0,0.0,0.0,-0.06165,-0.20766908
0.01528,-0.3232,0.046,0.1469,-0.1476,-0.25,-0.138,0.0,1.0,-0.0391,-0.04544,0.6777,0.0,-0.1957,-0.422,0.4438,0.6416,-0.3057,0.71,0.2651,-0.06015,-0.5195,-0.257,-0.627,0.12024,0.1637,0.0,0.0,0.11237,0.0,0.2842,0.1193,-0.1963,0.04053,-1.0,0.0,0.0,0.471,-0.4578,-0.333,1.0,0.0,0.0,0.0,0.0,0.03223,0.4085485880000001
-0.1764,-0.1583,0.09064,0.1588,-0.576,-0.25,-0.138,0.0,1.0,-0.0862,-0.0763,0.7056,0.0,-0.1953,-0.891,0.2463,0.565,-0.153,0.7183,0.525,-0.1293,0.2651,-0.519,-0.257,0.1142,0.1582,0.0,0.0,0.1079,0.0,0.3037,0.321,-0.3486,0.09753,0.0,0.0,0.3333,0.2534,-0.2256,-0.06915,2.0,0.0,1.0,0.0,4.664,0.07684,-1.0851791999999998
0.001295,-0.641,-0.01032,0.1599,5.035,-0.25,-0.138,0.0,1.0,0.01132,0.007378,0.6426,0.0,-0.1948,0.6377,0.03653,0.4895,-0.6396,0.719,-1.157,-0.1144,0.525,0.265,-0.519,0.10016,0.152,0.0,0.0,0.1051,0.0,0.2588,-0.03198,-0.0858,-0.3555,0.0,-0.5,0.0,0.636,-0.654,-0.5713,0.0,1.0,0.0,0.0,0.0,-0.2747,-0.18119360000000007
-0.1415,-0.7476,-0.0438,0.146,0.3518,-0.25,-0.138,0.0,1.0,0.03662,0.0461,0.621,0.0,-0.1945,-0.475,-0.1545,0.4058,-0.784,0.717,-0.4038,-0.08997,-1.157,0.5244,0.265,0.08875,0.145,0.0,0.0,0.1018,0.0,0.2438,-0.526,0.2998,-0.0642,0.0,-0.5,-0.3333,0.7407,-0.731,-0.6763,0.0,2.0,0.0,0.0,0.0,-0.05188,0.04223839999999999
-0.1062,-0.6973,-0.04373,0.1328,0.04718,-0.25,-0.138,0.0,1.0,0.03812,0.04446,0.621,0.0,-0.1941,0.6704,-0.3044,0.3137,-0.6963,0.7046,0.0,-0.0678,-0.4038,-1.156,0.5244,0.08075,0.1361,0.0,0.0,0.09924,0.0,0.2435,-0.502,0.281,0.0,0.0,-1.0,-0.3333,0.6655,-0.6743,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.16969599999999996
-0.0955,-0.69,-0.05484,0.1169,0.1203,-0.25,-0.138,0.0,1.0,0.04932,0.05496,0.6143,0.0,-0.1937,-0.662,-0.3777,0.215,-0.7256,0.701,-0.1367,-0.05658,0.0,-0.4036,-1.156,0.07336,0.1266,0.0,0.0,0.0985,0.0,0.2384,-0.606,0.3616,-0.01229,-1.0,-1.5,-0.6665,0.6113,-0.7124,-0.6533,0.0,1.0,0.0,0.0,0.0,-0.010086,-0.05471119999999999
-0.1664,-0.5947,-0.05438,0.09283,-0.04578,-0.375,-0.138,0.0,1.0,0.04575,0.0577,0.6143,0.0,-0.1934,0.1057,-0.393,0.1047,-0.6157,0.686,0.0,-0.04578,-0.1367,0.0,-0.4036,0.06866,0.1173,0.0,0.0,0.09784,0.0,0.2383,-1.046,0.7104,0.0,-2.0,-1.5,-1.0,0.5137,-0.6943,-0.6333,0.0,0.0,0.0,0.0,0.0,0.0,0.7629448000000001
-0.265,-0.013016,0.05798,0.08435,-1.152,-0.375,-0.138,1.0,1.0,-0.06198,-0.0436,0.6846,0.0,-0.193,0.393,-0.3594,-0.012215,-0.00817,0.678,1.374,-0.0696,0.0,-0.1366,0.0,0.06934,0.1106,0.0,0.0,0.10016,0.0,0.2876,-0.3813,0.2023,0.2249,-1.0,-1.0,-0.6665,0.03262,-0.1185,-0.1417,1.0,0.0,1.0,0.0,8.74,0.1855,0.5517799999999999
-0.2866,0.34,0.1255,0.0788,16.0,-0.375,-0.138,1.0,1.0,-0.1202,-0.1012,0.727,0.0,-0.1926,0.3398,-0.3208,-0.1292,0.348,0.675,0.783,-0.0815,1.374,0.0,-0.1366,0.07135,0.106,0.0,0.0,0.1032,0.0,0.317,-0.2622,0.1192,0.1432,0.0,-0.5,-0.6665,-0.2146,0.1656,0.1552,2.0,0.0,0.0,0.0,0.0,0.11224,-0.2637959999999999
-0.3333,0.1724,0.0815,0.0675,-0.4155,-0.375,-0.138,1.0,1.0,-0.0853,-0.06128,0.6987,0.0,-0.1923,-0.5273,-0.28,-0.2238,0.167,0.67,-0.507,-0.0846,0.783,1.374,0.0,0.0767,0.1018,0.0,0.0,0.1023,0.0,0.297,-0.492,0.2937,-0.05823,0.0,-0.5,-1.0,-0.03757,-0.04865,-0.05707,0.0,1.0,0.0,0.0,0.0,-0.0443,0.14508775999999998
-0.4663,0.5034,0.1501,0.0688,2.092,-0.375,-0.138,1.0,1.0,-0.1481,-0.1136,0.741,0.0,-0.1918,-0.3782,-0.2406,-0.2832,0.5356,0.6655,0.7754,-0.0792,-0.507,0.7827,1.374,0.0881,0.0992,0.0,0.0,0.10297,0.0,0.3264,-0.05875,-0.03827,0.1638,1.0,-0.5,-0.6665,-0.2847,0.2126,0.2683,1.0,0.0,0.0,0.0,0.0,0.1271,0.7142155999999998
-0.5044,0.94,0.2522,0.0829,1.133,-0.25,-0.138,1.0,1.0,-0.2286,-0.1924,0.8047,0.0,-0.1914,0.0817,-0.2301,-0.3135,0.934,0.6772,1.13,-0.0423,0.7754,-0.5063,0.7827,0.1055,0.0984,0.0,0.0,0.10535,0.0,0.3706,0.3845,-0.3726,0.4138,2.0,-0.5,-0.3333,-0.581,0.585,0.686,2.0,0.0,0.0,0.0,0.0,0.3118,0.06297856
-0.4734,0.872,0.253,0.09875,0.0485,-0.125,-0.138,1.0,1.0,-0.2278,-0.1943,0.8047,0.0,-0.191,-0.2542,-0.2289,-0.3357,0.8794,0.6836,0.0,-0.0372,1.13,0.775,-0.5063,0.1236,0.1001,0.0,0.0,0.1055,0.0,0.3704,0.465,-0.4365,0.0,1.0,-0.5,-0.3333,-0.544,0.5015,0.6763,0.0,0.0,0.0,0.0,0.0,0.0,-0.11639759999999999
-0.4578,0.688,0.2318,0.11725,-0.11566,0.0,-0.138,1.0,1.0,-0.2114,-0.1791,0.7905,0.0,-0.1907,-0.582,-0.2346,-0.3467,0.733,0.688,-0.2405,-0.01733,0.0,1.129,0.775,0.1404,0.1017,0.0,0.0,0.10693,0.0,0.3604,0.552,-0.509,-0.02402,0.0,-0.5,-0.3333,-0.4146,0.367,0.5366,0.0,1.0,0.0,0.0,0.0,-0.01733,-0.28197199999999994
-0.4182,0.4226,0.1887,0.1306,-0.3179,0.125,-0.138,1.0,1.0,-0.1766,-0.1471,0.762,0.0,-0.1903,-0.566,-0.2465,-0.352,0.4858,0.6914,-0.4856,-0.02037,-0.2405,0.0,1.129,0.1477,0.1031,0.0,0.0,0.10675,0.0,0.3403,0.3342,-0.344,-0.0399,0.0,-0.5,-0.6665,-0.2136,0.1614,0.3433,0.0,2.0,0.0,0.0,0.0,-0.02908,0.392668
-0.3726,0.689,0.258,0.1456,0.851,0.25,-0.138,1.0,1.0,-0.2272,-0.2028,0.8047,0.0,-0.19,0.4175,-0.2747,-0.3545,0.782,0.6953,0.742,-0.01117,-0.4856,-0.2404,0.0,0.155,0.1068,0.0,0.0,0.1072,0.0,0.3699,0.3845,-0.3726,0.0951,0.0,0.0,-0.6665,-0.4485,0.3655,0.6255,1.0,0.0,0.0,0.0,0.0,0.0706,0.8442568
-0.4282,1.331,0.4285,0.1829,1.228,0.375,-0.138,1.0,1.0,-0.347,-0.3203,0.91,0.0,-0.1896,0.4546,-0.2461,-0.3333,1.294,0.73,1.804,0.1129,0.742,-0.4854,-0.2404,0.1752,0.1129,0.0,0.0,0.1128,0.0,0.4434,1.035,-0.8594,0.9155,0.0,0.5,-0.3333,-0.899,0.9385,1.058,2.0,0.0,1.0,0.0,12.13,0.661,0.21852399999999997
-0.4285,1.255,0.4526,0.225,0.06573,0.5,-0.138,1.0,1.0,-0.3623,-0.336,0.9243,0.0,-0.1891,-0.6514,-0.1388,-0.2778,1.181,0.7563,0.225,0.2242,1.804,0.7417,-0.4854,0.1926,0.1198,0.0,0.0,0.12006,0.0,0.4526,1.197,-0.985,0.0783,1.0,0.5,0.0,-0.871,0.923,0.9185,3.0,0.0,1.0,0.0,6.395,0.05286,-0.4471240000000002
-0.376,0.745,0.3752,0.2607,-0.353,0.625,-0.138,1.0,1.0,-0.3096,-0.2869,0.875,0.0,-0.1887,0.336,0.04037,-0.1847,0.5747,0.787,-0.7803,0.2717,0.225,1.803,0.7417,0.1993,0.1251,0.0,0.0,0.1262,0.0,0.4175,0.891,-0.755,-0.2625,1.0,0.0,0.0,-0.5063,0.6123,0.593,0.0,1.0,0.0,0.0,0.0,-0.1757,-0.22807319999999995
-0.3154,0.5063,0.3538,0.2947,-0.2427,0.75,-0.138,1.0,1.0,-0.2925,-0.2747,0.861,0.0,-0.1884,-0.2961,0.1881,-0.10114,0.3967,0.7974,-0.2299,0.2927,-0.7803,0.2247,1.803,0.2047,0.1282,0.0,0.0,0.1327,0.0,0.4075,0.852,-0.728,-0.04352,1.0,0.0,0.0,-0.367,0.4895,0.4683,0.0,2.0,0.0,0.0,0.0,-0.03004,-0.1258552
-0.3293,0.2805,0.333,0.3276,-0.3792,0.875,-0.138,1.0,1.0,-0.2788,-0.2595,0.8467,0.0,-0.188,-0.4492,0.3242,-0.01361,0.1769,0.8135,-0.2319,0.3032,-0.2299,-0.78,0.2247,0.21,0.131,0.0,0.0,0.1383,0.0,0.3972,0.777,-0.6724,-0.0267,0.0,-0.5,0.0,-0.287,0.325,0.361,0.0,3.0,0.0,0.0,0.0,-0.01859,-0.7180007999999998
-0.188,-0.3164,0.2112,0.3418,-2.191,0.75,-0.138,0.0,1.0,-0.1838,-0.1752,0.769,0.0,-0.1876,0.977,0.4177,0.06097,-0.4053,0.8184,-1.287,0.2986,-0.2319,-0.2297,-0.78,0.2107,0.1317,0.0,0.0,0.1405,0.0,0.3425,0.2411,-0.2683,-0.4016,-1.0,-1.0,-0.3333,0.2185,-0.1292,0.0003743,0.0,4.0,0.0,1.0,-7.047,-0.2822,-0.2419924
-0.2496,-0.431,0.191,0.3481,0.6387,0.625,-0.138,0.0,1.0,-0.171,-0.1565,0.7554,0.0,-0.1873,-0.562,0.4724,0.1234,-0.5156,0.82,-0.2462,0.267,-1.287,-0.2318,-0.2297,0.206,0.1307,0.0,0.0,0.1442,0.0,0.3323,0.04678,-0.1181,-0.051,-2.0,-1.0,-0.6665,0.2822,-0.213,-0.0895,0.0,5.0,0.0,0.0,0.0,-0.0377,0.29137359999999995
-0.2708,-0.1792,0.261,0.3635,-0.6533,0.5,-0.138,0.0,1.0,-0.2249,-0.2096,0.7974,0.0,-0.1869,-0.4175,0.4893,0.177,-0.2322,0.8223,0.7456,0.2186,-0.2462,-1.286,-0.2318,0.1953,0.1318,0.0,0.0,0.15,0.0,0.3618,0.3005,-0.3079,0.1298,-1.0,-0.5,-0.3333,0.00848,0.0612,0.0744,1.0,0.0,0.0,0.0,0.0,0.0968,-0.20195199999999994
-0.285,-0.3,0.2405,0.3713,1.18,0.375,-0.138,0.0,1.0,-0.2103,-0.1935,0.783,0.0,-0.1865,-0.408,0.469,0.2223,-0.3613,0.8267,-0.2417,0.1578,0.7456,-0.2461,-1.286,0.1819,0.1322,0.0,0.0,0.1555,0.0,0.3516,0.10406,-0.156,-0.0465,-1.0,-0.5,-0.6665,0.06158,-0.06683,-0.03345,0.0,1.0,0.0,0.0,0.0,-0.03372,-0.016544000000000003
-0.3333,-0.1968,0.2656,0.3728,-0.3494,0.25,-0.138,0.0,1.0,-0.231,-0.2102,0.7974,0.0,-0.186,-0.2487,0.439,0.2607,-0.2952,0.831,0.2439,0.0766,-0.2417,0.745,-0.2461,0.1746,0.1323,0.0,0.0,0.1616,0.0,0.3613,-0.08887,0.0006733,0.03053,0.0,-0.5,-0.6665,-0.01349,0.02995,-0.000482,1.0,0.0,0.0,0.0,0.0,0.02235,-0.30411199999999994
-0.292,-0.3325,0.234,0.3716,1.181,0.125,-0.138,0.0,1.0,-0.2057,-0.1882,0.7764,0.0,-0.1857,-0.06085,0.3843,0.2817,-0.4468,0.8315,-0.3625,-0.02681,0.2439,-0.2415,0.745,0.1665,0.1332,0.0,0.0,0.167,0.0,0.3464,-0.1738,0.06235,-0.04846,0.0,-1.0,-0.6665,0.1223,-0.09576,-0.1984,0.0,1.0,0.0,0.0,0.0,-0.03516,-0.43740799999999985
-0.2084,-0.5117,0.1918,0.3694,0.8823,0.0,-0.138,0.0,1.0,-0.1698,-0.1589,0.748,0.0,-0.1853,-0.03452,0.2957,0.2844,-0.627,0.829,-0.4902,-0.06525,-0.3625,0.2438,-0.2415,0.1571,0.134,0.0,0.0,0.1691,0.0,0.3264,-0.2263,0.0964,-0.0824,0.0,-1.5,-0.6665,0.288,-0.2612,-0.4495,0.0,2.0,0.0,0.0,0.0,-0.06064,-0.022364
-0.2084,-0.505,0.1946,0.3704,0.1167,-0.125,-0.138,0.0,1.0,-0.172,-0.1613,0.748,0.0,-0.1849,-0.3833,0.1644,0.2722,-0.6157,0.827,0.0,-0.07556,-0.4902,-0.3623,0.2438,0.155,0.1354,0.0,0.0,0.1698,0.0,0.3262,-0.1181,0.01064,0.0,-1.0,-1.5,-0.6665,0.235,-0.272,-0.4656,0.0,0.0,0.0,0.0,0.0,0.0,-0.34927199999999997
-0.2693,-0.665,0.1517,0.3618,0.5557,-0.25,-0.138,0.0,1.0,-0.1409,-0.12384,0.7197,0.0,-0.1846,-0.5405,-0.03436,0.2426,-0.8066,0.826,-0.4995,-0.09106,0.0,-0.4897,-0.3623,0.1517,0.1366,0.0,0.0,0.1704,0.0,0.3064,-0.4263,0.2473,-0.04477,-1.0,-1.5,-1.0,0.334,-0.4934,-0.715,0.0,1.0,0.0,0.0,0.0,-0.03357,-0.49297159999999984
-0.2979,-0.857,0.0854,0.333,0.5117,-0.375,-0.138,0.0,1.0,-0.08704,-0.0663,0.6777,0.0,-0.1842,0.2191,-0.1968,0.1846,-0.97,0.805,-0.764,-0.04636,-0.4995,0.0,-0.4897,0.1404,0.1366,0.0,0.0,0.1683,0.0,0.2764,-1.241,0.882,-0.1423,-2.0,-1.5,-1.333,0.599,-0.716,-0.9497,0.0,2.0,0.0,0.0,0.0,-0.1088,0.7156120000000002
-0.3198,-0.3552,0.1777,0.3083,-0.6206,-0.5,-0.138,0.0,1.0,-0.1637,-0.1427,0.734,0.0,-0.1838,-0.02098,-0.2844,0.1231,-0.4258,0.7847,1.05,-0.03238,-0.764,-0.4993,0.0,0.1356,0.1372,0.0,0.0,0.166,0.0,0.316,-0.9277,0.6484,0.124,-1.0,-1.0,-1.333,0.1832,-0.2786,-0.4946,1.0,0.0,0.0,0.0,0.0,0.0977,-0.6295504
-0.2715,-0.7173,0.0762,0.2825,1.537,-0.625,-0.138,0.0,1.0,-0.07806,-0.05945,0.6704,0.0,-0.1835,0.2275,-0.2206,0.0606,-0.749,0.7646,-1.135,0.01761,1.05,-0.7637,-0.4993,0.1236,0.1378,0.0,0.0,0.1616,0.0,0.2712,-0.9614,0.658,-0.1214,-1.0,-1.0,-1.333,0.6167,-0.6353,-0.8335,0.0,1.0,0.0,0.0,0.0,-0.0919,-0.1903548
-0.2524,-0.72,0.05493,0.2568,0.14,-0.75,-0.138,0.0,1.0,-0.05875,-0.04144,0.6562,0.0,-0.183,-0.1276,-0.0891,0.006035,-0.691,0.741,-0.2637,0.0698,-1.135,1.049,-0.7637,0.11224,0.1385,0.0,0.0,0.1571,0.0,0.261,-0.9614,0.655,-0.07556,-1.0,-1.5,-1.333,0.659,-0.6743,-0.8164,0.0,2.0,0.0,0.0,0.0,-0.0598,0.6699359439999999
-0.2201,-0.1831,0.1595,0.2415,-0.8354,-0.875,-0.138,0.0,1.0,-0.1449,-0.1323,0.7197,0.0,-0.1826,0.882,0.02272,-0.04434,-0.1643,0.734,1.199,0.0799,-0.2637,-1.134,1.049,0.10956,0.1407,0.0,0.0,0.1558,0.0,0.3054,-0.5615,0.3545,0.11176,0.0,-1.0,-1.0,0.174,-0.2046,-0.4124,1.0,0.0,0.0,0.0,0.0,0.0894,-0.04275840000000002
-0.3938,0.08765,0.2179,0.2407,-2.146,-0.75,-0.138,1.0,1.0,-0.1981,-0.1711,0.7554,0.0,-0.1823,-0.0412,0.1106,-0.0895,0.1411,0.7285,0.6367,0.07916,1.199,-0.2637,-1.134,0.1102,0.1439,0.0,0.0,0.154,0.0,0.3298,-0.12,0.014046,0.1349,1.0,-1.0,-0.6665,-0.03976,0.0443,-0.1866,2.0,0.0,0.0,0.0,0.0,0.1031,0.359044
-0.4026,0.2341,0.253,0.2443,1.591,-0.625,-0.138,1.0,1.0,-0.2247,-0.1976,0.7764,0.0,-0.1819,-0.403,0.165,-0.0904,0.2812,0.731,0.3728,0.01929,0.6367,1.198,-0.2637,0.11554,0.1476,0.0,0.0,0.1497,0.0,0.3445,0.0317,-0.1005,0.1075,1.0,-0.5,-0.3333,-0.1727,0.1449,-0.01572,3.0,0.0,0.0,0.0,0.0,0.0802,-1.2005356
-0.1317,-0.3425,0.11676,0.2314,-2.498,-0.625,-0.138,0.0,1.0,-0.10614,-0.10077,0.692,0.0,-0.1815,1.653,0.2063,-0.06305,-0.313,0.7256,-1.471,-0.0539,0.3728,0.636,1.198,0.1169,0.1477,0.0,0.0,0.1418,0.0,0.2847,-0.4717,0.2756,-0.534,1.0,-0.5,-0.6665,0.4219,-0.3413,-0.5576,0.0,1.0,0.0,0.0,0.0,-0.393,0.39460399999999995
-0.04736,0.09973,0.21,0.2283,-1.65,-0.5,-0.138,1.0,1.0,-0.1768,-0.1805,0.748,0.0,-0.1812,1.36,0.2313,-0.02249,0.1613,0.7188,1.039,-0.1118,-1.471,0.3726,0.636,0.1182,0.1482,0.0,0.0,0.1377,0.0,0.3237,-0.1853,0.06396,0.3872,2.0,0.0,-0.3333,0.0664,0.08057,-0.0896,1.0,0.0,0.0,0.0,0.0,0.302,0.015368000000000043
-0.0697,0.07733,0.2003,0.2225,-0.0685,-0.375,-0.138,1.0,1.0,-0.1703,-0.172,0.741,0.0,-0.1808,-0.5537,0.2284,0.01309,0.126,0.717,-0.1249,-0.169,1.039,-1.47,0.3726,0.12494,0.149,0.0,0.0,0.1337,0.0,0.3186,-0.2642,0.12445,-0.01511,1.0,0.0,-0.6665,0.10284,0.02235,-0.1039,0.0,1.0,0.0,0.0,0.0,-0.01133,-0.7544091999999997
0.00225,-0.2499,0.12225,0.2136,-3.416,-0.375,-0.138,0.0,1.0,-0.1048,-0.11145,0.692,0.0,-0.1804,-0.3416,0.2029,0.03998,-0.2194,0.713,-0.8784,-0.2128,-0.1249,1.038,-1.47,0.1283,0.148,0.0,0.0,0.1285,0.0,0.284,-0.3508,0.18,-0.11395,0.0,0.0,-0.6665,0.4321,-0.2698,-0.5566,0.0,2.0,0.0,1.0,-5.215,-0.0859,1.0337503999999997
-0.061,0.3252,0.25,0.2179,-3.193,-0.25,-0.138,1.0,1.0,-0.2075,-0.2108,0.769,0.0,-0.1799,0.2896,0.154,0.0577,0.3816,0.7114,1.429,-0.2128,-0.8784,-0.1248,1.038,0.1329,0.1472,0.0,0.0,0.1285,0.0,0.3381,0.00829,-0.08386,0.168,0.0,0.0,-0.3333,-0.02219,0.2988,0.2776,1.0,0.0,0.0,0.0,0.0,0.131,0.27126399999999995
-0.01168,0.4612,0.2864,0.2252,0.599,-0.125,-0.138,1.0,1.0,-0.2318,-0.2401,0.7905,0.0,-0.1796,0.4348,0.06683,0.0624,0.4976,0.717,0.3694,-0.2,1.429,-0.878,-0.1248,0.1364,0.1469,0.0,0.0,0.1296,0.0,0.3528,0.07074,-0.1277,0.1023,1.0,0.5,0.0,-0.1335,0.3948,0.4675,2.0,0.0,0.0,0.0,0.0,0.0756,-0.08764920000000002
-0.04675,0.5195,0.311,0.2382,0.2795,0.0,-0.138,1.0,1.0,-0.251,-0.2566,0.8047,0.0,-0.1792,-0.758,-0.07135,0.05612,0.573,0.7207,0.2428,-0.1954,0.3694,1.428,-0.878,0.139,0.1472,0.0,0.0,0.1299,0.0,0.3623,0.2063,-0.2313,0.03964,1.0,1.0,0.3333,-0.2075,0.4224,0.6025,3.0,0.0,0.0,0.0,0.0,0.0289,-0.1578184
-0.08997,0.351,0.2898,0.2551,-0.24,0.125,-0.138,1.0,1.0,-0.2377,-0.239,0.7905,0.0,-0.1788,-0.582,-0.2045,0.0362,0.422,0.7266,-0.2405,-0.192,0.2428,0.3691,1.428,0.1484,0.1478,0.0,0.0,0.1301,0.0,0.3523,0.3118,-0.3186,-0.03165,1.0,0.5,0.3333,-0.1251,0.2751,0.4497,0.0,1.0,0.0,0.0,0.0,-0.02286,-0.18529999999999994
-0.11816,0.2225,0.268,0.2622,-0.275,0.25,-0.138,1.0,1.0,-0.2234,-0.2219,0.7764,0.0,-0.1785,-0.403,-0.321,0.001868,0.2883,0.73,-0.2428,-0.2024,-0.2405,0.2427,0.3691,0.1511,0.1472,0.0,0.0,0.1295,0.0,0.342,0.0912,-0.1477,-0.0497,1.0,0.0,0.0,-0.05707,0.1315,0.3271,0.0,2.0,0.0,0.0,0.0,-0.03622,-0.39125839999999995
-0.0957,-0.02902,0.2241,0.2747,-1.064,0.375,-0.138,1.0,1.0,-0.1897,-0.1895,0.748,0.0,-0.1781,-0.03452,-0.4036,-0.0443,0.04968,0.7334,-0.4902,-0.2095,-0.2428,-0.2404,0.2427,0.1517,0.1437,0.0,0.0,0.1285,0.0,0.322,0.2355,-0.2695,-0.09125,0.0,-0.5,0.0,0.1349,-0.03882,0.0491,0.0,3.0,0.0,0.0,0.0,-0.06714,-0.2823880000000002
0.02032,-0.32,0.1678,0.2837,-16.64,0.375,-0.138,0.0,1.0,-0.1409,-0.15,0.713,0.0,-0.1777,0.5356,-0.402,-0.1006,-0.2754,0.7417,-0.6245,-0.207,-0.4902,-0.2427,-0.2404,0.1538,0.1389,0.0,0.0,0.1273,0.0,0.297,0.1466,-0.2085,-0.1335,-1.0,-0.5,0.0,0.3298,-0.2769,-0.3062,0.0,4.0,0.0,0.0,0.0,-0.1001,-0.10265600000000007
-0.10516,-0.2678,0.1798,0.2842,-0.093,0.375,-0.138,0.0,1.0,-0.1559,-0.154,0.7197,0.0,-0.1772,-0.3628,-0.3867,-0.1696,-0.2275,0.7427,0.1279,-0.2067,-0.6245,-0.4897,-0.2427,0.149,0.1355,0.0,0.0,0.1265,0.0,0.302,-0.05875,-0.0439,0.01581,-1.0,-0.5,0.0,0.2391,-0.2288,-0.2164,1.0,0.0,0.0,0.0,0.0,0.012146,-0.36690999999999996
-0.07776,-0.542,0.111,0.2744,1.599,0.25,-0.138,0.0,1.0,-0.099,-0.0983,0.6777,0.0,-0.1769,-0.3306,-0.3728,-0.261,-0.5317,0.741,-0.764,-0.1912,0.1279,-0.624,-0.4897,0.1383,0.1313,0.0,0.0,0.125,0.0,0.2722,-0.3706,0.1919,-0.089,-1.0,-0.5,-0.3333,0.5127,-0.467,-0.618,0.0,1.0,0.0,0.0,0.0,-0.06805,0.3433748000000001
-0.1014,-0.5405,0.1005,0.2612,0.1317,0.125,-0.138,0.0,1.0,-0.09125,-0.08826,0.6704,0.0,-0.1765,-0.6934,-0.3716,-0.3403,-0.526,0.733,-0.1312,-0.1869,-0.764,0.1279,-0.624,0.1256,0.1274,0.0,0.0,0.12476,0.0,0.2668,-0.497,0.2903,-0.02716,-1.0,-0.5,-0.6665,0.4575,-0.5356,-0.6797,0.0,2.0,0.0,0.0,0.0,-0.0214,0.810652
-0.28,-0.04025,0.2141,0.2659,-1.092,0.125,-0.1293,0.0,1.0,-0.1902,-0.1733,0.741,0.0,-0.1761,0.6733,-0.3694,-0.4019,0.00286,0.733,1.318,-0.1865,-0.1312,-0.7637,0.1279,0.1209,0.1268,0.0,0.0,0.125,0.0,0.3162,0.1523,-0.2054,0.3513,0.0,-0.5,-0.3333,-0.02151,-0.02592,0.02505,1.0,0.0,0.0,0.0,0.0,0.278,-0.2411312
-0.458,-0.0365,0.2115,0.2625,-1.101,0.0,-0.12067,0.0,1.0,-0.196,-0.1633,0.741,0.0,-0.1758,-0.5537,-0.3694,-0.4368,-0.0247,0.7363,0.0,-0.2076,1.318,-0.1311,-0.7637,0.11755,0.1266,0.0,0.0,0.1273,0.0,0.316,-0.09326,-0.0109,0.0,0.0,-1.0,-0.6665,-0.0234,-0.0353,-0.007534,0.0,0.0,0.0,0.0,0.0,0.0,-0.15199600000000005
-0.4336,-0.1831,0.1746,0.257,-16.64,-0.125,-0.11206,0.0,1.0,-0.1661,-0.135,0.7197,0.0,-0.1754,-0.5405,-0.3762,-0.4407,-0.1732,0.7354,-0.3765,-0.243,0.0,1.317,-0.1311,0.11487,0.1248,0.0,0.0,0.1295,0.0,0.301,-0.1587,0.0353,-0.0449,-1.0,-1.5,-0.6665,0.0881,-0.193,-0.287,0.0,1.0,0.0,0.0,0.0,-0.0338,0.2345588
-0.556,-0.149,0.1835,0.259,-0.1521,-0.125,-0.10345,0.0,1.0,-0.1786,-0.1366,0.727,0.0,-0.175,-0.944,-0.394,-0.4392,-0.1328,0.737,0.1273,-0.2444,-0.3765,0.0,1.317,0.1162,0.1236,0.0,0.0,0.1296,0.0,0.306,0.1274,-0.1896,0.0096,0.0,-1.0,-0.3333,-0.018,-0.1965,-0.2092,1.0,0.0,0.0,0.0,0.0,0.007336,0.023688000000000008
